Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CH4 (ppm)-Wet,CH4 (ppm),H2O (ppm),C2H6 (ppb)-Wet,C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code,GPS Time,Latitude,Longitude,Alt. (m)
11/06/2025 05:23:48.520,0,239.996,30.5604,32.3662,23.3745,29.6385,30.5604,94896,79057,-1.03976,0.0199393,-4.87405e-06,-1.01103e-08,0.045777,1.05502,1.125,0.459449,2.60929,1.0526,-1.6824,0.0243477,-1.59886e-05,7.22375e-11,0.000426845,5.05119,1.00168,2.58165,6.13171,0.021134,0.000554404,0.00268686,4.99746e-05,440,2.17877,2.17828,14042.4,1.90499,1.90381,0.883933,0.136684,12521,14976,0,100,19.75,27.85,32.151,17.127,11.034,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:49.513,0,240,30.5586,32.3971,23.4676,29.7167,30.5586,94897,79225,-1.03694,0.0198843,-4.95569e-06,-9.9054e-09,0.0458622,1.0464,1.125,0.459427,2.60063,1.0526,-1.81124,0.0252258,-1.82373e-05,1.90171e-09,0.000704639,5.04253,1.00168,2.58151,6.10906,0.0298926,0.000551478,0.0414464,5.52127e-05,440,2.1828,2.18236,14041.7,3.14475,3.1427,0.908312,0.161609,12521,15104,0,100,19.75,27.85,32.185,17.128,11.046,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:50.506,0,239.989,30.582,32.3603,23.4165,29.7264,30.582,94858,79393,-1.04645,0.0200614,-5.34885e-06,-9.27483e-09,0.0458267,1.01796,1.125,0.459768,2.58393,1.0526,-1.82625,0.0253924,-1.83755e-05,1.93056e-09,0.000777506,5.02583,1.00168,2.58171,6.14421,0.0444044,0.00056493,0.0789649,5.79266e-05,440,2.18144,2.18102,14052,3.47033,3.46813,0.907942,0.18161,12521,14976,0,100,19.75,27.85,32.217,17.126,11.050,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:51.499,0,239.973,30.6241,32.3997,23.3862,29.7948,30.6241,94842,79558,-1.03992,0.0199416,-5.12341e-06,-9.60185e-09,0.0457524,1.00394,1.125,0.460006,2.57173,1.0526,-2.16491,0.0277513,-2.41376e-05,6.53052e-09,0.000884458,5.01363,1.00168,2.58131,6.11912,0.0312792,0.000573797,0.0507237,5.93877e-05,440,2.17849,2.17806,14059,3.94847,3.946,0.870677,0.199983,12520,15040,0,100,19.75,27.95,32.217,17.126,11.050,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:52.493,0,239.99,30.6662,32.4388,23.4703,29.8241,30.6662,94820,79728,-1.04784,0.0200828,-5.7421e-06,-8.52781e-09,0.0458217,0.987761,1.125,0.460186,2.56524,1.0526,-2.44074,0.0297565,-2.88794e-05,1.02955e-08,0.000794598,5.00714,1.00168,2.58142,6.12874,0.0198502,0.000562513,0.00514262,5.69296e-05,440,2.18238,2.18202,14064.3,3.548,3.54587,0.887299,0.207603,12521,14976,0,100,19.75,27.95,32.249,17.126,11.048,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:53.486,0,240.006,30.7078,32.4772,23.5321,29.873,30.7078,94795,79901,-1.04977,0.0201162,-6.05014e-06,-7.92598e-09,0.0458585,0.960388,1.125,0.460006,2.54537,1.0526,-2.80575,0.0323665,-3.51624e-05,1.53077e-08,0.000870594,4.98727,1.00168,2.58136,6.12275,0.0177031,0.000571449,0.00485969,5.84482e-05,440,2.18471,2.18436,14058.6,3.88808,3.88565,0.903917,0.21204,12520,14976,0,100,19.75,27.95,32.283,17.126,11.060,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:54.479,0,239.997,30.7493,32.5163,23.5551,29.9218,30.7493,94782,80064,-1.05146,0.0201495,-6.20291e-06,-7.63902e-09,0.0458315,0.955912,1.125,0.460441,2.54374,1.0526,-2.81703,0.0324456,-3.53212e-05,1.54254e-08,0.000977058,4.98564,1.00168,2.58151,6.12569,0.0170189,0.000572163,0.000873398,5.86591e-05,440,2.18401,2.1837,14071.7,4.36439,4.36177,0.912753,0.221283,12521,14976,0,100,19.75,27.95,32.315,17.126,11.063,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:55.473,0,240.003,30.7914,32.555,23.6288,29.9218,30.7914,94744,80230,-1.05809,0.020262,-6.31797e-06,-7.61088e-09,0.0459384,0.915798,1.125,0.460927,2.51654,1.0526,-3.34681,0.0363311,-4.44992e-05,2.27277e-08,0.000896137,4.95844,1.00168,2.58141,6.15185,0.124335,0.000577627,0.0420386,5.8235e-05,440,2.1897,2.18951,14086.3,4.0037,4.00149,0.915645,0.209616,12521,15168,0,100,19.75,27.95,32.345,17.124,11.092,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:56.466,0,239.994,30.8327,32.5938,23.6643,29.9707,30.8327,94751,80392,-1.05975,0.0202922,-6.70046e-06,-6.86619e-09,0.045967,0.926763,1.125,0.460727,2.52608,1.0526,-3.55161,0.0377461,-4.78799e-05,2.53782e-08,0.00102151,4.96798,1.00168,2.58149,6.1406,0.0187245,0.000559684,0.0122073,5.497e-05,440,2.19164,2.19146,14080,4.56469,4.56204,0.924184,0.203556,12520,15168,0,100,19.75,27.95,32.377,17.123,11.086,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:57.459,0,240.001,30.8097,32.6323,23.7196,30.0195,30.8097,94688,80555,-1.05638,0.0202269,-6.69808e-06,-6.78653e-09,0.0458656,0.869959,1.125,0.460891,2.48816,1.0526,-3.80113,0.0395032,-5.22373e-05,2.8901e-08,0.000908168,4.93006,1.00168,2.58133,6.12021,0.112849,0.000558555,0.0293909,5.46698e-05,440,2.18648,2.18625,14085.1,4.05779,4.05554,0.929187,0.204514,12521,15168,0,100,19.75,28.05,32.411,17.121,11.059,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:58.452,0,239.973,30.8359,32.654,23.7305,30.0391,30.8359,94717,80722,-1.06025,0.020293,-7.10294e-06,-6.05721e-09,0.0458921,0.888216,1.125,0.460883,2.50361,1.0526,-3.65349,0.0384615,-4.98266e-05,2.70412e-08,0.000916234,4.94551,1.00168,2.58148,6.11779,0.106782,0.000549859,0.00188866,5.35212e-05,440,2.18811,2.1879,14084.7,4.09433,4.09205,0.933225,0.203316,12520,14976,0,100,19.75,28.05,32.442,17.119,11.031,1023,No Data,No Data,No Data,No Data
11/06/2025 05:23:59.446,0,239.998,30.8771,32.6244,23.6396,30.1172,30.8771,94643,80887,-1.0673,0.0204173,-7.53883e-06,-5.33804e-09,0.0458217,0.836836,1.125,0.460967,2.46705,1.0526,-3.85178,0.0399061,-5.31702e-05,2.96685e-08,0.00117041,4.90895,1.00168,2.58137,6.13218,0.106871,0.000545852,0.0118975,5.62116e-05,440,2.18533,2.1851,14087.1,5.23113,5.22811,0.926705,0.210555,12520,15168,0,100,19.75,28.05,32.473,17.119,11.013,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:00.439,0,239.983,30.9185,32.6631,23.6906,30.1172,30.9185,94661,81050,-1.0676,0.0204158,-7.79392e-06,-4.83198e-09,0.0458522,0.843879,1.125,0.460897,2.47379,1.0526,-3.88612,0.0401009,-5.3686e-05,3.00619e-08,0.00103351,4.91569,1.00168,2.58163,6.11662,0.10725,0.000544397,0.0165706,5.34948e-05,440,2.18737,2.18715,14084.7,4.62017,4.61754,0.930588,0.212638,12521,14976,0,100,19.75,28.05,32.504,17.119,11.015,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:01.432,0,239.983,30.9599,32.7015,23.7544,30.2052,30.9599,94602,81212,-1.06342,0.0203332,-7.75085e-06,-4.83895e-09,0.0458453,0.807456,1.125,0.460658,2.4479,1.0526,-4.09179,0.0415679,-5.74583e-05,3.31928e-08,0.000833139,4.8898,1.00168,2.58153,6.09234,0.110202,0.00052888,0.0418806,5.60857e-05,440,2.18762,2.18738,14077.2,3.72514,3.72302,0.930156,0.209649,12520,14976,0,100,19.75,28.05,32.538,17.119,11.002,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:02.426,0,239.999,31.0011,32.7396,23.7237,30.215,31.0011,94612,81375,-1.06982,0.0204595,-7.71324e-06,-5.03065e-09,0.0458488,0.80372,1.125,0.460888,2.44376,1.0526,-4.1956,0.0424125,-5.92128e-05,3.4529e-08,0.000932553,4.88566,1.00168,2.58135,6.13578,0.139201,0.00053759,0.122226,5.76811e-05,440,2.18837,2.18816,14084,4.17044,4.1681,0.932161,0.208345,12520,14976,0,100,19.75,28.05,32.569,17.119,11.059,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:03.419,0,239.982,31.0422,32.7783,23.581,30.2736,31.0422,94570,81541,-1.07384,0.0205311,-7.94481e-06,-4.67387e-09,0.0457497,0.778252,1.125,0.461105,2.42804,1.0526,-4.13298,0.0419865,-5.81562e-05,3.3692e-08,0.000920542,4.86994,1.00168,2.58133,6.14453,0.0995515,0.000534804,0.00427517,4.82805e-05,440,2.18421,2.18398,14090.4,4.1175,4.11527,0.932294,0.20987,12522,15104,0,100,19.75,28.05,32.600,17.120,11.056,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:04.412,0,240.013,31.083,32.8161,23.4171,30.3127,31.083,94550,81707,-1.07607,0.0205713,-8.13828e-06,-4.30904e-09,0.0457068,0.75733,1.125,0.461022,2.4136,1.0526,-4.27222,0.0429928,-6.0547e-05,3.55897e-08,0.000832441,4.8555,1.00168,2.58131,6.147,0.0961059,0.000546669,0.000808357,4.96949e-05,440,2.18274,2.18247,14087.7,3.72414,3.72212,0.932101,0.210699,12520,14976,0,100,19.75,28.15,32.634,17.122,11.053,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:05.405,0,239.986,31.0834,32.8548,23.4329,30.3224,31.0834,94540,81869,-1.06873,0.0204167,-8.22202e-06,-4.03876e-09,0.0458183,0.757738,1.125,0.460509,2.40643,1.0526,-4.287,0.0430239,-6.11042e-05,3.62227e-08,0.000827786,4.84833,1.00168,2.58129,6.09033,0.158512,0.000522505,0.237538,4.6534e-05,440,2.18806,2.18781,14072,3.70332,3.70116,0.930559,0.207772,12520,14976,0,100,19.75,28.15,32.665,17.121,11.054,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:06.399,0,239.982,31.084,32.893,23.5033,30.4104,31.084,94499,82029,-1.07626,0.0205629,-8.41954e-06,-3.78467e-09,0.0457108,0.727943,1.125,0.460713,2.38133,1.0526,-4.26266,0.0429248,-6.06311e-05,3.57854e-08,0.000889318,4.82323,1.00168,2.58148,6.12657,0.119515,0.000532202,0.0843097,4.77009e-05,440,2.18294,2.18264,14078.2,3.97861,3.97633,0.929278,0.208865,12520,15104,0,100,19.75,28.15,32.696,17.119,11.058,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:07.392,0,240.003,31.1253,32.9312,23.6395,30.4104,31.1253,94508,82190,-1.07987,0.0206176,-8.75651e-06,-3.21514e-09,0.0457475,0.740725,1.125,0.460408,2.38803,1.0526,-4.35763,0.0436409,-6.24661e-05,3.73313e-08,0.00099659,4.82993,1.00168,2.58149,6.12316,0.0919376,0.000542058,0.00258736,4.80179e-05,440,2.18527,2.18497,14068.7,4.45937,4.45665,0.929254,0.210613,12521,15040,0,100,19.75,28.15,32.729,17.118,11.062,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:08.385,0,239.997,31.1659,32.969,23.662,30.4983,31.1659,94462,82351,-1.07644,0.0205592,-8.54595e-06,-3.58101e-09,0.0457321,0.703942,1.125,0.460713,2.3596,1.0526,-4.52873,0.0448544,-6.54066e-05,3.968e-08,0.000718423,4.8015,1.00168,2.58135,6.11664,0.0014464,0.000536434,0.00528976,4.12898e-05,440,2.18511,2.18484,14077.8,3.21528,3.21349,0.915736,0.202598,12519,15168,0,100,19.75,28.15,32.760,17.118,11.062,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:09.378,0,239.979,31.207,33.0074,23.6345,30.5081,31.207,94468,82511,-1.08037,0.0206273,-8.88559e-06,-2.9721e-09,0.045642,0.710528,1.125,0.46055,2.36338,1.0526,-4.48246,0.0445692,-6.48121e-05,3.92836e-08,0.000736724,4.80528,1.00168,2.58139,6.11895,0.000660042,0.000542527,0.000770054,4.73038e-05,440,2.18138,2.18104,14072.6,3.29782,3.29593,0.911525,0.215879,12520,14976,0,100,19.75,28.15,32.791,17.116,11.070,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:10.372,0,240.009,31.2477,33.0449,23.5306,30.5765,31.2477,94415,82673,-1.07712,0.0205622,-8.60054e-06,-3.49357e-09,0.0456982,0.672765,1.125,0.460295,2.3301,1.0526,-4.3998,0.0439899,-6.35351e-05,3.83355e-08,0.000734111,4.772,1.00168,2.58134,6.11307,0.00132445,0.000531311,0.00463734,4.42293e-05,440,2.18464,2.18431,14064.6,3.28673,3.28478,0.898548,0.216391,12521,14976,0,100,19.75,28.15,32.791,17.116,11.070,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:11.365,0,239.992,31.2884,33.0452,23.5724,30.6058,31.2884,94434,82832,-1.08064,0.0206179,-8.90813e-06,-2.97348e-09,0.0457497,0.68099,1.125,0.460523,2.33523,1.0526,-4.5926,0.0453496,-6.67399e-05,4.08494e-08,0.000809036,4.77713,1.00168,2.58136,6.11227,0.000561453,0.000527207,0.00113288,4.45434e-05,440,2.18767,2.18741,14071.4,3.62287,3.62075,0.879404,0.225334,12519,15040,0,100,19.75,28.25,32.822,17.114,11.075,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:12.358,0,239.99,31.3289,33.0576,23.513,30.6644,31.3289,94364,82992,-1.07992,0.0205975,-9.23096e-06,-2.30702e-09,0.045697,0.64637,1.125,0.460079,2.30004,1.0526,-4.57053,0.0451451,-6.64317e-05,4.0658e-08,0.000768984,4.74194,1.00168,2.58143,6.08692,0.0134904,0.000519303,0.0506743,4.34761e-05,440,2.18572,2.18538,14057.6,3.44416,3.44204,0.854679,0.215923,12521,14976,0,100,19.85,28.25,32.852,17.114,11.105,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:13.352,0,239.981,31.3695,33.0955,23.4222,30.7035,31.3695,94385,83146,-1.08612,0.0207227,-8.90902e-06,-3.07334e-09,0.0457247,0.651907,1.125,0.460664,2.30365,1.0526,-4.62644,0.0457153,-6.75217e-05,4.15131e-08,0.000690054,4.74555,1.00168,2.58136,6.14576,0.0714384,0.000521282,0.227345,4.39114e-05,440,2.18762,2.18737,14075.3,3.09122,3.08949,0.790552,0.196142,12518,14976,0,100,19.85,28.25,32.886,17.114,10.991,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:14.345,0,239.997,31.328,33.1332,23.3702,30.7035,31.328,94324,83315,-1.08419,0.0206803,-9.38173e-06,-2.04521e-09,0.0456306,0.625981,1.125,0.460438,2.27792,1.0526,-4.50815,0.044833,-6.57917e-05,4.03018e-08,0.000724934,4.71982,1.00168,2.58135,6.10643,0.0326046,0.000509052,0.11709,4.2375e-05,440,2.18253,2.18219,14068.6,3.24685,3.24496,0.743093,0.180185,12518,15168,0,100,19.85,28.25,32.916,17.115,10.940,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:15.338,0,240.002,31.3688,33.1701,23.4025,30.723,31.3688,94330,83471,-1.08202,0.0206306,-9.43677e-06,-1.94469e-09,0.0457236,0.604934,1.125,0.460168,2.26842,1.0526,-4.52467,0.0449071,-6.61078e-05,4.05905e-08,0.000574906,4.71032,1.00168,2.58119,6.08524,0.00971496,0.000489153,0.0364552,4.24245e-05,440,2.18755,2.18724,14060.1,2.57539,2.57387,0.618817,-1,12520,14976,0,100,19.85,28.35,32.947,17.115,11.005,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:16.331,0,239.992,31.409,33.2084,23.4293,30.8012,31.409,94294,83627,-1.07844,0.0205662,-8.91773e-06,-2.94103e-09,0.045722,0.595278,1.125,0.460183,2.25753,1.0526,-4.69621,0.0461769,-6.91461e-05,4.30374e-08,0.000645155,4.69943,1.00168,2.58132,6.09306,0.00175652,0.000484099,0.00336297,4.52366e-05,440,2.18805,2.18774,14060.4,2.89062,2.88889,0.47131,-1,12520,15104,0,100,19.85,28.25,32.977,17.115,11.012,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:17.325,0,239.99,31.4499,33.246,23.4861,30.8109,31.4499,94277,83787,-1.08578,0.0207047,-9.26965e-06,-2.35175e-09,0.0456898,0.583692,1.125,0.460859,2.24092,1.0526,-4.78857,0.046878,-7.06203e-05,4.41377e-08,0.000579551,4.68282,1.00168,2.58122,6.1183,0.013671,0.000486239,0.0398453,4.01645e-05,440,2.18708,2.18684,14080.8,2.59717,2.59578,0.282561,-1,12519,15168,0,100,19.85,28.25,33.010,17.116,11.047,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:18.318,0,239.996,31.4901,33.2836,23.5563,30.8891,31.4901,94274,83941,-1.0776,0.0205523,-8.7085e-06,-3.33707e-09,0.0456886,0.578987,1.125,0.460652,2.234,1.0526,-4.63867,0.0458596,-6.8533e-05,4.26898e-08,0.000538991,4.6759,1.00168,2.58128,6.1005,0.00710882,0.000490136,0.0270429,4.2186e-05,440,2.18759,2.18733,14074.3,2.41585,2.41453,0.0552372,-1,12520,14976,0,100,19.85,28.35,33.041,17.115,11.060,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:19.311,0,239.976,31.5298,33.3208,23.5526,30.8989,31.5298,94194,84102,-1.08765,0.0207466,-9.11036e-06,-2.67176e-09,0.0455416,0.537684,1.125,0.461307,2.19399,1.0526,-4.70182,0.0463527,-6.93244e-05,4.31575e-08,0.000708772,4.63589,1.00168,2.58125,6.14218,0.0362292,0.000483676,0.113151,4.27606e-05,440,2.18111,2.18085,14094.1,3.17742,3.1758,0.0660001,-1,12520,14976,0,100,19.85,28.35,33.071,17.115,11.057,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:20.305,0,240.004,31.5701,33.0896,23.3984,30.9673,31.5701,94163,84253,-1.08094,0.0206132,-9.05407e-06,-2.67646e-09,0.0455961,0.504545,1.125,0.461261,2.16912,1.0526,-4.69552,0.0462269,-6.9307e-05,4.32267e-08,0.000547875,4.61102,1.00168,2.58149,6.10107,0.034966,0.000485327,0.126789,4.45826e-05,440,2.18428,2.18406,14092.5,2.45658,2.45536,0.0753997,-1,12519,15040,0,100,19.85,28.35,33.101,17.116,11.024,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:21.298,0,240.002,31.6099,33.0975,23.2786,30.9966,31.6099,94172,84412,-1.07389,0.020486,-8.33065e-06,-4.0132e-09,0.0454727,0.504739,1.125,0.461337,2.1682,1.0526,-4.31556,0.0435463,-6.30279e-05,3.83362e-08,0.000741078,4.6101,1.00168,2.58135,6.10061,0.000499677,0.000493143,0.00101398,4.58858e-05,440,2.17893,2.17864,14094.6,3.32348,3.32178,0.153249,-1,12521,15104,0,100,19.85,28.35,33.135,17.117,11.057,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:22.291,0,240.001,31.6504,33.1352,23.3271,31.0454,31.6504,94122,84568,-1.07618,0.020538,-8.56074e-06,-3.55369e-09,0.0454149,0.469527,1.125,0.461307,2.13982,1.0526,-4.58141,0.0454391,-6.74384e-05,4.177e-08,0.000770305,4.58172,1.00168,2.58135,6.10641,0.00131175,0.000494477,0.00205356,4.08726e-05,440,2.17673,2.17641,14093.5,3.4552,3.45341,0.154659,-1,12520,15104,0,100,19.85,28.35,33.165,17.119,11.058,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:23.284,0,239.991,31.6906,33.1722,23.3734,31.0943,31.6906,94133,84725,-1.07185,0.0204545,-8.3484e-06,-3.90832e-09,0.0454342,0.468371,1.125,0.46141,2.13873,1.0526,-4.56212,0.0453593,-6.7568e-05,4.20742e-08,0.000546327,4.58063,1.00168,2.5813,6.09118,0.00546498,0.000482926,0.020709,4.38661e-05,440,2.17822,2.17793,14096.4,2.451,2.44981,0.252429,-1,12520,14976,0,100,19.85,28.35,33.195,17.120,11.080,1023,No Data,No Data,No Data,No Data
11/06/2025 05:24:24.278,0,239.997,31.7304,33.21,23.4263,31.0943,31.7304,94086,84877,-1.07086,0.0204384,-8.14905e-06,-4.28927e-09,0.0453766,0.437704,1.125,0.461976,2.10964,1.0526,-4.40574,0.0441952,-6.46225e-05,3.96258e-08,0.000620402,4.55154,1.00168,2.58116,6.09701,0.00129218,0.000497643,0.00207592,4.21822e-05,440,2.17602,2.17577,14113.5,2.78384,2.78259,0.325871,-1,12521,15104,0,100,19.85,28.35,33.226,17.118,11.066,1023,No Data,No Data,No Data,No Data
