DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           NH3                       NH3_30s                   NH3_5min                  H2O                       CO2                       NH3_raw                   NH3_dry                   nh3_base_11               
2025-08-26                09:24:42.217              237.39215530              5697.411727               238.39215530              1756200282.218            0                         899                       1.4007466125E+02          4.4095420837E+01          3.3250000000E+01          4.4975334167E+01          4.4755241394E+01          2.0000000000E+00          0.0000000000E+00          4.3020818359E+04          1.0000000000E+00          2.3199506759E+01          2.3234180914E+01          2.3234180914E+01          1.3333189955E+00          3.9357898776E+02          2.3199506759E+01          2.3199506759E+01          7.0548455971E+02          
2025-08-26                09:24:43.121              237.39216575              5697.411978               238.39216575              1756200283.121            0                         899                       1.4005900706E+02          4.4095420837E+01          3.3250000000E+01          4.4975334167E+01          4.4755241394E+01          2.0000000000E+00          0.0000000000E+00          4.3027529679E+04          1.0000000000E+00          2.2707984654E+01          2.3214692163E+01          2.3214692163E+01          1.3230015876E+00          3.9453410709E+02          2.2707984654E+01          2.2707984654E+01          7.0558560102E+02          
2025-08-26                09:24:44.032              237.39217631              5697.412231               238.39217631              1756200284.033            0                         899                       1.4001382446E+02          4.4095420837E+01          3.3250000000E+01          4.4975334167E+01          4.4755241394E+01          2.0000000000E+00          0.0000000000E+00          4.3026972656E+04          1.0000000000E+00          2.2821555261E+01          2.3200651560E+01          2.3200651560E+01          1.3314208142E+00          3.9643452071E+02          2.2821555261E+01          2.2821555261E+01          7.0555538756E+02          
2025-08-26                09:24:44.950              237.39218692              5697.412486               238.39218692              1756200284.950            0                         899                       1.4007771832E+02          4.4094064464E+01          3.3250000000E+01          4.4963848280E+01          4.4740436720E+01          2.0000000000E+00          0.0000000000E+00          4.3040400178E+04          1.0000000000E+00          2.2795701489E+01          2.3186687764E+01          2.3186687764E+01          1.3219321352E+00          4.1678815424E+02          2.2795701489E+01          2.2795701489E+01          7.0550864632E+02          
2025-08-26                09:24:45.861              237.39219748              5697.412739               238.39219748              1756200285.862            0                         899                       1.4006116369E+02          4.4093986511E+01          3.3250000000E+01          4.4963188171E+01          4.4739585876E+01          2.0000000000E+00          0.0000000000E+00          4.3044385742E+04          1.0000000000E+00          2.3331703498E+01          2.3191521622E+01          2.3191521622E+01          1.3282364524E+00          4.0883946881E+02          2.3331703498E+01          2.3331703498E+01          7.0546144884E+02          
2025-08-26                09:24:46.769              237.39220799              5697.412992               238.39220799              1756200286.770            0                         899                       1.4004204203E+02          4.4093986511E+01          3.3250000000E+01          4.4963188171E+01          4.4739585876E+01          2.0000000000E+00          0.0000000000E+00          4.3052317107E+04          1.0000000000E+00          2.2830938830E+01          2.3179889919E+01          2.3179889919E+01          1.3296752746E+00          4.1806845825E+02          2.2830938830E+01          2.2830938830E+01          7.0554622092E+02          
2025-08-26                09:24:47.690              237.39221865              5697.413247               238.39221865              1756200287.691            0                         899                       1.4007995398E+02          4.4093986511E+01          3.3250000000E+01          4.4963188171E+01          4.4739585876E+01          2.0000000000E+00          0.0000000000E+00          4.3062550378E+04          1.0000000000E+00          2.2965207070E+01          2.3173181080E+01          2.3173181080E+01          1.3298568986E+00          3.6802670849E+02          2.2965207070E+01          2.2965207070E+01          7.0566684568E+02          
2025-08-26                09:24:48.601              237.39222918              5697.413500               238.39222918              1756200288.601            0                         899                       1.4008717379E+02          4.4093986511E+01          3.3250000000E+01          4.4963188171E+01          4.4739585876E+01          2.0000000000E+00          0.0000000000E+00          4.3068908309E+04          1.0000000000E+00          2.2655309763E+01          2.3157488010E+01          2.3157488010E+01          1.3258331400E+00          4.1797589263E+02          2.2655309763E+01          2.2655309763E+01          7.0561623172E+02          
2025-08-26                09:24:49.512              237.39223972              5697.413753               238.39223972              1756200289.512            0                         899                       1.4007120398E+02          4.4093760449E+01          3.3250000000E+01          4.4959992119E+01          4.4735618094E+01          2.0000000000E+00          0.0000000000E+00          4.3075083114E+04          1.0000000000E+00          2.2622561054E+01          2.3141754864E+01          2.3141754864E+01          1.3301027564E+00          4.0514720294E+02          2.2622561054E+01          2.2622561054E+01          7.0533978679E+02          
2025-08-26                09:24:50.420              237.39225023              5697.414006               238.39225023              1756200290.420            0                         899                       1.4003726536E+02          4.4093101501E+01          3.3250000000E+01          4.4950675964E+01          4.4724052429E+01          2.0000000000E+00          0.0000000000E+00          4.3078879862E+04          1.0000000000E+00          2.3484364572E+01          2.3127384800E+01          2.3151543713E+01          1.3258824579E+00          3.9356347114E+02          2.3484364572E+01          2.3484364572E+01          7.0551756794E+02          
2025-08-26                09:24:51.322              237.39226067              5697.414256               238.39226067              1756200291.322            0                         899                       1.4001621860E+02          4.4093101501E+01          3.3250000000E+01          4.4950675964E+01          4.4724052429E+01          2.0000000000E+00          0.0000000000E+00          4.3080730469E+04          1.0000000000E+00          2.3141109120E+01          2.3107759447E+01          2.3151253863E+01          1.3192477277E+00          3.9526866884E+02          2.3141109120E+01          2.3141109120E+01          7.0559369423E+02          
2025-08-26                09:24:52.226              237.39227113              5697.414507               238.39227113              1756200292.226            0                         899                       1.4003808270E+02          4.4093101501E+01          3.3250000000E+01          4.4950675964E+01          4.4724052429E+01          2.0000000000E+00          0.0000000000E+00          4.3090284753E+04          1.0000000000E+00          2.2098136274E+01          2.3059072881E+01          2.3122791225E+01          1.3253114681E+00          4.0941811567E+02          2.2098136274E+01          2.2098136274E+01          7.0560388664E+02          
2025-08-26                09:24:53.131              237.39228161              5697.414759               238.39228161              1756200293.131            0                         899                       1.4004687500E+02          4.4093101501E+01          3.3250000000E+01          4.4950675964E+01          4.4724052429E+01          2.0000000000E+00          0.0000000000E+00          4.3110460938E+04          1.0000000000E+00          2.2820379810E+01          2.3039760529E+01          2.3114833030E+01          1.3256703460E+00          3.7516232474E+02          2.2820379810E+01          2.2820379810E+01          7.0560430771E+02          
2025-08-26                09:24:54.035              237.39229207              5697.415010               238.39229207              1756200294.035            0                         899                       1.4015797947E+02          4.4093101501E+01          3.3250000000E+01          4.4950675964E+01          4.4724052429E+01          2.0000000000E+00          0.0000000000E+00          4.3133099164E+04          1.0000000000E+00          2.2411617944E+01          2.3010593126E+01          2.3096801874E+01          1.3191754288E+00          3.8593492965E+02          2.2411617944E+01          2.2411617944E+01          7.0556984542E+02          
