Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code,Latitude,Longitude
11/06/2025 05:30:51.657,0,239.971,40.8269,40.9617,22.0409,43.5027,40.8269,2.21635,15483.9,-1.63757,0.181687,-1,11823,3200,-2815,96,18.567,1023,No Data,No Data
11/06/2025 05:30:52.650,0,240.003,40.8332,40.959,22.0378,43.5027,40.8332,2.21352,15479.8,-2.00659,0.223787,-1,11823,3200,-2670,96,18.567,1023,No Data,No Data
11/06/2025 05:30:53.643,0,240,40.8396,40.9569,22,43.5515,40.8396,2.21575,15472.5,-1.65787,0.203984,-1,11836,3200,-2641,96,18.573,1023,No Data,No Data
11/06/2025 05:30:54.637,0,239.978,40.8459,40.9553,22.0242,43.6004,40.8459,2.21242,15484.7,-2.20517,0.24745,-1,11863,3200,-2754,96,18.579,1023,No Data,No Data
11/06/2025 05:30:55.630,0,239.971,40.8518,40.9544,22.0969,43.6004,40.8518,2.21211,15481,-2.10276,0.30604,-1,11862,3200,-2889,96,18.582,1023,No Data,No Data
11/06/2025 05:30:56.623,0,240.015,40.8579,40.9533,22.1615,43.6004,40.8579,2.21092,15478.6,-2.44124,0.350858,-1,11836,3200,-2848,96,18.578,1023,No Data,No Data
11/06/2025 05:30:57.617,0,240.008,40.8641,40.9529,22.1639,43.659,40.8641,2.21615,15469,-2.51638,0.290264,-1,11814,3200,-2680,96,18.584,1023,No Data,No Data
11/06/2025 05:30:58.610,0,240.008,40.8703,40.9527,22.1124,43.6981,40.8703,2.21297,15485.8,-3.1268,0.366101,-1,11817,3200,-2646,96,18.596,1023,No Data,No Data
11/06/2025 05:30:59.603,0,239.993,40.8758,40.9535,22.0287,43.6981,40.8758,2.21408,15477,-3.18516,0.405321,-1,11853,3200,-2757,96,18.612,1023,No Data,No Data
11/06/2025 05:31:00.596,0,240.006,40.8816,40.9542,21.9961,43.6981,40.8816,2.21323,15478.7,-3.23032,0.359005,-1,11856,3200,-2851,96,18.628,1023,No Data,No Data
11/06/2025 05:31:01.590,0,240.013,40.8874,40.9547,22.042,43.6981,40.8874,2.21532,15478.8,-3.25218,0.338346,-1,11864,3200,-2892,96,18.635,1023,No Data,No Data
11/06/2025 05:31:02.583,0,239.993,40.893,40.955,22.0638,43.6981,40.893,2.21396,15482.8,-4.05492,0.291462,-1,11830,3200,-2799,96,18.634,1023,No Data,No Data
11/06/2025 05:31:03.576,0,240.007,40.8979,40.9559,22.0792,43.7372,40.8979,2.20866,15480.4,-4.1954,0.448325,-1,11829,3200,-2617,96,18.632,1023,No Data,No Data
11/06/2025 05:31:04.570,0,240.052,40.9034,40.9558,22.0808,43.7958,40.9034,2.21038,15474.6,-4.39908,0.616292,-1,11825,3200,-2603,96,18.644,1023,No Data,No Data
11/06/2025 05:31:05.563,0,239.984,40.9089,40.956,22.0813,43.7958,40.9089,2.2172,15470.2,-4.16566,0.552821,-1,11829,3200,-2588,96,18.663,1023,No Data,No Data
11/06/2025 05:31:06.556,0,239.997,40.9142,40.9557,22.0727,43.8447,40.9142,2.21538,15476.9,-4.44121,0.489804,-1,11857,3200,-2622,96,18.674,1023,No Data,No Data
11/06/2025 05:31:07.549,0,240.01,40.9197,40.9547,22.063,43.8935,40.9197,2.21117,15485.3,-4.54117,0.474385,-1,11857,3200,-2622,96,18.682,1023,No Data,No Data
11/06/2025 05:31:08.543,0,240.034,40.9247,40.954,22.0873,43.8935,40.9247,2.21474,15459.2,-4.70527,0.401667,-1,11853,3200,-2741,96,18.691,1023,No Data,No Data
11/06/2025 05:31:09.536,0,239.975,40.9299,40.9526,22.1255,43.8935,40.9299,2.21316,15488.3,-4.90818,0.366002,-1,11865,3200,-2813,96,18.701,1023,No Data,No Data
11/06/2025 05:31:10.529,0,240.018,40.9347,40.9511,22.1946,43.9033,40.9347,2.21127,15470.9,-5.1362,0.318124,-1,11860,3200,-2854,96,18.710,1023,No Data,No Data
11/06/2025 05:31:11.522,0,239.999,40.9395,40.9497,22.2491,43.9814,40.9395,2.21133,15462.1,-5.61993,0.32468,-1,11855,3200,-2804,96,18.720,1023,No Data,No Data
11/06/2025 05:31:12.516,0,239.986,40.9442,40.9483,22.2753,43.9912,40.9442,2.2113,15486.2,-5.58836,0.367393,-1,11823,3200,-2706,96,18.720,1023,No Data,No Data
11/06/2025 05:31:13.509,0,240.003,40.9486,40.9468,22.2883,43.9912,40.9486,2.2149,15463.1,-5.56612,0.398895,-1,11819,3200,-2585,96,18.733,1023,No Data,No Data
11/06/2025 05:31:14.502,0,239.993,40.9535,40.9457,22.3095,43.9912,40.9535,2.21216,15484.6,-5.70162,0.373322,-1,11865,3200,-2660,96,18.745,1023,No Data,No Data
11/06/2025 05:31:15.496,0,240,40.9576,40.9441,22.3386,44.0596,40.9576,2.21423,15465.4,-6.40306,0.261505,-1,11865,3200,-2807,96,18.756,1023,No Data,No Data
11/06/2025 05:31:16.489,0,240.007,40.9617,40.9431,22.3466,44.0889,40.9617,2.21453,15478.9,-5.81008,0.277763,-1,11866,3200,-2841,96,18.765,1023,No Data,No Data
11/06/2025 05:31:17.482,0,240.012,40.9658,40.9422,22.3517,44.0889,40.9658,2.21203,15459.8,-6.1392,0.313754,-1,11824,3200,-2804,96,18.777,1023,No Data,No Data
11/06/2025 05:31:18.475,0,239.989,40.9704,40.9413,22.3575,44.0889,40.9704,2.21258,15465.7,-6.01929,0.23359,-1,11816,3200,-2662,96,18.788,1023,No Data,No Data
11/06/2025 05:31:19.469,0,239.996,40.9739,40.9406,22.3556,44.0889,40.9739,2.21265,15477,-6.42047,0.319828,-1,11817,3200,-2603,96,18.797,1023,No Data,No Data
11/06/2025 05:31:20.462,0,240.006,40.9785,40.9404,22.3581,44.0889,40.9785,2.21238,15463.4,-6.21219,0.263196,-1,11860,3200,-2696,96,18.805,1023,No Data,No Data
11/06/2025 05:31:21.455,0,239.998,40.9829,40.9399,22.3541,44.1768,40.9829,2.21428,15460.3,-6.89633,0.14263,-1,11860,3200,-2802,96,18.811,1023,No Data,No Data
11/06/2025 05:31:22.449,0,239.991,40.987,40.94,22.286,44.1866,40.987,2.21307,15447.5,-6.74864,0.135366,-1,11864,3200,-2842,96,18.818,1023,No Data,No Data
11/06/2025 05:31:23.442,0,239.98,40.9912,40.9402,22.2159,44.1866,40.9912,2.21524,15456.5,-6.77649,-0.0108464,-1,11820,3200,-2759,96,18.824,1023,No Data,No Data
11/06/2025 05:31:24.435,0,240.013,40.995,40.94,22.1246,44.1964,40.995,2.21398,15457.1,-7.14216,-0.0106662,-1,11816,3200,-2637,96,18.834,1023,No Data,No Data
11/06/2025 05:31:25.428,0,239.99,40.9994,40.9398,22.0732,44.255,40.9994,2.21438,15447.9,-7.32208,-0.00419114,-1,11818,3200,-2583,96,18.839,1023,No Data,No Data
11/06/2025 05:31:26.422,0,239.999,41.0028,40.9397,22.0502,44.2843,41.0028,2.21382,15445.1,-7.40309,0.0680219,-1,11818,3200,-2583,96,18.842,1023,No Data,No Data
11/06/2025 05:31:27.415,0,240.012,41.0068,40.9395,22.0381,44.2843,41.0068,2.21494,15451.7,-7.44173,-0.0906693,-1,11859,3200,-2671,96,18.845,1023,No Data,No Data
11/06/2025 05:31:28.408,0,240.005,41.0106,40.9395,22.0098,44.2843,41.0106,2.21182,15442.6,-7.2547,-0.0428933,-1,11861,3200,-2726,96,18.855,1023,No Data,No Data
11/06/2025 05:31:29.401,0,240.001,41.0145,40.939,22.0292,44.3234,41.0145,2.21511,15452.1,-7.24419,-0.116031,-1,11865,3200,-2817,96,18.865,1023,No Data,No Data
11/06/2025 05:31:30.395,0,240.017,41.0185,40.9387,22.0093,44.382,41.0185,2.21422,15442.2,-7.99386,-0.144042,-1,11821,3200,-2749,96,18.875,1023,No Data,No Data
11/06/2025 05:31:31.388,0,239.988,41.0215,40.938,21.9532,44.382,41.0215,2.21292,15452.3,-8.30009,-0.22045,-1,11815,3200,-2648,96,18.875,1023,No Data,No Data
11/06/2025 05:31:32.381,0,239.996,41.0256,40.9371,21.9387,44.382,41.0256,2.21991,15432.7,-8.20591,-0.377041,-1,11861,3200,-2576,96,18.882,1023,No Data,No Data
11/06/2025 05:31:33.375,0,239.993,41.0289,40.9366,21.91,44.3918,41.0289,2.21166,15444.6,-7.37824,-0.249239,-1,11862,3200,-2752,96,18.890,1023,No Data,No Data
11/06/2025 05:31:34.368,0,240.002,41.0328,40.9361,21.9322,44.4406,41.0328,2.2169,15425.4,-8.25628,-0.24816,-1,11864,3200,-2799,96,18.902,1023,No Data,No Data
11/06/2025 05:31:35.361,0,240.052,41.037,40.9353,21.9806,44.4797,41.037,2.21486,15433.3,-8.47892,-0.421414,-1,11823,3200,-2733,96,18.911,1023,No Data,No Data
11/06/2025 05:31:36.354,0,239.972,41.0409,40.9348,21.9998,44.4797,41.0409,2.21773,15421.7,-8.29472,-0.559593,-1,11844,3200,-2803,96,18.918,1023,No Data,No Data
11/06/2025 05:31:37.348,0,239.991,41.0443,40.9339,21.9761,44.4797,41.0443,2.21205,15432,-7.92238,-0.471939,-1,11853,3200,-2784,96,18.927,1023,No Data,No Data
11/06/2025 05:31:38.341,0,240.012,41.0479,40.9332,21.9237,44.4797,41.0479,2.21191,15411.4,-8.70548,-0.453018,-1,11843,3200,-2606,96,18.933,1023,No Data,No Data
11/06/2025 05:31:39.334,0,239.992,41.0518,40.9328,21.9123,44.4797,41.0518,2.21372,15418.5,-8.36422,-0.45076,-1,11829,3200,-2578,96,18.943,1023,No Data,No Data
11/06/2025 05:31:40.328,0,240.018,41.0551,40.9321,21.9702,44.5286,41.0551,2.21539,15430.7,-8.48202,-0.425916,-1,11823,3200,-2708,96,18.954,1023,No Data,No Data
11/06/2025 05:31:41.321,0,240,41.0585,40.9318,22.0113,44.5774,41.0585,2.21496,15421.7,-8.37048,-0.393912,-1,11832,3200,-2755,96,18.960,1023,No Data,No Data
11/06/2025 05:31:42.314,0,240,41.0624,40.9314,21.9979,44.5774,41.0624,2.21555,15408.2,-8.57751,-0.361332,-1,11855,3200,-2793,96,18.973,1023,No Data,No Data
11/06/2025 05:31:43.307,0,239.99,41.065,40.9312,21.9639,44.5774,41.065,2.21404,15411.3,-8.6586,-0.3995,-1,11861,3200,-2776,96,18.982,1023,No Data,No Data
11/06/2025 05:31:44.301,0,240.007,41.0684,40.9309,21.9084,44.5774,41.0684,2.2147,15404.3,-8.25363,-0.364096,-1,11830,3200,-2661,96,18.989,1023,No Data,No Data
11/06/2025 05:31:45.294,0,239.984,41.0711,40.9308,21.8719,44.6458,41.0711,2.2128,15410.6,-8.72699,-0.328986,-1,11817,3200,-2589,96,18.997,1023,No Data,No Data
11/06/2025 05:31:46.287,0,240.001,41.0745,40.9305,21.8591,44.6751,41.0745,2.21222,15405.4,-9.3095,-0.280216,-1,11817,3200,-2589,96,19.003,1023,No Data,No Data
11/06/2025 05:31:47.281,0,239.99,41.0772,40.9303,21.9166,44.6751,41.0772,2.21423,15394.7,-8.9193,-0.225237,-1,11818,3200,-2588,96,19.006,1023,No Data,No Data
11/06/2025 05:31:48.274,0,239.986,41.0809,40.9302,21.9522,44.6751,41.0809,2.21179,15400.1,-9.23397,-0.0961581,-1,11850,3200,-2639,96,19.009,1023,No Data,No Data
11/06/2025 05:31:49.267,0,239.978,41.0843,40.9296,22.0312,44.7044,41.0843,2.2158,15395.5,-8.88115,-0.081767,-1,11851,3200,-2820,96,19.014,1023,No Data,No Data
11/06/2025 05:31:50.260,0,239.989,41.0882,40.9298,22.0893,44.7435,41.0882,2.21244,15393.4,-9.00456,0.036678,-1,11859,3200,-2801,96,19.014,1023,No Data,No Data
11/06/2025 05:31:51.254,0,240.008,41.0922,40.9296,22.1059,44.7728,41.0922,2.2093,15400.8,-9.27272,0.153041,-1,11828,3200,-2668,96,19.021,1023,No Data,No Data
11/06/2025 05:31:52.247,0,240.002,41.0956,40.9294,22.0489,44.7728,41.0956,2.21388,15393.5,-8.99592,0.198646,-1,11822,3200,-2591,96,19.029,1023,No Data,No Data
11/06/2025 05:31:53.240,0,239.991,41.0991,40.9289,21.9948,44.7728,41.0991,2.21203,15381.3,-9.09796,0.203566,-1,11817,3200,-2582,96,19.042,1023,No Data,No Data
11/06/2025 05:31:54.233,0,239.997,41.1025,40.9291,21.9851,44.8608,41.1025,2.21163,15386.4,-9.12846,0.249738,-1,11843,3200,-2832,96,19.054,1023,No Data,No Data
11/06/2025 05:31:55.227,0,240.003,41.1054,40.9287,21.9788,44.8705,41.1054,2.21212,15368.4,-9.78094,0.283607,-1,11855,3200,-2768,96,19.066,1023,No Data,No Data
11/06/2025 05:31:56.220,0,239.988,41.1084,40.9282,21.9978,44.8705,41.1084,2.21374,15369.3,-10.1291,0.271762,-1,11839,3200,-2652,95,19.078,1023,No Data,No Data
11/06/2025 05:31:57.213,0,240.018,41.1109,40.9277,22.0168,44.8705,41.1109,2.21545,15345.4,-9.92561,0.188622,-1,11810,3200,-2594,95,19.087,1023,No Data,No Data
11/06/2025 05:31:58.207,0,239.99,41.114,40.9271,22.0431,44.8705,41.114,2.21308,15349.4,-9.40899,0.284308,-1,11820,3200,-2680,95,19.095,1023,No Data,No Data
11/06/2025 05:31:59.200,0,240.008,41.1168,40.9271,22.064,44.8705,41.1168,2.2149,15344.2,-9.0077,0.255487,-1,11832,3200,-2797,95,19.106,1023,No Data,No Data
11/06/2025 05:32:00.193,0,240.01,41.1201,40.9265,22.0523,44.9194,41.1201,2.21356,15343.6,-9.37371,0.25579,-1,11836,3200,-2820,95,19.114,1023,No Data,No Data
11/06/2025 05:32:01.186,0,240.006,41.1234,40.9264,22.053,44.9682,41.1234,2.21024,15344.8,-10.3983,0.363873,-1,11848,3200,-2744,95,19.119,1023,No Data,No Data
11/06/2025 05:32:02.180,0,240.013,41.1259,40.9256,22.064,44.9682,41.1259,2.21134,15336,-9.65461,0.343122,-1,11839,3200,-2657,95,19.123,1023,No Data,No Data
11/06/2025 05:32:03.173,0,240.008,41.1289,40.9254,22.0824,44.9682,41.1289,2.21034,15326.8,-9.6509,0.505167,-1,11831,3200,-2590,95,19.132,1023,No Data,No Data
11/06/2025 05:32:04.166,0,240.009,41.1326,40.9251,22.0758,44.9682,41.1326,2.2116,15335.4,-9.63268,0.482067,-1,11831,3200,-2590,95,19.141,1023,No Data,No Data
11/06/2025 05:32:05.160,0,240.012,41.1354,40.9246,22.0421,44.9976,41.1354,2.21277,15328.7,-9.47282,0.46792,-1,11819,3200,-2666,95,19.153,1023,No Data,No Data
11/06/2025 05:32:06.153,0,239.993,41.1387,40.9241,22.0018,45.0659,41.1387,2.2085,15323.9,-9.58018,0.428512,-1,11831,3200,-2786,95,19.164,1023,No Data,No Data
11/06/2025 05:32:07.146,0,240,41.1414,40.9237,21.9983,45.0659,41.1414,2.20914,15330.3,-9.84707,0.537234,-1,11841,3200,-2818,95,19.182,1023,No Data,No Data
11/06/2025 05:32:08.139,0,239.999,41.1439,40.9236,22,45.0659,41.1439,2.21315,15307.5,-10.1657,0.52374,-1,11849,3200,-2783,95,19.198,1023,No Data,No Data
11/06/2025 05:32:09.133,0,239.987,41.1465,40.9232,21.9893,45.0659,41.1465,2.20996,15318.8,-9.88931,0.546758,-1,11834,3200,-2626,95,19.198,1023,No Data,No Data
11/06/2025 05:32:10.126,0,240.029,41.1485,40.9228,22.0256,45.1148,41.1485,2.21156,15293.1,-9.90912,0.519854,-1,11822,3200,-2563,95,19.209,1023,No Data,No Data
11/06/2025 05:32:11.119,0,240.014,41.1505,40.9229,22.022,45.1637,41.1505,2.21476,15306.1,-10.2408,0.389631,-1,11809,3200,-2590,95,19.222,1023,No Data,No Data
11/06/2025 05:32:12.113,0,239.975,41.1526,40.9223,22.0046,45.1637,41.1526,2.21437,15295.3,-9.13773,0.345904,-1,11858,3200,-2589,95,19.231,1023,No Data,No Data
11/06/2025 05:32:13.106,0,239.99,41.1548,40.9224,21.9827,45.1637,41.1548,2.2113,15294.3,-10.5422,0.336776,-1,11858,3200,-2603,95,19.234,1023,No Data,No Data
11/06/2025 05:32:14.099,0,239.988,41.1574,40.922,21.9707,45.1637,41.1574,2.2126,15282.5,-10.0765,0.261688,-1,11820,3200,-2595,95,19.236,1023,No Data,No Data
11/06/2025 05:32:15.092,0,239.997,41.1598,40.9215,21.954,45.2516,41.1598,2.21066,15284.2,-10.2333,0.289731,-1,11833,3200,-2709,95,19.238,1023,No Data,No Data
11/06/2025 05:32:16.086,0,239.991,41.1631,40.9211,21.9442,45.2614,41.1631,2.20884,15276,-10.3862,0.355694,-1,11847,3200,-2761,95,19.242,1023,No Data,No Data
11/06/2025 05:32:17.079,0,240.01,41.1653,40.9207,21.9547,45.2614,41.1653,2.20993,15284.1,-10.0257,0.33906,-1,11838,3200,-2713,95,19.249,1023,No Data,No Data
11/06/2025 05:32:18.072,0,239.995,41.1684,40.9205,21.9716,45.2614,41.1684,2.20993,15271.5,-10.348,0.377517,-1,11817,3200,-2629,95,19.255,1023,No Data,No Data
11/06/2025 05:32:19.065,0,239.987,41.1709,40.9199,21.9956,45.2614,41.1709,2.21152,15265.8,-10.2212,0.299056,-1,11817,3200,-2605,95,19.266,1023,No Data,No Data
11/06/2025 05:32:20.059,0,240.018,41.1735,40.9199,22.011,45.2614,41.1735,2.20714,15271,-10.7783,0.402049,-1,11831,3200,-2654,95,19.274,1023,No Data,No Data
11/06/2025 05:32:21.052,0,239.978,41.1766,40.9197,22.0147,45.2614,41.1766,2.21173,15250.4,-10.3678,0.4571,-1,11849,3200,-2761,95,19.280,1023,No Data,No Data
11/06/2025 05:32:22.045,0,240.05,41.1793,40.9193,21.9965,45.3004,41.1793,2.20897,15255.3,-10.5195,0.456883,-1,11845,3200,-2796,95,19.291,1023,No Data,No Data
11/06/2025 05:32:23.039,0,239.979,41.1825,40.9192,21.989,45.3591,41.1825,2.21163,15241.5,-10.3288,0.460495,-1,11845,3200,-2796,95,19.302,1023,No Data,No Data
11/06/2025 05:32:24.032,0,240.002,41.1852,40.9191,21.9678,45.3591,41.1852,2.21001,15230,-9.90808,0.478011,-1,11808,3200,-2786,95,19.307,1023,No Data,No Data
11/06/2025 05:32:25.025,0,239.994,41.1883,40.9188,21.9417,45.3591,41.1883,2.20797,15228.2,-10.4418,0.503509,-1,11842,3200,-2740,95,19.321,1023,No Data,No Data
11/06/2025 05:32:26.018,0,239.994,41.1905,40.9189,21.9136,45.3591,41.1905,2.21121,15219.5,-10.5762,0.514712,-1,11810,3200,-2663,95,19.334,1023,No Data,No Data
11/06/2025 05:32:27.012,0,239.985,41.1926,40.9187,21.9236,45.3981,41.1926,2.21024,15212.2,-11.2099,0.521819,-1,11850,3200,-2597,95,19.346,1023,No Data,No Data
11/06/2025 05:32:28.005,0,240.004,41.1946,40.9187,21.8819,45.447,41.1946,2.20944,15212.2,-10.9716,0.515654,-1,11821,3200,-2600,95,19.346,1023,No Data,No Data
11/06/2025 05:32:28.998,0,240.008,41.1965,40.9182,21.8235,45.4568,41.1965,2.21194,15192,-11.4164,0.333334,-1,11851,3200,-2666,95,19.353,1023,No Data,No Data
11/06/2025 05:32:29.992,0,239.982,41.1992,40.9182,21.7718,45.4568,41.1992,2.20851,15202.6,-10.6436,0.300762,-1,11809,3200,-2742,95,19.356,1023,No Data,No Data
11/06/2025 05:32:30.985,0,239.995,41.2017,40.9177,21.7551,45.4568,41.2017,2.20984,15193.2,-10.4853,0.304574,-1,11851,3200,-2683,95,19.360,1023,No Data,No Data
11/06/2025 05:32:31.978,0,239.983,41.2044,40.9176,21.797,45.4568,41.2044,2.20832,15193.6,-10.0065,0.26859,-1,11849,3200,-2766,95,19.365,1023,No Data,No Data
11/06/2025 05:32:32.971,0,239.991,41.2069,40.9176,21.814,45.5154,41.2069,2.20659,15178.5,-10.3071,0.268747,-1,11827,3200,-2727,95,19.371,1023,No Data,No Data
11/06/2025 05:32:33.965,0,239.996,41.2097,40.9169,21.812,45.5447,41.2097,2.20829,15167.3,-10.8987,0.285327,-1,11822,3200,-2642,95,19.379,1023,No Data,No Data
11/06/2025 05:32:34.958,0,239.992,41.2124,40.9167,21.8005,45.5545,41.2124,2.21072,15175,-10.2896,0.231559,-1,11814,3200,-2571,95,19.389,1023,No Data,No Data
11/06/2025 05:32:35.951,0,240.011,41.215,40.9164,21.7659,45.5545,41.215,2.20693,15159.5,-10.4876,0.30437,-1,11834,3200,-2594,95,19.396,1023,No Data,No Data
11/06/2025 05:32:36.945,0,239.987,41.2178,40.9161,21.7346,45.5545,41.2178,2.20802,15147.8,-10.3408,0.326608,-1,11854,3200,-2730,95,19.403,1023,No Data,No Data
11/06/2025 05:32:37.938,0,240,41.2207,40.9161,21.7292,45.6131,41.2207,2.20588,15138.9,-10.3009,0.2819,-1,11823,3200,-2722,95,19.411,1023,No Data,No Data
11/06/2025 05:32:38.931,0,239.993,41.2233,40.9157,21.6985,45.6424,41.2233,2.20812,15147.8,-11.0269,0.31609,-1,11823,3200,-2656,95,19.420,1023,No Data,No Data
11/06/2025 05:32:39.924,0,239.989,41.2256,40.9153,21.6815,45.6522,41.2256,2.20935,15131.7,-10.5618,0.29619,-1,11810,3200,-2563,95,19.427,1023,No Data,No Data
11/06/2025 05:32:40.918,0,240.002,41.2279,40.9151,21.7087,45.6522,41.2279,2.20692,15122.3,-10.5458,0.289978,-1,11836,3200,-2576,95,19.432,1023,No Data,No Data
11/06/2025 05:32:41.911,0,239.995,41.2306,40.9148,21.7698,45.6522,41.2306,2.20736,15122.6,-10.6352,0.0493191,-1,11836,3200,-2576,95,19.441,1023,No Data,No Data
11/06/2025 05:32:42.904,0,240.009,41.2333,40.9147,21.8144,45.6522,41.2333,2.20191,15117.8,-11.3224,0.281709,-1,11840,3200,-2589,95,19.453,1023,No Data,No Data
11/06/2025 05:32:43.897,0,239.98,41.2355,40.9147,21.7995,45.7303,41.2355,2.20602,15104.9,-10.8495,0.257792,-1,11855,3200,-2688,95,19.459,1023,No Data,No Data
11/06/2025 05:32:44.891,0,240.005,41.2382,40.9145,21.7446,45.7499,41.2382,2.2091,15100.6,-11.0232,0.225136,-1,11810,3200,-2724,95,19.464,1023,No Data,No Data
11/06/2025 05:32:45.884,0,240.013,41.2402,40.9144,21.7219,45.7499,41.2402,2.20614,15104,-10.8324,0.244511,-1,11839,3200,-2712,95,19.470,1023,No Data,No Data
11/06/2025 05:32:46.877,0,239.995,41.2427,40.9141,21.7495,45.7499,41.2427,2.20693,15101.8,-10.1606,0.186309,-1,11817,3200,-2652,95,19.470,1023,No Data,No Data
11/06/2025 05:32:47.871,0,240.013,41.2454,40.914,21.7695,45.7499,41.2454,2.20318,15087.3,-10.9458,0.224668,-1,11854,3200,-2577,95,19.478,1023,No Data,No Data
11/06/2025 05:32:48.864,0,239.995,41.2478,40.9136,21.7644,45.7499,41.2478,2.20856,15090.1,-10.3554,0.186514,-1,11809,3200,-2550,95,19.488,1023,No Data,No Data
11/06/2025 05:32:49.857,0,239.994,41.2508,40.9135,21.7442,45.7499,41.2508,2.20782,15078.8,-10.4497,0.177056,-1,11838,3200,-2589,95,19.497,1023,No Data,No Data
11/06/2025 05:32:50.850,0,239.987,41.2527,40.9135,21.7324,45.7987,41.2527,2.20664,15075.7,-10.5647,0.145663,-1,11815,3200,-2680,95,19.504,1023,No Data,No Data
11/06/2025 05:32:51.844,0,240.001,41.2552,40.9131,21.7034,45.8476,41.2552,2.2045,15066.7,-10.8976,0.174045,-1,11848,3200,-2727,95,19.513,1023,No Data,No Data
11/06/2025 05:32:52.837,0,239.994,41.2574,40.913,21.68,45.8476,41.2574,2.20339,15075.9,-10.2892,0.0686086,-1,11829,3200,-2724,95,19.523,1023,No Data,No Data
11/06/2025 05:32:53.830,0,239.99,41.2602,40.9132,21.6836,45.8476,41.2602,2.20986,15061.5,-10.4843,0.0157991,-1,11846,3200,-2623,95,19.534,1023,No Data,No Data
11/06/2025 05:32:54.824,0,240.006,41.2629,40.9127,21.7083,45.8476,41.2629,2.2044,15071.1,-10.575,0.00302502,-1,11803,3200,-2534,95,19.540,1023,No Data,No Data
11/06/2025 05:32:55.817,0,239.998,41.2654,40.9128,21.7143,45.8769,41.2654,2.20571,15054.3,-11.2706,0.0328686,-1,11832,3200,-2572,95,19.548,1023,No Data,No Data
11/06/2025 05:32:56.810,0,240.01,41.2676,40.9124,21.7027,45.9355,41.2676,2.2004,15060.5,-10.6339,0.0866146,-1,11826,3200,-2617,95,19.556,1023,No Data,No Data
11/06/2025 05:32:57.803,0,239.989,41.2703,40.9124,21.6834,45.9453,41.2703,2.20258,15053,-10.634,0.113738,-1,11842,3200,-2679,95,19.564,1023,No Data,No Data
11/06/2025 05:32:58.797,0,240,41.2723,40.9125,21.6646,45.9453,41.2723,2.20783,15057.3,-10.0487,0.326229,-1,11828,3200,-2683,95,19.573,1023,No Data,No Data
11/06/2025 05:32:59.790,0,239.999,41.2747,40.9122,21.6607,45.9453,41.2747,2.20706,15040.5,-10.5845,0.333411,-1,11816,3200,-2627,95,19.582,1023,No Data,No Data
11/06/2025 05:33:00.783,0,240.009,41.2762,40.9122,21.6287,45.9453,41.2762,2.20449,15046.6,-10.9944,0.349877,-1,11805,3200,-2558,95,19.590,1023,No Data,No Data
11/06/2025 05:33:01.777,0,239.989,41.2779,40.9116,21.6024,46.0039,41.2779,2.20522,15044.2,-11.4732,0.327103,-1,11805,3200,-2558,95,19.599,1023,No Data,No Data
11/06/2025 05:33:02.770,0,240.016,41.2801,40.9117,21.5702,46.043,41.2801,2.20652,15037.3,-10.7314,0.328556,-1,11843,3200,-2544,95,19.606,1023,No Data,No Data
11/06/2025 05:33:03.763,0,239.992,41.2813,40.9118,21.5588,46.043,41.2813,2.20616,15035.3,-10.6272,0.353886,-1,11827,3200,-2597,95,19.616,1023,No Data,No Data
11/06/2025 05:33:04.756,0,239.996,41.2839,40.9114,21.5716,46.043,41.2839,2.2044,15037.3,-10.6648,0.303447,-1,11854,3200,-2671,95,19.624,1023,No Data,No Data
11/06/2025 05:33:05.750,0,240.017,41.2854,40.9114,21.5731,46.043,41.2854,2.20607,15032.6,-10.8005,0.297244,-1,11812,3200,-2725,95,19.632,1023,No Data,No Data
11/06/2025 05:33:06.743,0,239.993,41.2877,40.9111,21.5606,46.043,41.2877,2.20738,15032.1,-10.5818,0.278733,-1,11841,3200,-2710,95,19.632,1023,No Data,No Data
11/06/2025 05:33:07.736,0,239.992,41.2901,40.9114,21.542,46.0625,41.2901,2.20614,15034.7,-10.4657,0.287197,-1,11825,3200,-2665,95,19.642,1023,No Data,No Data
11/06/2025 05:33:08.729,0,239.993,41.2927,40.9113,21.5214,46.1212,41.2927,2.20243,15030.7,-10.5529,0.296278,-1,11847,3200,-2577,95,19.650,1023,No Data,No Data
11/06/2025 05:33:09.723,0,240.005,41.2944,40.9111,21.5089,46.1407,41.2944,2.20654,15012.2,-11.1189,0.262523,-1,11807,3200,-2528,94,19.657,1023,No Data,No Data
11/06/2025 05:33:10.716,0,239.991,41.2966,40.911,21.5037,46.1407,41.2966,2.2025,15036.8,-11.5154,0.33033,-1,11826,3200,-2542,94,19.666,1023,No Data,No Data
11/06/2025 05:33:11.709,0,240.006,41.299,40.911,21.5091,46.1407,41.299,2.20407,15012.3,-10.5628,0.312502,-1,11816,3200,-2629,94,19.672,1023,No Data,No Data
11/06/2025 05:33:12.703,0,239.985,41.301,40.9108,21.5069,46.1407,41.301,2.20324,15022.3,-10.411,0.203898,-1,11847,3200,-2681,94,19.678,1023,No Data,No Data
