Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code
11/17/2025 09:34:22.763,1,139.936,20.9422,23.1324,18.6288,19.3698,20.9422,502.731,5379.74,0.381944,11885,14976,0,100,14.855,1023
11/17/2025 09:34:23.756,1,139.936,20.9987,23.1858,18.6656,19.4187,20.9987,502.384,5384.14,0.379949,11885,14976,0,100,14.846,1023
11/17/2025 09:34:24.749,1,139.947,21.0529,23.1853,18.5963,19.4675,21.0529,501.097,5371.25,0.378162,11885,15040,0,100,14.840,1023
11/17/2025 09:34:25.743,1,139.94,21.1097,23.2254,18.4846,19.4675,21.1097,501.131,5405.06,0.375793,11885,14912,19,100,14.832,1023
11/17/2025 09:34:26.736,1,139.957,21.1373,23.2774,18.4384,19.5652,21.1373,500.624,5428.93,0.373979,11885,15040,0,100,14.823,1023
11/17/2025 09:34:27.729,1,139.961,21.1524,23.3294,18.4572,19.5848,21.1524,499.862,5443.48,0.37245,11885,14976,0,100,14.816,1023
11/17/2025 09:34:28.723,1,139.963,21.2074,23.3228,18.4968,19.6629,21.2074,499.185,5482.22,0.371161,11885,14976,0,100,14.808,1023
11/17/2025 09:34:29.716,1,139.981,21.2614,23.3692,18.5913,19.6629,21.2614,497.78,5530.51,0.369672,11885,15104,0,100,14.800,1023
11/17/2025 09:34:30.709,1,139.959,21.2754,23.4211,18.7358,19.7606,21.2754,497.538,5568.91,0.368933,11886,15104,18,100,14.792,1023
11/17/2025 09:34:31.702,1,139.961,21.3034,23.4735,18.8197,19.7704,21.3034,497.371,5603.32,0.367924,11885,15104,0,100,14.786,1023
11/17/2025 09:34:32.696,1,139.972,21.3575,23.5257,18.8909,19.8583,21.3575,496.834,5646.81,0.367064,11886,15104,0,100,14.779,1023
11/17/2025 09:34:33.689,1,139.97,21.4122,23.5771,18.8724,19.8583,21.4122,496.814,5710.19,0.366722,11886,15104,0,100,14.772,1023
11/17/2025 09:34:34.682,1,139.978,21.4276,23.6116,18.7795,19.956,21.4276,495.938,5714.77,0.366452,11885,15104,0,100,14.767,1023
11/17/2025 09:34:35.675,1,139.972,21.4744,23.6255,18.7271,19.9658,21.4744,496.164,5719.99,0.366667,11885,15104,0,100,14.759,1023
11/17/2025 09:34:36.669,1,139.968,21.5277,23.6773,18.819,20.0537,21.5277,496.324,5682.7,0.367158,11886,15168,16,100,14.752,1023
11/17/2025 09:34:37.662,1,139.977,21.5541,23.7298,18.8784,20.0733,21.5541,496.638,5669.73,0.367498,11885,15168,0,100,14.743,1023
11/17/2025 09:34:38.655,1,139.983,21.5664,23.6575,18.9328,20.1514,21.5664,496.909,5622.34,0.367737,11885,15104,0,100,14.743,1023
11/17/2025 09:34:39.649,1,139.973,21.6207,23.6269,18.8914,20.2101,21.6207,497.536,5554.71,0.368186,11887,15104,16,100,14.737,1023
11/17/2025 09:34:40.642,1,139.97,21.6745,23.6786,18.9448,20.2491,21.6745,498.539,5473.92,0.368618,11885,15104,0,100,14.729,1023
11/17/2025 09:34:41.635,1,139.976,21.728,23.7292,19.0922,20.3175,21.728,499.645,5354.32,0.369488,11886,15104,0,100,14.721,1023
11/17/2025 09:34:42.628,1,139.972,21.7827,23.7804,19.0957,20.3468,21.7827,499.725,5251.77,0.36968,11886,15104,0,100,14.715,1023
11/17/2025 09:34:43.622,1,139.97,21.8358,23.8314,19.0823,20.4152,21.8358,499.624,5078.32,0.369507,11884,15040,0,100,14.710,1023
11/17/2025 09:34:44.615,1,139.984,21.8324,23.8833,19.1864,20.4543,21.8324,499.985,4915.2,0.369772,11887,15104,0,100,14.704,1023
11/17/2025 09:34:45.608,1,139.97,21.8728,23.9337,19.2376,20.5032,21.8728,500.717,4754.46,0.370053,11886,15040,0,100,14.698,1023
11/17/2025 09:34:46.602,1,139.99,21.9273,23.9838,19.2129,20.552,21.9273,500.611,4548.84,0.370413,11884,15104,0,100,14.691,1023
11/17/2025 09:34:47.595,1,139.985,21.9792,24.0274,19.292,20.64,21.9792,503.07,4404.78,0.370481,11887,15104,13,100,14.684,1023
11/17/2025 09:34:48.588,1,140.003,21.9692,24.0157,19.3845,20.64,21.9692,505.595,4258.22,0.370888,11885,15104,0,100,14.677,1023
11/17/2025 09:34:49.581,1,139.989,22.0151,24.0659,19.444,20.64,22.0151,507.26,4122.47,0.371533,11884,15104,14,100,14.670,1023
11/17/2025 09:34:50.575,1,140.008,22.0688,24.1163,19.4431,20.7377,22.0688,506.902,4021.49,0.371615,11886,15104,0,100,14.662,1023
11/17/2025 09:34:51.568,1,139.971,22.1208,24.1661,19.4695,20.7767,22.1208,507.644,3968.86,0.372095,11884,15040,0,100,14.654,1023
11/17/2025 09:34:52.561,1,139.985,22.1293,24.1596,19.4997,20.8354,22.1293,507.98,3927.98,0.372432,11884,15040,0,100,14.647,1023
11/17/2025 09:34:53.555,1,139.983,22.1769,24.2097,19.5143,20.8549,22.1769,509.11,3936.08,0.373808,11885,15104,0,100,14.642,1023
11/17/2025 09:34:54.548,1,139.988,22.2298,24.2595,19.5637,20.9331,22.2298,510.159,3948.24,0.374607,11884,15040,0,100,14.634,1023
11/17/2025 09:34:55.541,1,139.994,22.2829,24.3083,19.5112,20.9722,22.2829,511.797,3982.66,0.375467,11885,15104,13,100,14.628,1023
11/17/2025 09:34:56.534,1,139.99,22.335,24.3582,19.611,21.0308,22.335,513.581,4022.09,0.376567,11886,15104,0,100,14.622,1023
11/17/2025 09:34:57.528,1,139.986,22.3873,24.408,19.6005,21.0894,22.3873,516.457,4095.46,0.378102,11885,15104,0,100,14.622,1023
11/17/2025 09:34:58.521,1,139.989,22.3825,24.4284,19.6217,21.148,22.3825,518.051,4133.55,0.379004,11885,15104,0,100,14.614,1023
11/17/2025 09:34:59.514,1,139.989,22.4198,24.4369,19.6519,21.2262,22.4198,519.945,4202.09,0.379102,11886,15040,0,100,14.609,1023
11/17/2025 09:35:00.507,1,139.98,22.4716,24.485,19.6595,21.2262,22.4716,521.946,4276.9,0.380021,11885,15168,0,100,14.601,1023
11/17/2025 09:35:01.501,1,139.982,22.5237,24.5352,19.5696,21.3043,22.5237,523.549,4356.64,0.380468,11885,15040,0,100,14.593,1023
11/17/2025 09:35:02.494,1,139.982,22.5264,24.5691,19.5386,21.3434,22.5264,525.256,4442.14,0.38056,11887,15040,0,100,14.587,1023
11/17/2025 09:35:03.487,1,139.985,22.5554,24.5626,19.5165,21.4118,22.5554,526.495,4535.73,0.380857,11885,15104,0,100,14.581,1023
11/17/2025 09:35:04.481,1,139.969,22.6076,24.6118,19.5127,21.4607,22.6076,527.813,4635.97,0.380812,11885,15104,0,100,14.573,1023
11/17/2025 09:35:05.474,1,139.986,22.6592,24.6606,19.5708,21.5193,22.6592,527.894,4707.76,0.380934,11885,15040,8,100,14.566,1023
11/17/2025 09:35:06.467,1,139.97,22.71,24.7084,19.681,21.5486,22.71,527.97,4784.03,0.380414,11885,15104,0,100,14.560,1023
11/17/2025 09:35:07.460,1,140.003,22.7619,24.7576,19.7483,21.617,22.7619,527.416,4843.9,0.379475,11885,15104,0,100,14.554,1023
11/17/2025 09:35:08.454,1,139.978,22.8137,24.8066,19.805,21.6561,22.8137,528.137,4917.68,0.378905,11886,15168,0,100,14.547,1023
11/17/2025 09:35:09.447,1,139.981,22.7995,24.848,19.9061,21.7147,22.7995,528.66,4959.14,0.378042,11885,15104,13,100,14.540,1023
11/17/2025 09:35:10.440,1,139.987,22.8438,24.8334,19.8897,21.7147,22.8438,528.207,4983.75,0.377043,11885,15104,0,100,14.533,1023
11/17/2025 09:35:11.434,1,139.99,22.8946,24.8809,19.8552,21.7929,22.8946,527.839,5013.47,0.37633,11885,15104,0,100,14.525,1023
11/17/2025 09:35:12.427,1,139.984,22.946,24.9294,19.8821,21.8124,22.946,527.525,5015.48,0.375555,11885,15104,0,100,14.520,1023
11/17/2025 09:35:13.420,1,139.98,22.9569,24.9778,19.766,21.9101,22.9569,527.836,4991.53,0.375431,11885,15104,0,100,14.515,1023
11/17/2025 09:35:14.413,1,139.974,22.9967,24.9854,19.7459,21.9101,22.9967,527.901,4977.34,0.37541,11885,15104,18,100,14.511,1023
11/17/2025 09:35:15.407,1,139.999,23.0482,25.0305,19.6539,21.998,23.0482,527.328,4950.94,0.375183,11885,15168,0,100,14.505,1023
11/17/2025 09:35:16.400,1,139.982,23.0992,25.0775,19.5095,22.0176,23.0992,527.159,4891.54,0.374728,11886,15104,15,100,14.500,1023
11/17/2025 09:35:17.393,1,139.972,23.0751,25.125,19.3704,22.086,23.0751,527.667,4837.61,0.374602,11886,15040,15,100,14.500,1023
11/17/2025 09:35:18.387,1,139.989,23.126,25.1731,19.326,22.1055,23.126,527.555,4768.71,0.374516,11885,15104,0,100,14.495,1023
11/17/2025 09:35:19.380,1,140,23.177,25.2207,19.3417,22.1935,23.177,527.251,4672.19,0.37429,11886,15104,0,100,14.490,1023
11/17/2025 09:35:20.373,1,139.989,23.2277,25.2546,19.2294,22.2716,23.2277,527.775,4578.48,0.374153,11885,15104,11,100,14.483,1023
11/17/2025 09:35:21.366,1,139.981,23.2767,25.2459,19.2748,22.3009,23.2767,528.597,4484.05,0.374185,11885,15104,0,100,14.478,1023
11/17/2025 09:35:22.360,1,139.989,23.3286,25.2928,19.4043,22.3596,23.3286,528.906,4372.87,0.373872,11885,15168,0,100,14.472,1023
11/17/2025 09:35:23.353,1,139.981,23.3704,25.3395,19.5046,22.3986,23.3704,530.052,4290.59,0.37375,11886,15040,0,100,14.466,1023
11/17/2025 09:35:24.346,1,139.988,23.3544,25.3868,19.511,22.467,23.3544,531.549,4239.16,0.373517,11885,15168,0,100,14.459,1023
