Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
11/10/2025 09:44:22.663,1,139.931,20.4481,22.5907,17.5758,18.7836,20.4481,108626,19058,-2.41295,0.0298307,-3.68246e-05,1.99603e-08,0.0729106,-2.64675,1.02692,0.0227651,-1.5721,0.913913,-8.16699,0.0695331,-0.000127125,8.74718e-08,0.0544869,-1.68875,0.829784,0.178163,-2.41044,0.927647,2.57263,5.30112,175.922,0.00174581,126.228,0.000116512,550,543.004,546.876,5783.75,0.379566,0.38228,11867,15104,0,100,16.05,17.75,22.172,14.489,9.532,1023
11/10/2025 09:44:23.657,1,139.928,20.5046,22.6111,17.6277,18.8422,20.5046,108663,19341,-2.42276,0.0299402,-3.731e-05,2.05692e-08,0.0729939,-2.605,1.02692,0.0228055,-1.53969,0.913913,-8.99452,0.075586,-0.000141936,9.95163e-08,0.0546229,-1.65426,0.829784,0.176641,-2.31645,0.927647,2.57266,5.29546,0.00446526,0.0017477,0.00211213,0.000121734,550,543.451,547.293,5734.13,0.38034,0.383037,11869,15104,0,100,16.05,17.75,22.212,14.482,9.566,1023
11/10/2025 09:44:24.650,1,139.95,20.5593,22.6644,17.6765,18.8813,20.5593,108633,19629,-2.45197,0.0302297,-3.83259e-05,2.16964e-08,0.0730369,-2.64438,1.02692,0.0228589,-1.57526,0.913913,-10.4169,0.0860287,-0.000167517,1.20359e-07,0.0547044,-1.6784,0.829784,0.175282,-2.28301,0.927647,2.57269,5.29099,0.00362126,0.00178622,0.00147669,0.000130285,550,543.604,547.418,5689.85,0.381329,0.384012,11867,15104,0,100,16.05,17.85,22.253,14.475,9.573,1023
11/10/2025 09:44:25.643,1,139.935,20.5949,22.7163,17.7171,18.9399,20.5949,108708,19919,-2.4363,0.0300869,-3.79463e-05,2.13573e-08,0.0733358,-2.57598,1.02692,0.022954,-1.52352,0.913913,-11.2972,0.0925158,-0.00018347,1.33411e-07,0.0549967,-1.62522,0.829784,0.175849,-2.1617,0.927647,2.57288,5.28848,0.00308208,0.00173252,0.000668318,0.000136101,550,545.72,549.564,5708.12,0.382979,0.385685,11867,15104,0,100,16.05,17.85,22.297,14.466,9.553,1023
11/10/2025 09:44:26.637,1,139.97,20.6049,22.7332,17.7613,18.979,20.6049,108728,20200,-2.4314,0.0300432,-3.78763e-05,2.13289e-08,0.0733751,-2.55635,1.02692,0.0230036,-1.51521,0.913913,-12.463,0.101055,-0.000204338,1.50374e-07,0.055067,-1.60613,0.829784,0.175206,-2.09671,0.927647,2.57272,5.28502,0.00277417,0.00172695,0.00094751,0.000144846,550,545.981,549.813,5687.23,0.383824,0.386526,11869,15104,0,100,16.05,17.85,22.338,14.457,9.607,1023
11/10/2025 09:44:27.630,1,139.966,20.6595,22.7694,17.743,19.0181,20.6595,108700,20489,-2.473,0.0304452,-3.9221e-05,2.27827e-08,0.0733204,-2.59826,1.02692,0.0230169,-1.56084,0.913913,-13.7201,0.110215,-0.000226607,1.68381e-07,0.0551439,-1.63154,0.829784,0.175427,-2.08378,0.927647,2.57284,5.28126,0.00310106,0.00177191,0.00107706,0.000161056,550,545.407,549.239,5694.22,0.384144,0.386852,11868,15104,0,100,16.05,17.95,22.378,14.443,9.550,1023
11/10/2025 09:44:28.623,1,139.962,20.7142,22.8225,17.7984,19.0767,20.7142,108781,20778,-2.49471,0.0306683,-4.00389e-05,2.3722e-08,0.073266,-2.51591,1.02692,0.0230165,-1.50792,0.913913,-14.5357,0.116205,-0.000241304,1.80373e-07,0.0551328,-1.57346,0.829784,0.175853,-1.99341,0.927647,2.5729,5.27729,0.00396796,0.00180454,0.00123531,0.000168743,550,544.834,548.671,5707.87,0.384236,0.386951,11867,15104,11,100,16.05,17.95,22.418,14.432,9.612,1023
11/10/2025 09:44:29.616,1,139.947,20.7419,22.8747,17.7887,19.1451,20.7419,108779,21061,-2.51001,0.0308241,-4.05908e-05,2.43489e-08,0.0734165,-2.51677,1.02692,0.0230517,-1.5262,0.913913,-15.7415,0.124987,-0.000262618,1.97589e-07,0.0554582,-1.57451,0.829784,0.177806,-1.98295,0.927647,2.57297,5.27576,0.00206755,0.00180582,0.00038111,0.000182188,550,545.868,549.757,5771.16,0.384873,0.387624,11870,15168,0,100,16.05,17.95,22.458,14.416,9.569,1023
11/10/2025 09:44:30.610,1,139.979,20.7776,22.9266,17.8335,19.1842,20.7776,108784,21342,-2.53717,0.0310926,-4.14938e-05,2.53334e-08,0.0736037,-2.52488,1.02692,0.0230595,-1.55218,0.913913,-16.4416,0.130069,-0.000274925,2.07505e-07,0.0555982,-1.58059,0.829784,0.179529,-1.99516,0.927647,2.57305,5.27401,0.00209979,0.00180459,0.000412194,0.000194605,550,547.151,551.088,5826.98,0.385068,0.387847,11867,15104,0,100,16.05,18.05,22.503,14.404,9.592,1023
11/10/2025 09:44:31.603,1,139.971,20.832,22.9784,17.8164,19.2721,20.832,108849,21624,-2.57603,0.0314727,-4.27668e-05,2.67089e-08,0.0737058,-2.45263,1.02692,0.0230143,-1.51111,0.913913,-17.3389,0.136619,-0.000290881,2.20431e-07,0.0556033,-1.53057,0.829784,0.179953,-1.9461,0.927647,2.57298,5.27084,0.00331895,0.00183655,0.000856106,0.000204594,550,547.742,551.694,5840.57,0.384412,0.387192,11870,15104,12,100,16.05,18.05,22.542,14.389,9.629,1023
