Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
12/18/2025 10:05:47.756,1,139.932,25.973,28.3146,21.3285,25.1343,25.973,108478,54494,-3.1171,0.0365238,-5.99576e-05,4.44755e-08,0.0686571,-3.35383,1.02692,0.0220386,-2.19831,0.913913,-15.5692,0.122104,-0.000253435,1.87784e-07,0.0534307,-2.13215,0.829784,0.212103,-2.8139,0.927647,2.57534,5.1203,215.41,0.00162786,158.669,0.000111985,550,495.903,500.013,6865.58,0.377062,0.380265,11886,15040,0,100,21.55,23.15,27.929,19.901,9.912,1023
12/18/2025 10:05:48.749,1,139.946,26.0312,28.1922,21.3272,25.1343,26.0312,108483,54753,-3.11877,0.036538,-6.0003e-05,4.4525e-08,0.0686456,-3.35487,1.02692,0.0220236,-2.19589,0.913913,-15.7869,0.123583,-0.000256764,1.90265e-07,0.0537078,-2.13188,0.829784,0.211099,-2.79632,0.927647,2.57534,5.11999,0.00158643,0.001583,0.000132716,0.00012756,550,495.663,499.75,6832.88,0.376908,0.380094,11888,15104,0,100,21.55,23.25,27.975,19.891,9.845,1023
12/18/2025 10:05:49.743,1,139.952,26.0859,28.1697,21.3289,25.2223,26.0859,108453,55006,-3.11894,0.0365372,-5.99941e-05,4.45148e-08,0.0686136,-3.38967,1.02692,0.0220287,-2.2202,0.913913,-15.6317,0.122319,-0.000253376,1.87273e-07,0.0538711,-2.15668,0.829784,0.21037,-2.80769,0.927647,2.57541,5.11998,0.00169512,0.00155269,0.000150622,0.000143033,550,495.284,499.353,6809.11,0.377091,0.380268,11887,15104,16,100,21.55,23.25,28.016,19.882,9.869,1023
12/18/2025 10:05:50.736,1,139.947,26.0571,28.2226,21.3316,25.2418,26.0571,108424,55255,-3.10673,0.0364103,-5.95753e-05,4.40585e-08,0.0685929,-3.43649,1.02692,0.0220586,-2.25844,0.913913,-15.4803,0.121098,-0.000250139,1.84436e-07,0.0540614,-2.19653,0.829784,0.209865,-2.8486,0.927647,2.57549,5.11913,0.00180978,0.00151836,0.000205658,0.000159982,550,495.212,499.27,6792.86,0.377553,0.380726,11887,15040,0,100,21.45,23.35,28.058,19.875,9.927,1023
12/18/2025 10:05:51.729,1,139.948,26.1137,28.2771,21.3311,25.3298,26.1137,108544,55508,-3.08074,0.0361554,-5.87849e-05,4.324e-08,0.0685498,-3.31692,1.02692,0.0220363,-2.16062,0.913913,-15.0771,0.118082,-0.000242661,1.78264e-07,0.0542639,-2.11817,0.829784,0.210153,-2.75951,0.927647,2.57568,5.11729,0.00339858,0.00147887,0.00041632,0.000173894,550,494.748,498.808,6801.99,0.377271,0.380446,11889,15040,0,100,21.45,23.25,28.103,19.864,9.943,1023
12/18/2025 10:05:52.723,1,139.967,26.1704,28.3293,21.3362,25.3493,26.1704,108591,55760,-3.04497,0.0358105,-5.76819e-05,4.20852e-08,0.0686296,-3.26825,1.02692,0.0220778,-2.12257,0.913913,-14.2226,0.111768,-0.000227124,1.65542e-07,0.0545286,-2.09227,0.829784,0.210968,-2.74052,0.927647,2.57574,5.11772,0.00176163,0.00145944,0.000217481,0.000188081,550,495.171,499.251,6828.18,0.378081,0.381276,11887,15040,10,100,21.45,23.35,28.145,19.856,9.879,1023
12/18/2025 10:05:53.716,1,139.977,26.2263,28.3841,21.3335,25.4275,26.2263,108577,56010,-3.04914,0.035846,-5.78195e-05,4.22403e-08,0.0684999,-3.27201,1.02692,0.0220575,-2.13016,0.913913,-13.1798,0.10409,-0.000208346,1.50253e-07,0.0545145,-2.10593,0.829784,0.21039,-2.75833,0.927647,2.57564,5.11523,0.00187219,0.00148187,0.000513023,0.00019714,550,494.084,498.141,6809.3,0.377831,0.381015,11886,15040,0,100,21.45,23.35,28.186,19.849,9.897,1023
12/18/2025 10:05:54.709,1,139.961,26.2813,28.4358,21.3371,25.4372,26.2813,108544,56259,-3.04283,0.0357822,-5.75929e-05,4.19845e-08,0.0686885,-3.31578,1.02692,0.0220737,-2.17522,0.913913,-12.0268,0.0956866,-0.000187947,1.33775e-07,0.0547653,-2.14719,0.829784,0.211503,-2.82118,0.927647,2.57572,5.11593,0.00177961,0.00149146,0.000250732,0.000200327,550,495.296,499.387,6845.16,0.378206,0.38141,11888,15040,12,100,21.45,23.35,28.228,19.841,9.910,1023
12/18/2025 10:05:55.702,1,139.991,26.3365,28.4912,21.3359,25.5154,26.3365,108643,56514,-3.01673,0.0355323,-5.68024e-05,4.11605e-08,0.0688449,-3.22446,1.02692,0.0220695,-2.10915,0.913913,-10.8209,0.0868818,-0.000166553,1.16474e-07,0.054827,-2.09602,0.829784,0.211658,-2.77647,0.927647,2.57563,5.11594,0.00247762,0.00150138,0.000236808,0.000208639,550,496.274,500.379,6850,0.378231,0.381438,11887,15040,0,100,21.45,23.45,28.272,19.832,9.935,1023
12/18/2025 10:05:56.696,1,139.982,26.3537,28.5422,21.337,25.5545,26.3537,108692,56761,-3.00019,0.0353655,-5.63046e-05,4.06468e-08,0.0688754,-3.16651,1.02692,0.0220201,-2.07306,0.913913,-9.83586,0.0797107,-0.000149222,1.02526e-07,0.0547355,-2.06657,0.829784,0.210759,-2.75748,0.927647,2.57571,5.11253,0.00278275,0.0015198,0.000864204,0.000209411,550,496.448,500.537,6820.85,0.377415,0.3806,11887,15040,0,100,21.45,23.45,28.314,19.824,9.978,1023
