Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code
12/10/2025 09:30:54.756,1,139.934,26.3434,28.5839,21.8007,25.5545,26.3434,516.046,7705.83,0.380354,11878,15168,0,100,20.253,1023
12/10/2025 09:30:55.749,1,139.95,26.382,28.6245,21.7985,25.6229,26.382,518.774,7737.96,0.380065,11877,15104,14,100,20.244,1023
12/10/2025 09:30:56.743,1,139.955,26.4369,28.6248,21.8018,25.6522,26.4369,519.819,7688.5,0.378917,11878,15104,0,100,20.236,1023
12/10/2025 09:30:57.736,1,139.942,26.4949,28.6792,21.8024,25.7206,26.4949,522.299,7672.86,0.378116,11877,15104,0,100,20.228,1023
12/10/2025 09:30:58.729,1,139.965,26.551,28.7327,21.8043,25.7499,26.551,523.956,7622.29,0.377543,11877,15168,0,100,20.220,1023
12/10/2025 09:30:59.723,1,139.971,26.6063,28.7866,21.8088,25.8183,26.6063,523.533,7560.76,0.376406,11878,15168,8,100,20.213,1023
12/10/2025 09:31:00.716,1,139.946,26.6017,28.84,21.8099,25.8574,26.6017,523.564,7517.61,0.375478,11877,15168,0,100,20.204,1023
12/10/2025 09:31:01.709,1,139.968,26.6328,28.8911,21.8116,25.916,26.6328,522.549,7471.21,0.374675,11878,15168,0,100,20.196,1023
12/10/2025 09:31:02.702,1,139.968,26.6872,28.8697,21.8129,25.9453,26.6872,521.961,7404.89,0.373887,11878,15104,0,100,20.188,1023
12/10/2025 09:31:03.696,1,139.986,26.7436,28.9132,21.8163,26.0137,26.7436,521.319,7328.35,0.373176,11878,15232,0,100,20.181,1023
12/10/2025 09:31:04.689,1,139.98,26.7989,28.9679,21.8123,26.043,26.7989,527.449,7243.57,0.372104,11878,15232,0,100,20.175,1023
12/10/2025 09:31:05.682,1,139.955,26.8551,29.0205,21.8137,26.1114,26.8551,615.417,7202.15,0.370821,11878,15168,9,100,20.169,1023
12/10/2025 09:31:06.675,1,139.983,26.8832,29.0724,21.8172,26.1407,26.8832,765.123,7191.94,0.370599,11877,15104,0,100,20.163,1023
12/10/2025 09:31:07.669,1,139.991,26.878,29.1271,21.8165,26.2091,26.878,919.375,7109,0.370324,11877,15104,0,100,20.155,1023
12/10/2025 09:31:08.662,1,139.978,26.932,29.1433,21.82,26.2286,26.932,1081,7095.1,0.370044,11878,15104,9,100,20.148,1023
12/10/2025 09:31:09.655,1,139.975,26.9882,29.146,21.8203,26.3068,26.9882,1205.58,7011.3,0.370588,11877,15168,0,100,20.148,1023
12/10/2025 09:31:10.649,1,139.973,27.0418,29.198,21.8238,26.3166,27.0418,1270.45,6934.23,0.372002,11877,15168,0,100,20.141,1023
12/10/2025 09:31:11.642,1,139.981,27.0973,29.2496,21.823,26.4045,27.0973,1277.27,6824.31,0.373828,11878,15168,0,100,20.133,1023
12/10/2025 09:31:12.635,1,139.987,27.1528,29.3008,21.8201,26.4338,27.1528,1241.51,6692.95,0.374849,11878,15104,0,100,20.122,1023
12/10/2025 09:31:13.628,1,139.978,27.1283,29.3533,21.8186,26.5022,27.1283,1160.84,6520.43,0.376018,11878,15104,0,100,20.114,1023
