Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code
11/28/2025 09:36:36.756,1,139.959,26.2362,28.4335,21.8443,25.4275,26.2362,507.539,5973.17,0.377968,11900,15104,0,100,20.185,1023
11/28/2025 09:36:37.749,1,139.953,26.2932,28.4877,21.8466,25.5056,26.2932,507.646,6002.55,0.378311,11902,15104,11,100,20.176,1023
11/28/2025 09:36:38.743,1,139.938,26.3496,28.5416,21.8481,25.5252,26.3496,508.071,6066.92,0.379016,11900,15104,0,100,20.167,1023
11/28/2025 09:36:39.736,1,139.973,26.3546,28.562,21.8396,25.6033,26.3546,507.616,6138.28,0.379844,11899,15104,13,100,20.159,1023
11/28/2025 09:36:40.729,1,139.967,26.3984,28.583,21.8348,25.6229,26.3984,505.035,6137.5,0.379962,11902,15104,0,100,20.150,1023
11/28/2025 09:36:41.723,1,139.966,26.4546,28.6368,21.8339,25.6913,26.4546,504.33,6179.96,0.381083,11900,15104,0,100,20.141,1023
11/28/2025 09:36:42.716,1,139.964,26.5107,28.6905,21.833,25.7206,26.5107,503.126,6207.49,0.381797,11900,15104,0,100,20.133,1023
11/28/2025 09:36:43.709,1,139.978,26.5667,28.7437,21.8264,25.7694,26.5667,503.485,6226.33,0.382588,11902,15104,8,100,20.125,1023
11/28/2025 09:36:44.702,1,139.959,26.6223,28.7966,21.8201,25.8183,26.6223,505.42,6238.58,0.383069,11900,15104,0,100,20.116,1023
11/28/2025 09:36:45.696,1,139.985,26.6093,28.8335,21.8119,25.8964,26.6093,506.756,6207.18,0.382912,11900,15104,0,100,20.107,1023
11/28/2025 09:36:46.689,1,139.96,26.6478,28.8194,21.8112,25.916,26.6478,508.494,6183.24,0.382188,11901,15104,0,100,20.097,1023
11/28/2025 09:36:47.682,1,139.985,26.7037,28.8724,21.8122,26.0039,26.7037,510.132,6146.81,0.3814,11900,15104,9,100,20.089,1023
11/28/2025 09:36:48.675,1,139.99,26.7594,28.9251,21.8224,26.0137,26.7594,509.537,6093.52,0.379791,11900,15104,0,100,20.080,1023
11/28/2025 09:36:49.669,1,139.962,26.8143,28.9773,21.8325,26.1016,26.8143,508.87,6006.7,0.378547,11902,15168,12,100,20.073,1023
11/28/2025 09:36:50.662,1,139.981,26.8701,29.0304,21.8341,26.1212,26.8701,509.69,5923.49,0.377515,11901,15168,0,100,20.073,1023
11/28/2025 09:36:51.655,1,139.978,26.8908,29.0823,21.8342,26.1993,26.8908,507.299,5807,0.375524,11900,15104,0,100,20.064,1023
