Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
12/15/2025 09:29:55.657,1,139.957,26.0127,28.3583,21.2178,25.1343,26.0127,108473,54683,-3.31066,0.0383167,-6.57248e-05,5.04069e-08,0.0844032,-3.36178,1.02692,0.0219366,-2.19698,0.913913,-17.4562,0.135901,-0.000287277,2.15329e-07,0.0655444,-2.14687,0.829784,0.236215,-2.82707,0.927647,2.57562,5.09873,223.169,0.00217375,163.635,0.000164152,550,609.503,615.387,7645.91,0.375386,0.378939,11892,15104,0,100,21.55,23.25,27.964,19.953,9.849,1023
12/15/2025 09:29:56.650,1,139.925,26.0693,28.2353,21.2157,25.193,26.0693,108458,54940,-3.31486,0.0383553,-6.58539e-05,5.05462e-08,0.0849767,-3.37568,1.02692,0.0219079,-2.20325,0.913913,-17.9778,0.139566,-0.000295842,2.21981e-07,0.0663362,-2.15499,0.829784,0.235686,-2.81122,0.927647,2.57559,5.09792,0.00233871,0.00215357,0.000243096,0.000185805,550,613.455,619.37,7628.59,0.374995,0.378536,11894,15040,0,100,21.55,23.25,28.005,19.944,9.925,1023
12/15/2025 09:29:57.643,1,139.971,26.0836,28.2137,21.2131,25.2418,26.0836,108423,55188,-3.29624,0.0381689,-6.51892e-05,4.98052e-08,0.0856238,-3.42029,1.02692,0.0219871,-2.23326,0.913913,-17.9498,0.139214,-0.00029459,2.20659e-07,0.067131,-2.18659,0.829784,0.235994,-2.82117,0.927647,2.57563,5.10109,0.00322559,0.00206307,0.000826234,0.000207146,550,618.078,624.051,7638.51,0.376375,0.379935,11894,15040,0,100,21.55,23.25,28.047,19.936,9.924,1023
12/15/2025 09:29:58.637,1,139.969,26.0967,28.2678,21.2116,25.3102,26.0967,108469,55445,-3.29001,0.0381014,-6.50112e-05,4.96369e-08,0.0854559,-3.39422,1.02692,0.0219845,-2.21015,0.913913,-18.0032,0.139481,-0.000294981,2.2076e-07,0.067279,-2.17232,0.829784,0.234515,-2.79408,0.927647,2.57547,5.09763,0.00296066,0.00202597,0.000870955,0.000221921,550,616.823,622.744,7590.59,0.376353,0.37989,11893,15040,0,100,21.55,23.35,28.089,19.927,9.890,1023
12/15/2025 09:29:59.630,1,139.967,26.1532,28.3214,21.2117,25.3591,26.1532,108552,55701,-3.24775,0.0376952,-6.3728e-05,4.83052e-08,0.0850548,-3.29716,1.02692,0.0219943,-2.13166,0.913913,-17.6735,0.136986,-0.000288706,2.15516e-07,0.0672638,-2.10881,0.829784,0.235603,-2.72248,0.927647,2.57552,5.09767,0.00361912,0.00196884,0.000301504,0.000239228,550,613.738,619.653,7625.6,0.376621,0.380177,11894,15104,0,100,21.55,23.35,28.134,19.917,9.870,1023
12/15/2025 09:30:00.623,1,139.979,26.2087,28.3742,21.2076,25.4177,26.2087,108576,55951,-3.23753,0.037598,-6.34456e-05,4.80328e-08,0.0842822,-3.27636,1.02692,0.022018,-2.11828,0.913913,-17.1327,0.132957,-0.000278736,2.07305e-07,0.0668613,-2.10174,0.829784,0.235332,-2.7124,0.927647,2.57568,5.09641,0.00218677,0.00194589,0.000311855,0.000253045,550,607.98,613.824,7616.62,0.377124,0.380681,11894,15104,0,100,21.55,23.35,28.176,19.909,9.907,1023
12/15/2025 09:30:01.616,1,139.958,26.2652,28.4277,21.2035,25.4275,26.2652,108548,56203,-3.21487,0.0373777,-6.27407e-05,4.72981e-08,0.0837204,-3.30293,1.02692,0.0220703,-2.14807,0.913913,-16.5387,0.128554,-0.000267876,1.98397e-07,0.0666836,-2.12789,0.829784,0.235965,-2.74733,0.927647,2.57555,5.09673,0.00211906,0.0018985,0.000285361,0.000261655,550,603.74,609.553,7636.9,0.37812,0.381697,11892,15104,0,100,21.55,23.35,28.218,19.900,9.955,1023
12/15/2025 09:30:02.610,1,139.981,26.3209,28.481,21.1978,25.5154,26.3209,108564,56454,-3.19849,0.0372174,-6.22258e-05,4.67553e-08,0.0832425,-3.30911,1.02692,0.0220979,-2.16093,0.913913,-15.1884,0.118641,-0.000243659,1.7871e-07,0.0663206,-2.14259,0.829784,0.237032,-2.76769,0.927647,2.57556,5.09651,0.00195666,0.00189363,0.00027542,0.000270389,550,600.112,605.911,7671.23,0.37869,0.382289,11894,15104,0,100,21.55,23.45,28.259,19.891,9.944,1023
12/15/2025 09:30:03.603,1,139.963,26.37,28.5343,21.1969,25.5252,26.37,108668,56707,-3.16016,0.0368496,-6.10962e-05,4.56018e-08,0.0826722,-3.19579,1.02692,0.0221203,-2.07777,0.913913,-14.1978,0.111424,-0.000226188,1.64632e-07,0.0657905,-2.07329,0.829784,0.237232,-2.70188,0.927647,2.57561,5.09476,0.00421515,0.00188868,0.000489841,0.000272105,550,595.841,601.596,7677.53,0.37916,0.382768,11892,15040,0,100,21.55,23.45,28.303,19.883,9.930,1023
12/15/2025 09:30:04.596,1,139.98,26.368,28.5876,21.1984,25.6229,26.368,108692,56954,-3.14527,0.0367111,-6.06713e-05,4.51696e-08,0.0820242,-3.16706,1.02692,0.0220737,-2.06748,0.913913,-12.7949,0.101223,-0.000201505,1.44755e-07,0.0651776,-2.06285,0.829784,0.237765,-2.70187,0.927647,2.57569,5.09451,0.00212051,0.00188498,0.000283083,0.000275968,550,591.177,596.892,7694.79,0.378358,0.381965,11894,15104,0,100,21.55,23.45,28.345,19.875,9.896,1023
