Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
11/17/2025 09:34:22.763,1,139.936,20.9422,23.1324,18.6288,19.3698,20.9422,108640,22428,-2.66615,0.0323814,-4.52515e-05,2.91504e-08,0.067254,-2.69526,1.02692,0.0227038,-1.75787,0.913913,-16.6208,0.131045,-0.000276113,2.07623e-07,0.0508159,-1.71494,0.829784,0.165765,-2.28664,0.927647,2.57273,5.30427,174.706,0.00172768,125.688,0.000206183,550,499.487,502.731,5379.74,0.379421,0.381944,11885,14976,0,100,16.55,18.05,22.680,14.855,9.560,1023
11/17/2025 09:34:23.756,1,139.936,20.9987,23.1858,18.6656,19.4187,20.9987,108673,22711,-2.68974,0.0326091,-4.6023e-05,2.99813e-08,0.0672286,-2.65777,1.02692,0.0225792,-1.73728,0.913913,-16.6401,0.131162,-0.000276373,2.07797e-07,0.0508082,-1.68409,0.829784,0.165906,-2.2703,0.927647,2.57266,5.30089,0.00263164,0.00173921,0.000828828,0.000210842,550,499.14,502.384,5384.14,0.37744,0.379949,11885,14976,0,100,16.55,18.15,22.725,14.846,9.585,1023
11/17/2025 09:34:24.749,1,139.947,21.0529,23.1853,18.5963,19.4675,21.0529,108631,23006,-2.70147,0.0327195,-4.6408e-05,3.03919e-08,0.0670782,-2.70671,1.02692,0.0224678,-1.78377,0.913913,-17.0025,0.133741,-0.000282511,2.12642e-07,0.0507998,-1.71748,0.829784,0.165514,-2.30694,0.927647,2.57244,5.29759,0.00266976,0.00172896,0.000804533,0.00021461,550,497.871,501.097,5371.25,0.375671,0.378162,11885,15040,0,100,16.55,18.05,22.765,14.840,9.619,1023
11/17/2025 09:34:25.743,1,139.94,21.1097,23.2254,18.4846,19.4675,21.1097,108706,23284,-2.71705,0.0328722,-4.6922e-05,3.09431e-08,0.0671013,-2.64699,1.02692,0.0223202,-1.73818,0.913913,-17.1559,0.134819,-0.000285039,2.14602e-07,0.0510252,-1.67373,0.829784,0.166561,-2.28575,0.927647,2.57261,5.29589,0.00233379,0.00171984,0.000390002,0.000218769,550,497.884,501.131,5405.06,0.373304,0.375793,11885,14912,19,100,16.55,18.15,22.806,14.832,9.593,1023
11/17/2025 09:34:26.736,1,139.957,21.1373,23.2774,18.4384,19.5652,21.1373,108723,23563,-2.71659,0.0328689,-4.693e-05,3.09552e-08,0.067042,-2.6182,1.02692,0.022209,-1.71209,0.913913,-17.186,0.134983,-0.000285315,2.14716e-07,0.0511514,-1.6489,0.829784,0.1673,-2.24634,0.927647,2.57272,5.29444,0.00189839,0.00169137,0.000326148,0.000219284,550,497.367,500.624,5428.93,0.371492,0.373979,11885,15040,0,100,16.55,18.25,22.846,14.823,9.597,1023
11/17/2025 09:34:27.729,1,139.961,21.1524,23.3294,18.4572,19.5848,21.1524,108703,23847,-2.71999,0.0329017,-4.70482e-05,3.10773e-08,0.0669446,-2.65314,1.02692,0.0221164,-1.73745,0.913913,-16.8195,0.132214,-0.00027837,2.08913e-07,0.0512627,-1.67469,0.829784,0.167749,-2.27774,0.927647,2.57271,5.29279,0.00193889,0.00167498,0.000335835,0.000216972,550,496.603,499.862,5443.48,0.369968,0.37245,11885,14976,0,100,16.55,18.15,22.891,14.816,9.628,1023
11/17/2025 09:34:28.723,1,139.963,21.2074,23.3228,18.4968,19.6629,21.2074,108779,24124,-2.72649,0.0329638,-4.72718e-05,3.13191e-08,0.0668717,-2.5728,1.02692,0.0220331,-1.66677,0.913913,-16.8098,0.13207,-0.000277857,2.08354e-07,0.0514282,-1.61597,0.829784,0.168948,-2.21833,0.927647,2.57267,5.29064,0.00267659,0.0016294,0.000476679,0.000217043,550,495.909,499.185,5482.22,0.368671,0.371161,11885,14976,0,100,16.55,18.25,22.931,14.808,9.641,1023
11/17/2025 09:34:29.716,1,139.981,21.2614,23.3692,18.5913,19.6629,21.2614,108776,24403,-2.74979,0.0331875,-4.80105e-05,3.20973e-08,0.0667001,-2.58374,1.02692,0.021938,-1.66615,0.913913,-16.5539,0.130109,-0.00027289,2.0416e-07,0.0514069,-1.62413,0.829784,0.170442,-2.21706,0.927647,2.57283,5.28788,0.00203933,0.00162571,0.000584118,0.000220249,550,494.487,497.78,5530.51,0.367171,0.369672,11885,15104,0,100,16.55,18.25,22.971,14.800,9.605,1023
11/17/2025 09:34:30.709,1,139.959,21.2754,23.4211,18.7358,19.7606,21.2754,108798,24686,-2.7378,0.0330677,-4.76404e-05,3.17034e-08,0.0666699,-2.58652,1.02692,0.0218916,-1.65546,0.913913,-15.9908,0.12592,-0.000262533,1.95629e-07,0.0515011,-1.62761,0.829784,0.171627,-2.23397,0.927647,2.57283,5.28584,0.00180906,0.0015815,0.000409651,0.000224333,550,494.224,497.538,5568.91,0.36642,0.368933,11886,15104,18,100,16.55,18.35,23.015,14.792,9.631,1023
11/17/2025 09:34:31.702,1,139.961,21.3034,23.4735,18.8197,19.7704,21.3034,108846,24964,-2.73329,0.0330203,-4.74981e-05,3.15453e-08,0.0666552,-2.52208,1.02692,0.021828,-1.5883,0.913913,-15.9307,0.125417,-0.000261174,1.94408e-07,0.0516443,-1.58654,0.829784,0.17269,-2.18852,0.927647,2.57294,5.28406,0.00224343,0.00156205,0.000411046,0.000234444,550,494.038,497.371,5603.32,0.365403,0.367924,11885,15104,0,100,16.55,18.35,23.055,14.786,9.670,1023
11/17/2025 09:34:32.696,1,139.972,21.3575,23.5257,18.8909,19.8583,21.3575,108821,25242,-2.73946,0.0330785,-4.76953e-05,3.17508e-08,0.0666001,-2.56257,1.02692,0.0217704,-1.60738,0.913913,-15.4214,0.121625,-0.000251793,1.8668e-07,0.0516496,-1.62046,0.829784,0.174035,-2.2575,0.927647,2.57303,5.28252,0.00185814,0.00155141,0.000357181,0.000241014,550,493.48,496.834,5646.81,0.364531,0.367064,11886,15104,0,100,16.55,18.35,23.095,14.779,9.614,1023
11/17/2025 09:34:33.689,1,139.97,21.4122,23.5771,18.8724,19.8583,21.4122,108889,25518,-2.72286,0.0329221,-4.72229e-05,3.12679e-08,0.0666128,-2.49548,1.02692,0.0217428,-1.53746,0.913913,-14.8903,0.117686,-0.000242082,1.78706e-07,0.0517528,-1.5817,0.829784,0.175994,-2.24732,0.927647,2.57301,5.28123,0.00214535,0.00152082,0.000339051,0.000250212,550,493.423,496.814,5710.19,0.364163,0.366722,11886,15104,0,100,16.55,18.35,23.135,14.772,9.633,1023
11/17/2025 09:34:34.682,1,139.978,21.4276,23.6116,18.7795,19.956,21.4276,108888,25793,-2.71751,0.0328722,-4.70898e-05,3.114e-08,0.0665008,-2.4912,1.02692,0.0217252,-1.51702,0.913913,-14.759,0.116677,-0.000239526,1.76548e-07,0.0517326,-1.58847,0.829784,0.176137,-2.28863,0.927647,2.57291,5.27958,0.00166319,0.00150505,0.000391169,0.000253758,550,492.551,495.938,5714.77,0.363893,0.366452,11885,15104,0,100,16.55,18.35,23.179,14.767,9.650,1023
11/17/2025 09:34:35.675,1,139.972,21.4744,23.6255,18.7271,19.9658,21.4744,108903,26075,-2.71304,0.0328351,-4.70011e-05,3.10643e-08,0.0665482,-2.49742,1.02692,0.021733,-1.50601,0.913913,-14.2064,0.112628,-0.000229662,1.68546e-07,0.0517474,-1.60455,0.829784,0.176302,-2.36188,0.927647,2.57305,5.27838,0.00159097,0.00150327,0.000333033,0.000260256,550,492.772,496.164,5719.99,0.364104,0.366667,11885,15104,0,100,16.55,18.45,23.218,14.759,9.634,1023
11/17/2025 09:34:36.669,1,139.968,21.5277,23.6773,18.819,20.0537,21.5277,108960,26355,-2.69651,0.0326749,-4.65256e-05,3.05802e-08,0.0665924,-2.43148,1.02692,0.0217577,-1.44013,0.913913,-13.6043,0.108245,-0.000219073,1.60022e-07,0.0516951,-1.57074,0.829784,0.175158,-2.37435,0.927647,2.5729,5.27579,0.0024846,0.00151898,0.000625456,0.000255647,550,492.953,496.324,5682.7,0.364608,0.367158,11886,15168,16,100,16.55,18.45,23.258,14.752,9.634,1023
11/17/2025 09:34:37.662,1,139.977,21.5541,23.7298,18.8784,20.0733,21.5541,108929,26629,-2.70808,0.0327918,-4.69301e-05,3.10241e-08,0.0666453,-2.46689,1.02692,0.0217754,-1.45522,0.913913,-12.9274,0.103295,-0.000207045,1.50292e-07,0.0515765,-1.60878,0.829784,0.174761,-2.4708,0.927647,2.57294,5.27425,0.0018146,0.00153335,0.000390994,0.000254446,550,493.272,496.638,5669.73,0.364951,0.367498,11885,15168,0,100,16.55,18.45,23.298,14.743,9.651,1023
11/17/2025 09:34:38.655,1,139.983,21.5664,23.6575,18.9328,20.1514,21.5664,108997,26903,-2.70908,0.0328091,-4.70307e-05,3.11607e-08,0.06669,-2.4028,1.02692,0.0217896,-1.39616,0.913913,-12.2838,0.0986182,-0.000195757,1.41217e-07,0.0514407,-1.57651,0.829784,0.173301,-2.49011,0.927647,2.57293,5.27245,0.00222157,0.00154053,0.000423856,0.000248111,550,493.569,496.909,5622.34,0.36521,0.367737,11885,15104,0,100,16.55,18.45,23.298,14.743,9.651,1023
