Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code
12/15/2025 09:29:55.657,1,139.957,26.0127,28.3583,21.2178,25.1343,26.0127,615.387,7645.91,0.378939,11892,15104,0,100,19.953,1023
12/15/2025 09:29:56.650,1,139.925,26.0693,28.2353,21.2157,25.193,26.0693,619.37,7628.59,0.378536,11894,15040,0,100,19.944,1023
12/15/2025 09:29:57.643,1,139.971,26.0836,28.2137,21.2131,25.2418,26.0836,624.051,7638.51,0.379935,11894,15040,0,100,19.936,1023
12/15/2025 09:29:58.637,1,139.969,26.0967,28.2678,21.2116,25.3102,26.0967,622.744,7590.59,0.37989,11893,15040,0,100,19.927,1023
12/15/2025 09:29:59.630,1,139.967,26.1532,28.3214,21.2117,25.3591,26.1532,619.653,7625.6,0.380177,11894,15104,0,100,19.917,1023
12/15/2025 09:30:00.623,1,139.979,26.2087,28.3742,21.2076,25.4177,26.2087,613.824,7616.62,0.380681,11894,15104,0,100,19.909,1023
12/15/2025 09:30:01.616,1,139.958,26.2652,28.4277,21.2035,25.4275,26.2652,609.553,7636.9,0.381697,11892,15104,0,100,19.900,1023
12/15/2025 09:30:02.610,1,139.981,26.3209,28.481,21.1978,25.5154,26.3209,605.911,7671.23,0.382289,11894,15104,0,100,19.891,1023
12/15/2025 09:30:03.603,1,139.963,26.37,28.5343,21.1969,25.5252,26.37,601.596,7677.53,0.382768,11892,15040,0,100,19.883,1023
12/15/2025 09:30:04.596,1,139.98,26.368,28.5876,21.1984,25.6229,26.368,596.892,7694.79,0.381965,11894,15104,0,100,19.875,1023
12/15/2025 09:30:05.590,1,139.975,26.4235,28.6404,21.1953,25.6424,26.4235,591.228,7695.32,0.381599,11894,15104,0,100,19.867,1023
12/15/2025 09:30:06.583,1,139.97,26.4794,28.6342,21.1938,25.7206,26.4794,586.029,7715.68,0.381047,11893,15104,0,100,19.859,1023
12/15/2025 09:30:07.576,1,139.975,26.5343,28.6802,21.1896,25.7401,26.5343,581.526,7707.39,0.380376,11892,15104,0,100,19.851,1023
12/15/2025 09:30:08.569,1,139.983,26.5899,28.7326,21.1881,25.8183,26.5899,576.837,7698.63,0.37943,11894,15104,0,100,19.843,1023
12/15/2025 09:30:09.563,1,139.965,26.6449,28.7852,21.1855,25.8378,26.6449,572.306,7712.75,0.378861,11893,15040,0,100,19.836,1023
12/15/2025 09:30:10.556,1,139.984,26.6133,28.8376,21.1869,25.916,26.6133,566.182,7684.42,0.377561,11893,15104,0,100,19.836,1023
12/15/2025 09:30:11.549,1,139.981,26.6686,28.8899,21.1907,25.9355,26.6686,561.055,7649.96,0.376249,11894,15104,0,100,19.829,1023
12/15/2025 09:30:12.543,1,139.965,26.7232,28.8915,21.1951,26.0137,26.7232,558.092,7640.26,0.375053,11892,15104,0,100,19.822,1023
12/15/2025 09:30:13.536,1,139.971,26.7777,28.9107,21.1974,26.0234,26.7777,556.26,7621.4,0.373549,11893,15104,15,100,19.815,1023
12/15/2025 09:30:14.529,1,139.978,26.8326,28.9632,21.1976,26.1114,26.8326,554.2,7584.35,0.372167,11894,15040,0,100,19.807,1023
12/15/2025 09:30:15.522,1,139.966,26.8862,29.0145,21.202,26.1407,26.8862,550.272,7502.31,0.371709,11893,15040,18,100,19.800,1023
12/15/2025 09:30:16.516,1,139.969,26.8979,29.0664,21.2006,26.2091,26.8979,547.747,7438.57,0.370873,11894,15040,0,100,19.793,1023
12/15/2025 09:30:17.509,1,139.983,26.9087,29.1175,21.1969,26.2091,26.9087,547.352,7375.75,0.370829,11894,15104,0,100,19.787,1023
12/15/2025 09:30:18.502,1,139.985,26.963,29.1697,21.1965,26.297,26.963,546.663,7283.2,0.371491,11894,15168,11,100,19.779,1023
12/15/2025 09:30:19.495,1,139.971,27.0176,29.1537,21.1987,26.3068,27.0176,546.744,7174.1,0.372934,11894,15104,0,100,19.772,1023
12/15/2025 09:30:20.489,1,139.969,27.0361,29.1888,21.2028,26.4045,27.0361,547.242,7088.17,0.37425,11894,15104,0,100,19.765,1023
12/15/2025 09:30:21.482,1,139.992,27.0377,29.2391,21.2047,26.4143,27.0377,545.954,6967.91,0.375024,11894,15040,0,100,19.758,1023
12/15/2025 09:30:22.475,1,139.982,27.0919,29.291,21.1969,26.5022,27.0919,543.671,6873.12,0.376551,11894,15040,0,100,19.750,1023
12/15/2025 09:30:23.469,1,139.976,27.1453,29.3416,21.1989,26.5413,27.1453,539.627,6756.45,0.377631,11893,15040,0,100,19.744,1023
12/15/2025 09:30:24.462,1,139.978,27.1994,29.3937,21.2067,26.5999,27.1994,535.257,6647.17,0.378771,11893,15040,0,100,19.736,1023
12/15/2025 09:30:25.455,1,139.99,27.2528,29.4437,21.209,26.6292,27.2528,532.025,6557.3,0.379731,11894,15104,0,100,19.728,1023
12/15/2025 09:30:26.448,1,139.992,27.3065,29.4179,21.2104,26.6976,27.3065,529.325,6489.44,0.380853,11892,15040,0,100,19.720,1023
12/15/2025 09:30:27.442,1,139.987,27.3142,29.4612,21.2122,26.7269,27.3142,526.596,6428.56,0.38167,11894,15104,0,100,19.710,1023
12/15/2025 09:30:28.435,1,139.988,27.3482,29.5109,21.2158,26.7953,27.3482,525.144,6383.4,0.382292,11894,15104,0,100,19.702,1023
12/15/2025 09:30:29.428,1,140.01,27.4009,29.5611,21.2184,26.8539,27.4009,522.973,6345.91,0.382431,11892,15104,12,100,19.702,1023
12/15/2025 09:30:30.422,1,139.997,27.4546,29.6116,21.2251,26.893,27.4546,521.644,6325.69,0.381867,11894,15040,0,100,19.693,1023
12/15/2025 09:30:31.415,1,139.984,27.5076,29.6622,21.2269,26.9516,27.5076,520.862,6287.63,0.380972,11894,15104,0,100,19.686,1023
12/15/2025 09:30:32.408,1,139.98,27.5614,29.7123,21.2338,26.9907,27.5614,520.624,6305.97,0.380764,11893,15040,0,100,19.678,1023
12/15/2025 09:30:33.401,1,139.99,27.5778,29.6954,21.235,27.0493,27.5778,519.574,6285.32,0.379583,11894,15040,8,100,19.669,1023
12/15/2025 09:30:34.395,1,139.998,27.5773,29.7455,21.2357,27.0884,27.5773,518.422,6273.73,0.378177,11894,15040,14,100,19.662,1023
12/15/2025 09:30:35.388,1,139.987,27.6301,29.7955,21.2403,27.1568,27.6301,517.052,6289.11,0.377439,11893,15104,0,100,19.657,1023
