Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
01/09/2026 09:33:01.657,1,139.965,25.5563,27.8249,22.028,24.6458,25.5563,108448,51891,-3.02717,0.0361595,-5.41042e-05,3.65704e-08,0.0675769,-3.29373,1.02692,0.0217478,-2.08332,0.913913,-11.7003,0.0952675,-0.000186476,1.33592e-07,0.052363,-2.18769,0.829784,0.197907,-3.1001,0.927647,2.5755,5.53043,125.862,0.0018798,89.7557,0.000157155,550,489.213,492.981,6407.33,0.371367,0.374304,11994,15040,0,100,21.05,22.55,27.472,19.366,9.880,1023
01/09/2026 09:33:02.650,1,139.942,25.6133,27.8349,21.9718,24.6751,25.6133,108395,52146,-3.03356,0.036218,-5.43211e-05,3.68193e-08,0.0674597,-3.35106,1.02692,0.0218415,-2.12352,0.913913,-11.9673,0.0972543,-0.000191436,1.37711e-07,0.0522152,-2.22956,0.829784,0.195762,-3.16202,0.927647,2.57561,5.52837,0.00266961,0.00187268,0.000454232,0.000144236,550,488.213,491.929,6337.69,0.373066,0.375986,11994,15040,0,100,21.05,22.55,27.518,19.356,9.852,1023
01/09/2026 09:33:03.643,1,139.939,25.6686,27.8889,21.9238,24.7435,25.6686,108436,52404,-3.01186,0.0360062,-5.36358e-05,3.60955e-08,0.0675624,-3.33331,1.02692,0.0219597,-2.11141,0.913913,-12.2344,0.099269,-0.000196491,1.41933e-07,0.0521868,-2.21497,0.829784,0.19384,-3.16294,0.927647,2.57555,5.52884,0.00190073,0.00184477,0.000136801,0.000128774,550,488.808,492.493,6275.31,0.37518,0.378089,11994,15104,0,100,21.05,22.65,27.559,19.348,9.856,1023
01/09/2026 09:33:04.637,1,139.977,25.6829,27.9423,21.9591,24.7631,25.6829,108544,52660,-2.99312,0.0358341,-5.31246e-05,3.55963e-08,0.0675648,-3.21995,1.02692,0.0220185,-2.02505,0.913913,-12.2348,0.0992975,-0.000196634,1.42113e-07,0.052058,-2.13164,0.829784,0.192057,-3.06988,0.927647,2.57553,5.52858,0.00356316,0.00184464,0.00019389,0.000116424,550,488.788,492.438,6217.54,0.376211,0.379102,11994,15040,0,100,21.05,22.65,27.600,19.340,9.908,1023
01/09/2026 09:33:05.630,1,139.951,25.6974,27.9938,22.0081,24.8412,25.6974,108564,52916,-3.00551,0.0359538,-5.35293e-05,3.60417e-08,0.0676741,-3.20085,1.02692,0.0221071,-2.01789,0.913913,-12.614,0.102092,-0.000203509,1.47742e-07,0.0520073,-2.11072,0.829784,0.189953,-3.04544,0.927647,2.5756,5.5274,0.00206591,0.00189349,0.000212495,0.000109954,550,489.54,493.157,6149.4,0.377749,0.380621,11994,15040,13,100,21.05,22.65,27.646,19.334,9.902,1023
01/09/2026 09:33:06.623,1,139.957,25.7544,28.049,21.9459,24.8705,25.7544,108546,53167,-3.00977,0.0359981,-5.36904e-05,3.62342e-08,0.0677923,-3.22756,1.02692,0.0221639,-2.0533,0.913913,-13.0392,0.105215,-0.000211154,1.53974e-07,0.0519489,-2.12028,0.829784,0.187268,-3.05328,0.927647,2.57566,5.52704,0.00203763,0.00191852,0.000115271,0.000101839,550,490.242,493.814,6062.3,0.37882,0.38166,11994,15104,0,100,21.05,22.75,27.687,19.328,9.873,1023
01/09/2026 09:33:07.616,1,139.986,25.8098,28.0928,21.9741,24.9389,25.8098,108508,53425,-2.99868,0.0358937,-5.33384e-05,3.58617e-08,0.0679288,-3.27721,1.02692,0.0222245,-2.10596,0.913913,-13.2727,0.106958,-0.000215464,1.57524e-07,0.0519389,-2.14474,0.829784,0.18467,-3.05169,0.927647,2.57576,5.52878,0.00250811,0.00190261,0.000276045,9.90623e-05,550,491.08,494.61,5978.06,0.379954,0.382764,11994,15104,0,100,21.05,22.75,27.728,19.322,9.879,1023
01/09/2026 09:33:08.610,1,139.967,25.8647,28.0744,22.0197,24.9585,25.8647,108622,53676,-2.98578,0.0357691,-5.30314e-05,3.5603e-08,0.0677978,-3.1722,1.02692,0.0222118,-2.03474,0.913913,-13.6141,0.109408,-0.000221383,1.62275e-07,0.0517989,-2.06257,0.829784,0.181736,-2.93277,0.927647,2.57567,5.52398,0.00522562,0.00190913,0.00150564,9.89816e-05,550,489.986,493.449,5882.91,0.379835,0.382599,11994,15104,0,100,21.05,22.75,27.769,19.315,9.933,1023
01/09/2026 09:33:09.603,1,139.945,25.9209,28.1273,22.1134,25.0366,25.9209,108660,53926,-2.9762,0.035682,-5.2796e-05,3.53918e-08,0.0678089,-3.12732,1.02692,0.0222241,-2.01124,0.913913,-13.5944,0.109236,-0.000220912,1.61845e-07,0.0517915,-2.01917,0.829784,0.18058,-2.84203,0.927647,2.57579,5.52247,0.00234557,0.0019431,0.000231735,9.89329e-05,550,489.916,493.357,5845.35,0.380145,0.382893,11994,15040,16,100,21.05,22.75,27.814,19.308,9.931,1023
01/09/2026 09:33:10.596,1,139.98,25.9676,28.1798,22.1465,25.0757,25.9676,108646,54180,-2.95143,0.0354502,-5.20439e-05,3.45995e-08,0.0680056,-3.1408,1.02692,0.0222388,-2.03799,0.913913,-13.5228,0.108658,-0.000219347,1.60449e-07,0.0520339,-2.02034,0.829784,0.180193,-2.78383,0.927647,2.57575,5.52416,0.00227254,0.00193419,0.000295371,0.00010158,550,491.212,494.657,5832.68,0.380478,0.383223,11994,15040,16,100,21.05,22.75,27.855,19.302,9.922,1023
