Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code
11/19/2025 09:36:44.663,1,139.928,20.8708,23.0584,16.7887,19.3405,20.8708,522.291,4383.69,0.381939,11885,15104,12,100,14.857,1023
11/19/2025 09:36:45.657,1,139.939,20.9261,23.1123,16.816,19.3698,20.9261,523.291,4366.41,0.380266,11886,15168,0,100,14.849,1023
11/19/2025 09:36:46.650,1,139.958,20.9819,23.164,16.8547,19.4187,20.9819,523.614,4343.14,0.37846,11886,15168,0,100,14.843,1023
11/19/2025 09:36:47.643,1,139.962,21.0389,23.2047,16.9114,19.4675,21.0389,523.257,4303.87,0.376537,11886,15104,14,100,14.836,1023
11/19/2025 09:36:48.637,1,139.944,21.0929,23.2044,16.9147,19.4773,21.0929,522.842,4301.96,0.374478,11885,15168,0,100,14.828,1023
11/19/2025 09:36:49.630,1,139.973,21.136,23.2571,16.8819,19.5652,21.136,521.714,4282.18,0.372901,11886,15168,0,100,14.819,1023
11/19/2025 09:36:50.623,1,139.974,21.1368,23.31,16.8933,19.575,21.1368,520.878,4306.45,0.371189,11886,15104,0,100,14.812,1023
11/19/2025 09:36:51.616,1,139.97,21.1925,23.3354,16.991,19.6531,21.1925,519.831,4335.44,0.370042,11886,15104,0,100,14.805,1023
11/19/2025 09:36:52.610,1,139.955,21.2477,23.3502,17.009,19.6629,21.2477,519.455,4381.74,0.368999,11886,15168,0,100,14.798,1023
11/19/2025 09:36:53.603,1,139.986,21.2683,23.3998,16.991,19.7509,21.2683,520.142,4450.89,0.368872,11885,15168,0,100,14.790,1023
11/19/2025 09:36:54.596,1,139.99,21.2878,23.4524,16.9874,19.7704,21.2878,519.884,4503.75,0.368307,11885,15104,0,100,14.784,1023
11/19/2025 09:36:55.590,1,139.974,21.3446,23.5042,17.0108,19.8583,21.3446,519.97,4580.02,0.367867,11885,15104,0,100,14.778,1023
11/19/2025 09:36:56.583,1,139.991,21.3981,23.5562,16.9985,19.8876,21.3981,519.432,4614.4,0.367449,11885,15104,0,100,14.770,1023
11/19/2025 09:36:57.576,1,139.975,21.418,23.6028,17.0443,19.956,21.418,519.564,4658.38,0.367177,11886,15104,0,100,14.762,1023
11/19/2025 09:36:58.569,1,139.971,21.4587,23.605,17.1157,19.9658,21.4587,520.088,4687.3,0.367147,11885,15104,0,100,14.756,1023
11/19/2025 09:36:59.563,1,139.97,21.5138,23.6585,17.1831,20.0537,21.5138,521.664,4707.19,0.367929,11886,15104,0,100,14.748,1023
11/19/2025 09:37:00.556,1,139.991,21.568,23.7096,17.3067,20.0635,21.568,522.927,4701.09,0.368687,11886,15104,0,100,14.742,1023
11/19/2025 09:37:01.549,1,139.981,21.6211,23.6774,17.3844,20.1514,21.6211,523.763,4673.47,0.369038,11885,15168,0,100,14.742,1023
11/19/2025 09:37:02.543,1,139.984,21.676,23.6065,17.4374,20.2198,21.676,524.75,4624.07,0.369271,11887,15104,0,100,14.735,1023
11/19/2025 09:37:03.536,1,139.99,21.6808,23.6582,17.4797,20.2491,21.6808,526.337,4557.58,0.369821,11886,15104,0,100,14.728,1023
11/19/2025 09:37:04.529,1,139.978,21.715,23.71,17.517,20.3273,21.715,527.922,4457.75,0.370864,11885,15104,0,100,14.722,1023
11/19/2025 09:37:05.522,1,139.975,21.7678,23.7611,17.5579,20.3468,21.7678,527.977,4343.39,0.37077,11886,15168,0,100,14.716,1023
11/19/2025 09:37:06.516,1,139.981,21.8233,23.8117,17.6046,20.4445,21.8233,528.269,4205.45,0.371295,11886,15104,0,100,14.708,1023
11/19/2025 09:37:07.509,1,139.977,21.819,23.8628,17.6769,20.4445,21.819,529.307,4062.08,0.371871,11885,15104,0,100,14.700,1023
