Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code
12/08/2025 09:30:17.756,1,139.94,26.0768,28.2112,21.0494,25.232,26.0768,487.755,7470.29,0.377039,11910,15040,0,100,19.896,1023
12/08/2025 09:30:18.749,1,139.942,26.091,28.2649,21.0558,25.3004,26.091,488.39,7474.24,0.378155,11911,15040,0,100,19.887,1023
12/08/2025 09:30:19.743,1,139.96,26.1473,28.3187,21.0587,25.3298,26.1473,489.519,7507.35,0.379088,11911,15040,0,100,19.876,1023
12/08/2025 09:30:20.736,1,139.961,26.2033,28.372,21.0613,25.3981,26.2033,490.259,7521.7,0.379535,11910,15040,0,100,19.867,1023
12/08/2025 09:30:21.729,1,139.96,26.2591,28.4253,21.0582,25.4275,26.2591,491.613,7557.7,0.380807,11909,15040,0,100,19.859,1023
12/08/2025 09:30:22.723,1,139.959,26.3149,28.4786,21.0482,25.4861,26.3149,493.872,7631.65,0.381906,11911,15040,0,100,19.850,1023
12/08/2025 09:30:23.716,1,139.971,26.3644,28.5317,21.0482,25.5252,26.3644,495.302,7666.44,0.382895,11910,15104,0,100,19.843,1023
12/08/2025 09:30:24.709,1,139.975,26.3618,28.5846,21.0481,25.6131,26.3618,496.185,7700.22,0.383013,11910,15104,0,100,19.834,1023
12/08/2025 09:30:25.702,1,139.974,26.4169,28.6112,21.0513,25.6229,26.4169,496.753,7713.39,0.383162,11910,15040,0,100,19.826,1023
12/08/2025 09:30:26.696,1,139.968,26.4725,28.6244,21.0536,25.7206,26.4725,496.867,7726.9,0.382898,11910,15040,0,100,19.818,1023
12/08/2025 09:30:27.689,1,139.96,26.5276,28.6766,21.0348,25.7303,26.5276,496.86,7743.4,0.382456,11910,15040,0,100,19.811,1023
12/08/2025 09:30:28.682,1,139.981,26.5831,28.7295,21.0147,25.8085,26.5831,496.746,7766.45,0.382086,11911,15040,0,100,19.804,1023
12/08/2025 09:30:29.675,1,139.973,26.6379,28.7821,21.0079,25.8183,26.6379,497.086,7769.86,0.381575,11910,15040,0,100,19.797,1023
12/08/2025 09:30:30.669,1,139.975,26.6073,28.8344,20.9981,25.8769,26.6073,496.545,7736.89,0.380519,11910,15040,0,100,19.789,1023
12/08/2025 09:30:31.662,1,139.963,26.6626,28.8784,20.9791,25.916,26.6626,497.369,7755.01,0.379468,11911,15040,8,100,19.782,1023
12/08/2025 09:30:32.655,1,139.992,26.7171,28.855,20.9788,26.0137,26.7171,496.669,7722.42,0.377848,11911,15040,0,100,19.774,1023
12/08/2025 09:30:33.649,1,139.983,26.772,28.9072,20.9749,26.0137,26.772,495.555,7681.85,0.376225,11910,15104,0,100,19.774,1023
12/08/2025 09:30:34.642,1,139.987,26.8263,28.9592,20.9685,26.1016,26.8263,494.586,7655.75,0.374429,11911,15040,0,100,19.767,1023
12/08/2025 09:30:35.635,1,139.958,26.8807,29.0114,20.9762,26.1114,26.8807,494.015,7631.71,0.373448,11911,15040,0,100,19.760,1023
12/08/2025 09:30:36.628,1,139.985,26.8916,29.0628,20.9872,26.1798,26.8916,493.971,7596.99,0.37259,11909,15040,0,100,19.755,1023
12/08/2025 09:30:37.622,1,140.002,26.9024,29.1146,20.9957,26.2091,26.9024,492.365,7503.9,0.371525,11911,15040,0,100,19.748,1023
12/08/2025 09:30:38.615,1,139.982,26.9565,29.1402,20.9997,26.2677,26.9565,491.419,7422.85,0.371532,11911,15040,0,100,19.739,1023
12/08/2025 09:30:39.608,1,139.984,27.0107,29.1343,21.0106,26.3068,27.0107,491.219,7334.8,0.371982,11910,15040,0,100,19.730,1023
12/08/2025 09:30:40.602,1,139.981,27.0299,29.1847,21.0147,26.3752,27.0299,491.338,7261.71,0.372784,11911,15168,0,100,19.722,1023
