Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code
11/14/2025 09:25:54.663,1,139.927,22.0919,24.2337,18.5107,20.64,22.0919,546.426,6203.98,0.376595,11883,15040,0,100,16.149,1023
11/14/2025 09:25:55.657,1,139.955,22.1476,24.2873,18.4849,20.7279,22.1476,544.398,6100,0.376508,11884,15040,0,100,16.141,1023
11/14/2025 09:25:56.650,1,139.917,22.1785,24.3408,18.5089,20.7572,22.1785,545.855,6104.32,0.377355,11884,15040,0,100,16.131,1023
11/14/2025 09:25:57.643,1,139.951,22.2096,24.3795,18.5335,20.8354,22.2096,547.223,6090.54,0.378227,11882,15040,0,100,16.123,1023
11/14/2025 09:25:58.637,1,139.948,22.2647,24.377,18.5321,20.8354,22.2647,549.051,6129.2,0.379034,11883,15040,0,100,16.115,1023
11/14/2025 09:25:59.630,1,139.952,22.3203,24.4299,18.5092,20.9233,22.3203,549.969,6139.98,0.379641,11883,15040,0,100,16.109,1023
11/14/2025 09:26:00.623,1,139.964,22.3035,24.4828,18.5879,20.9624,22.3035,550.21,6166.5,0.37975,11882,15040,18,100,16.100,1023
11/14/2025 09:26:01.616,1,139.957,22.3594,24.5351,18.6633,21.0308,22.3594,550.241,6186.97,0.3803,11884,15040,0,100,16.092,1023
11/14/2025 09:26:02.610,1,139.951,22.4153,24.5886,18.6153,21.0503,22.4153,551.015,6263.55,0.380929,11883,15104,0,100,16.084,1023
11/14/2025 09:26:03.603,1,139.985,22.4701,24.6405,18.5623,21.1285,22.4701,551.576,6295.26,0.382013,11883,15104,0,100,16.076,1023
11/14/2025 09:26:04.596,1,139.983,22.5251,24.6509,18.5677,21.1969,22.5251,551.003,6328.82,0.381745,11883,15104,0,100,16.068,1023
11/14/2025 09:26:05.590,1,139.966,22.5798,24.6746,18.5987,21.2262,22.5798,551.408,6385.86,0.382006,11883,15040,0,100,16.060,1023
11/14/2025 09:26:06.583,1,139.975,22.5847,24.7275,18.6106,21.2946,22.5847,553.381,6472.27,0.382699,11883,15040,0,100,16.052,1023
11/14/2025 09:26:07.576,1,139.989,22.6173,24.7791,18.6456,21.3239,22.6173,553.299,6515.81,0.382816,11883,15104,19,100,16.045,1023
11/14/2025 09:26:08.569,1,139.992,22.6721,24.7886,18.637,21.4021,22.6721,553.808,6556.47,0.382684,11883,15104,0,100,16.038,1023
11/14/2025 09:26:09.563,1,139.971,22.7273,24.8126,18.6168,21.4314,22.7273,553.993,6576.39,0.382434,11882,15040,0,100,16.038,1023
11/14/2025 09:26:10.556,1,139.974,22.7226,24.8642,18.621,21.5193,22.7226,554.472,6647.22,0.381832,11883,15104,0,100,16.029,1023
11/14/2025 09:26:11.549,1,139.972,22.7626,24.9157,18.6803,21.5291,22.7626,554.431,6675.53,0.381216,11883,15104,0,100,16.021,1023
11/14/2025 09:26:12.543,1,139.999,22.8168,24.967,18.7635,21.617,22.8168,553.286,6658.74,0.380073,11882,15040,0,100,16.014,1023
11/14/2025 09:26:13.536,1,139.978,22.8707,25.0197,18.8235,21.6268,22.8707,552.959,6652.71,0.379434,11884,15040,0,100,16.007,1023
11/14/2025 09:26:14.529,1,139.99,22.925,25.0704,18.9022,21.7049,22.925,551.64,6606.54,0.378929,11882,15104,0,100,16.000,1023
11/14/2025 09:26:15.522,1,139.984,22.9792,25.0817,19.048,21.7147,22.9792,552.143,6597.45,0.378453,11883,15040,12,100,15.992,1023
11/14/2025 09:26:16.516,1,139.985,23.017,25.1284,19.1216,21.7538,23.017,552.042,6548.3,0.378333,11883,15040,0,100,15.986,1023
11/14/2025 09:26:17.509,1,139.991,23.0353,25.1792,19.1239,21.8124,23.0353,551.908,6491.21,0.377464,11882,15168,0,100,15.980,1023
11/14/2025 09:26:18.502,1,139.977,23.0891,25.202,19.1764,21.8515,23.0891,552.332,6433.25,0.377302,11882,15040,0,100,15.973,1023
11/14/2025 09:26:19.495,1,139.989,23.1426,25.2101,19.2331,21.9101,23.1426,551.811,6336.12,0.377061,11884,15104,0,100,15.967,1023
11/14/2025 09:26:20.489,1,139.991,23.1369,25.261,19.292,21.959,23.1369,550.02,6195.77,0.376292,11882,15040,0,100,15.960,1023
11/14/2025 09:26:21.482,1,139.982,23.1765,25.3116,19.375,22.0078,23.1765,547.498,6095.03,0.375595,11882,15040,0,100,15.952,1023
11/14/2025 09:26:22.475,1,139.986,23.23,25.3624,19.3913,22.0762,23.23,546.316,5993.09,0.375625,11884,15040,0,100,15.946,1023
11/14/2025 09:26:23.469,1,139.993,23.2829,25.4128,19.4486,22.1055,23.2829,545.001,5856.56,0.375622,11884,15040,0,100,15.938,1023
11/14/2025 09:26:24.462,1,139.972,23.277,25.4635,19.489,22.1837,23.277,544.102,5745.78,0.375365,11882,15104,13,100,15.932,1023
11/14/2025 09:26:25.455,1,139.978,23.3149,25.4708,19.4492,22.2228,23.3149,543.1,5654.15,0.375057,11882,15104,0,100,15.925,1023
11/14/2025 09:26:26.448,1,139.987,23.3685,25.4928,19.403,22.3009,23.3685,541.804,5542.54,0.374982,11882,15040,11,100,15.917,1023
11/14/2025 09:26:27.442,1,139.991,23.4207,25.543,19.3991,22.3107,23.4207,539.466,5445.92,0.374313,11882,15040,0,100,15.911,1023
11/14/2025 09:26:28.435,1,139.985,23.4735,25.5927,19.4055,22.3986,23.4735,537.884,5401.27,0.37376,11885,15040,0,100,15.905,1023
11/14/2025 09:26:29.428,1,139.981,23.5269,25.6421,19.4007,22.4279,23.5269,537.024,5345.36,0.372871,11881,15040,0,100,15.905,1023
11/14/2025 09:26:30.422,1,139.964,23.5713,25.6918,19.3791,22.4963,23.5713,536.817,5291.62,0.372177,11883,15168,0,100,15.898,1023
11/14/2025 09:26:31.415,1,139.977,23.5568,25.7425,19.4319,22.4963,23.5568,537.298,5264.07,0.371853,11885,15040,0,100,15.891,1023
11/14/2025 09:26:32.408,1,139.996,23.6093,25.6356,19.5217,22.594,23.6093,536.77,5239.24,0.37145,11882,15040,13,100,15.884,1023
11/14/2025 09:26:33.401,1,139.992,23.6615,25.6182,19.5824,22.6331,23.6615,535.236,5226.87,0.370685,11883,15168,0,100,15.878,1023
11/14/2025 09:26:34.395,1,139.977,23.709,25.6673,19.5889,22.682,23.709,534.901,5202.71,0.370224,11884,15104,0,100,15.871,1023
11/14/2025 09:26:35.388,1,139.964,23.7141,25.7178,19.5673,22.7211,23.7141,536.626,5222.2,0.370629,11882,15040,0,100,15.864,1023
11/14/2025 09:26:36.381,1,139.997,23.766,25.7671,19.5484,22.7895,23.766,536.6,5224.83,0.370779,11884,15104,16,100,15.859,1023
11/14/2025 09:26:37.375,1,139.985,23.8184,25.8156,19.6225,22.8578,23.8184,537.279,5254.16,0.371301,11884,15040,0,100,15.853,1023
11/14/2025 09:26:38.368,1,140.005,23.8702,25.8654,19.7315,22.8872,23.8702,536.75,5276.98,0.371998,11882,15104,0,100,15.847,1023
11/14/2025 09:26:39.361,1,139.992,23.922,25.8903,19.8254,22.8872,23.922,536.5,5287.67,0.372524,11884,15040,0,100,15.840,1023
11/14/2025 09:26:40.354,1,139.986,23.9729,25.9034,19.8079,22.9751,23.9729,538.81,5344.98,0.373283,11884,15040,0,100,15.835,1023
11/14/2025 09:26:41.348,1,139.985,23.9648,25.9521,19.7025,22.9849,23.9648,544.206,5392.84,0.374765,11883,15168,0,100,15.828,1023
11/14/2025 09:26:42.341,1,139.983,24.0005,26.001,19.6089,23.0826,24.0005,549.613,5442.76,0.375321,11884,15040,0,100,15.822,1023
11/14/2025 09:26:43.334,1,139.98,24.0517,26.0494,19.5283,23.1021,24.0517,554.215,5524.77,0.377077,11884,15040,0,100,15.815,1023
11/14/2025 09:26:44.327,1,139.991,24.1033,26.0988,19.4739,23.1803,24.1033,554.654,5591.45,0.378645,11884,15104,14,100,15.809,1023
11/14/2025 09:26:45.321,1,139.977,24.1078,26.1479,19.517,23.2291,24.1078,554.41,5648.45,0.379719,11882,15040,0,100,15.803,1023
11/14/2025 09:26:46.314,1,139.996,24.1285,26.1505,19.5395,23.278,24.1285,553.539,5691.26,0.38099,11883,15040,0,100,15.797,1023
11/14/2025 09:26:47.307,1,139.983,24.1799,26.1692,19.5716,23.3366,24.1799,551.687,5698.79,0.381595,11883,15104,0,100,15.790,1023
11/14/2025 09:26:48.301,1,139.982,24.2307,26.2173,19.6418,23.3757,24.2307,549.235,5718.42,0.3823,11884,15104,0,100,15.790,1023
11/14/2025 09:26:49.294,1,139.985,24.2818,26.2652,19.6775,23.4343,24.2818,546.209,5698.31,0.382961,11883,15104,0,100,15.785,1023
11/14/2025 09:26:50.287,1,139.985,24.3323,26.3137,19.6938,23.4734,24.3323,543.065,5662.43,0.38316,11882,15040,12,100,15.778,1023
11/14/2025 09:26:51.280,1,139.98,24.3832,26.3614,19.6418,23.5515,24.3832,542.69,5668.3,0.383793,11883,15104,0,100,15.772,1023
11/14/2025 09:26:52.274,1,139.977,24.3875,26.4089,19.6774,23.5809,24.3875,542.025,5619.14,0.384033,11882,15040,0,100,15.765,1023
11/14/2025 09:26:53.267,1,139.988,24.4071,26.4266,19.7264,23.659,24.4071,541.656,5583.66,0.383765,11883,15040,0,100,15.760,1023
11/14/2025 09:26:54.260,1,139.98,24.4578,26.4301,19.8098,23.6688,24.4578,541.783,5539.72,0.383593,11883,15040,0,100,15.752,1023
