Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
11/19/2025 09:36:44.663,1,139.928,20.8708,23.0584,16.7887,19.3405,20.8708,108620,22036,-2.73874,0.0330677,-4.69472e-05,3.06487e-08,0.0699229,-2.73168,1.02692,0.022739,-1.77773,0.913913,-13.8786,0.111007,-0.000227031,1.67728e-07,0.0526166,-1.7544,0.829784,0.135068,-2.42442,0.927647,2.57266,5.33349,168.665,0.00194152,120.713,0.000192035,550,519.517,522.291,4383.69,0.379883,0.381939,11885,15104,12,100,16.45,17.95,22.626,14.857,9.536,1023
11/19/2025 09:36:45.657,1,139.939,20.9261,23.1123,16.816,19.3698,20.9261,108667,22324,-2.74899,0.0331715,-4.73272e-05,3.10733e-08,0.0700798,-2.68209,1.02692,0.0226341,-1.7525,0.913913,-14.573,0.116085,-0.000239421,1.77779e-07,0.052742,-1.71482,0.829784,0.134541,-2.40714,0.927647,2.57267,5.33094,0.00282669,0.00197939,0.000616989,0.000191909,550,520.521,523.291,4366.41,0.378228,0.380266,11886,15168,0,100,16.45,18.05,22.671,14.849,9.602,1023
11/19/2025 09:36:46.650,1,139.958,20.9819,23.164,16.8547,19.4187,20.9819,108638,22605,-2.76998,0.0333711,-4.79882e-05,3.17677e-08,0.070147,-2.71789,1.02692,0.0225215,-1.78698,0.913913,-14.5615,0.116024,-0.000239357,1.77779e-07,0.0528029,-1.7342,0.829784,0.133828,-2.43427,0.927647,2.57269,5.32808,0.00265526,0.0019575,0.000655395,0.000197577,550,520.856,523.614,4343.14,0.376444,0.37846,11886,15168,0,100,16.45,18.05,22.711,14.843,9.567,1023
11/19/2025 09:36:47.643,1,139.962,21.0389,23.2047,16.9114,19.4675,21.0389,108706,22892,-2.77391,0.0334079,-4.81511e-05,3.1959e-08,0.070125,-2.66255,1.02692,0.0224022,-1.74973,0.913913,-15.2311,0.120925,-0.000251334,1.87506e-07,0.0529135,-1.68935,0.829784,0.132622,-2.38768,0.927647,2.57285,5.32488,0.00310021,0.00194952,0.00082775,0.000195959,550,520.526,523.257,4303.87,0.37455,0.376537,11886,15104,14,100,16.45,18.05,22.752,14.836,9.599,1023
11/19/2025 09:36:48.637,1,139.944,21.0929,23.2044,16.9147,19.4773,21.0929,108717,23175,-2.76553,0.0333284,-4.79281e-05,3.17352e-08,0.0700909,-2.64597,1.02692,0.0222741,-1.73757,0.913913,-15.8276,0.125225,-0.000261665,1.95753e-07,0.0531388,-1.67481,0.829784,0.132567,-2.34882,0.927647,2.57289,5.32283,0.00225632,0.00194357,0.00043178,0.000199424,550,520.116,522.842,4301.96,0.372504,0.374478,11885,15168,0,100,16.45,18.05,22.793,14.828,9.597,1023
11/19/2025 09:36:49.630,1,139.973,21.136,23.2571,16.8819,19.5652,21.136,108709,23450,-2.77935,0.0334562,-4.8354e-05,3.21777e-08,0.0699584,-2.66977,1.02692,0.0221765,-1.75325,0.913913,-16.3087,0.128667,-0.000269883,2.02264e-07,0.0532748,-1.68607,0.829784,0.131961,-2.32492,0.927647,2.57269,5.31988,0.00245304,0.00188277,0.000654733,0.000201817,550,519.007,521.714,4282.18,0.370946,0.372901,11886,15168,0,100,16.45,18.15,22.833,14.819,9.578,1023
11/19/2025 09:36:50.623,1,139.974,21.1368,23.31,16.8933,19.575,21.1368,108787,23742,-2.77566,0.0334167,-4.82671e-05,3.20966e-08,0.0698447,-2.58721,1.02692,0.022074,-1.67914,0.913913,-16.5774,0.130547,-0.000274287,2.05677e-07,0.0534628,-1.62621,0.829784,0.132709,-2.22981,0.927647,2.57267,5.31627,0.00360042,0.00186244,0.000942846,0.00020594,550,518.162,520.878,4306.45,0.369232,0.371189,11886,15104,0,100,16.45,18.15,22.877,14.812,9.634,1023
11/19/2025 09:36:51.616,1,139.97,21.1925,23.3354,16.991,19.6531,21.1925,108769,24023,-2.7829,0.0334808,-4.84905e-05,3.23282e-08,0.0697239,-2.60751,1.02692,0.0219993,-1.68258,0.913913,-16.4916,0.129829,-0.000272344,2.03929e-07,0.0536098,-1.63845,0.829784,0.133606,-2.21367,0.927647,2.57265,5.31336,0.00235456,0.00183649,0.000626727,0.000210504,550,517.104,519.831,4335.44,0.368079,0.370042,11886,15104,0,100,16.45,18.15,22.918,14.805,9.603,1023
11/19/2025 09:36:52.610,1,139.955,21.2477,23.3502,17.009,19.6629,21.2477,108801,24300,-2.79093,0.0335628,-4.87936e-05,3.26674e-08,0.0696911,-2.59281,1.02692,0.0219304,-1.66071,0.913913,-16.9109,0.132775,-0.000279241,2.09285e-07,0.0538481,-1.62978,0.829784,0.135038,-2.1652,0.927647,2.57288,5.31094,0.00215624,0.00178127,0.000521562,0.000213934,550,516.701,519.455,4381.74,0.367022,0.368999,11886,15168,0,100,16.45,18.25,22.957,14.798,9.609,1023
11/19/2025 09:36:53.603,1,139.986,21.2683,23.3998,16.991,19.7509,21.2683,108851,24584,-2.78589,0.0335084,-4.863e-05,3.24876e-08,0.0697853,-2.53745,1.02692,0.0219189,-1.59801,0.913913,-16.4972,0.129696,-0.000271635,2.03024e-07,0.0540789,-1.59384,0.829784,0.13717,-2.12641,0.927647,2.57288,5.30885,0.00243986,0.00174386,0.000464896,0.000220333,550,517.339,520.142,4450.89,0.366864,0.368872,11885,15168,0,100,16.45,18.25,22.998,14.790,9.643,1023
11/19/2025 09:36:54.596,1,139.99,21.2878,23.4524,16.9874,19.7704,21.2878,108820,24860,-2.794,0.0335845,-4.88931e-05,3.27644e-08,0.0697538,-2.57726,1.02692,0.0218819,-1.6156,0.913913,-16.2979,0.128148,-0.000267676,1.99649e-07,0.0541748,-1.62752,0.829784,0.138801,-2.15906,0.927647,2.57296,5.30646,0.00226433,0.00172433,0.000532054,0.000234041,550,517.05,519.884,4503.75,0.366278,0.368307,11885,15104,0,100,16.45,18.25,23.042,14.784,9.581,1023
11/19/2025 09:36:55.590,1,139.974,21.3446,23.5042,17.0108,19.8583,21.3446,108888,25140,-2.78644,0.0335107,-4.86917e-05,3.25674e-08,0.0697811,-2.51598,1.02692,0.0218479,-1.5534,0.913913,-15.8684,0.12496,-0.000259829,1.93214e-07,0.0542461,-1.59228,0.829784,0.141156,-2.14609,0.927647,2.57286,5.30395,0.00260004,0.00168671,0.00059662,0.000241687,550,517.087,519.97,4580.02,0.365807,0.367867,11885,15104,0,100,16.45,18.35,23.082,14.778,9.628,1023
11/19/2025 09:36:56.583,1,139.991,21.3981,23.5562,16.9985,19.8876,21.3981,108902,25416,-2.78208,0.0334673,-4.85957e-05,3.24834e-08,0.069727,-2.49553,1.02692,0.0218167,-1.52097,0.913913,-15.5187,0.122361,-0.000253436,1.87968e-07,0.0542287,-1.58711,0.829784,0.14222,-2.17718,0.927647,2.57293,5.30058,0.00243585,0.00167243,0.000856651,0.000250415,550,516.531,519.432,4614.4,0.365376,0.367449,11885,15104,0,100,16.45,18.35,23.121,14.770,9.664,1023
11/19/2025 09:36:57.576,1,139.975,21.418,23.6028,17.0443,19.956,21.418,108890,25692,-2.78797,0.0335251,-4.88137e-05,3.27247e-08,0.0697488,-2.52763,1.02692,0.0217974,-1.53429,0.913913,-15.2475,0.120328,-0.0002484,1.83811e-07,0.0542191,-1.62041,0.829784,0.143577,-2.25502,0.927647,2.5729,5.29811,0.00219853,0.00167023,0.000609547,0.000260407,550,516.635,519.564,4658.38,0.365086,0.367177,11886,15104,0,100,16.45,18.35,23.162,14.762,9.607,1023
11/19/2025 09:36:58.569,1,139.971,21.4587,23.605,17.1157,19.9658,21.4587,108962,25970,-2.78364,0.0334885,-4.8753e-05,3.26964e-08,0.0698324,-2.45107,1.02692,0.0217907,-1.45618,0.913913,-14.8836,0.117669,-0.00024197,1.78628e-07,0.0542279,-1.57875,0.829784,0.144471,-2.27285,0.927647,2.57292,5.29539,0.00294948,0.00165936,0.000708414,0.000263301,550,517.137,520.088,4687.3,0.365043,0.367147,11885,15104,0,100,16.45,18.35,23.205,14.756,9.662,1023
11/19/2025 09:36:59.563,1,139.97,21.5138,23.6585,17.1831,20.0537,21.5138,108940,26239,-2.76418,0.0333008,-4.81776e-05,3.20992e-08,0.0700636,-2.47441,1.02692,0.0218309,-1.46133,0.913913,-14.1944,0.112669,-0.000229923,1.68966e-07,0.0542979,-1.60835,0.829784,0.145089,-2.36879,0.927647,2.57307,5.29368,0.00198973,0.00166539,0.000453554,0.000257069,550,518.689,521.664,4707.19,0.365811,0.367929,11886,15104,0,100,16.45,18.35,23.245,14.748,9.686,1023
