Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
10/31/2025 09:36:57.763,1,139.925,21.0896,23.3096,16.6851,19.5652,21.0896,108631,23556,-2.81912,0.0340019,-4.98526e-05,3.38947e-08,0.069366,-2.69104,1.02692,0.0223548,-1.7478,0.913913,-20.7018,0.16099,-0.000348376,2.65852e-07,0.0530445,-1.69335,0.829784,0.183445,-2.28398,0.927647,2.57319,5.37001,160.636,0.00183005,114.871,0.000226158,550,514.746,518.478,5953.03,0.373847,0.376595,12050,15040,0,100,16.55,18.15,22.862,15.158,9.559,1023
10/31/2025 09:36:58.756,1,139.937,21.1458,23.3614,16.7276,19.6141,21.1458,108673,23837,-2.84703,0.0342616,-5.07536e-05,3.486e-08,0.0694374,-2.6499,1.02692,0.0222805,-1.71247,0.913913,-20.9014,0.162312,-0.000351341,2.6802e-07,0.0532291,-1.66712,0.829784,0.183111,-2.26108,0.927647,2.57319,5.36267,0.00572758,0.00183672,0.00316548,0.000232143,550,515.114,518.842,5941.99,0.372703,0.375436,12050,15104,0,100,16.55,18.15,22.903,15.150,9.573,1023
10/31/2025 09:36:59.749,1,139.937,21.2002,23.3758,16.7666,19.6629,21.2002,108635,24127,-2.85504,0.0343325,-5.1035e-05,3.51654e-08,0.0695044,-2.6905,1.02692,0.0221982,-1.7441,0.913913,-20.5686,0.15976,-0.000344902,2.62596e-07,0.0533861,-1.69549,0.829784,0.183493,-2.30283,0.927647,2.57313,5.3569,0.00413097,0.00180867,0.00198916,0.000234721,550,515.454,519.193,5954.2,0.37142,0.374148,12050,15168,11,100,16.55,18.25,22.944,15.142,9.582,1023
10/31/2025 09:37:00.743,1,139.935,21.2567,23.4025,16.8062,19.7118,21.2567,108710,24408,-2.85221,0.0343076,-5.1021e-05,3.51806e-08,0.0696998,-2.61712,1.02692,0.0221584,-1.68073,0.913913,-20.6355,0.160143,-0.000345625,2.62994e-07,0.0536545,-1.64978,0.829784,0.18427,-2.25378,0.927647,2.57321,5.35254,0.00380366,0.00178367,0.00128809,0.000237309,550,516.739,520.506,5979.22,0.370853,0.373589,12051,15104,0,100,16.55,18.25,22.989,15.133,9.597,1023
10/31/2025 09:37:01.736,1,139.963,21.3123,23.4545,16.8398,19.7606,21.3123,108727,24691,-2.85251,0.0342999,-5.10403e-05,3.51995e-08,0.0697001,-2.60038,1.02692,0.0221082,-1.66151,0.913913,-19.9303,0.154892,-0.000332672,2.5234e-07,0.0536892,-1.6395,0.829784,0.184712,-2.26177,0.927647,2.57324,5.34678,0.00387693,0.00175916,0.00195857,0.000246267,550,516.58,520.354,5993.36,0.37011,0.372845,12050,15040,0,100,16.55,18.25,23.029,15.126,9.601,1023
10/31/2025 09:37:02.729,1,139.96,21.3264,23.5073,16.8913,19.8192,21.3264,108703,24972,-2.85956,0.0343657,-5.12941e-05,3.54746e-08,0.0697016,-2.63383,1.02692,0.0220349,-1.68348,0.913913,-19.6631,0.152807,-0.000327323,2.47767e-07,0.0537337,-1.67172,0.829784,0.185228,-2.29806,0.927647,2.57311,5.34249,0.00295333,0.00172993,0.00118109,0.000250442,550,516.551,520.335,6010.08,0.368906,0.371639,12050,15104,0,100,16.55,18.25,23.070,15.116,9.598,1023
10/31/2025 09:37:03.723,1,139.969,21.3546,23.5277,16.9209,19.8583,21.3546,108783,25252,-2.83782,0.0341498,-5.06522e-05,3.48131e-08,0.0696517,-2.56708,1.02692,0.0219649,-1.62203,0.913913,-18.9378,0.14743,-0.000314111,2.36946e-07,0.0537307,-1.63207,0.829784,0.185529,-2.27401,0.927647,2.57328,5.33803,0.00358841,0.0017097,0.00130004,0.000256174,550,516.099,519.885,6019.75,0.367784,0.370512,12050,15168,12,100,16.55,18.25,23.110,15.104,9.590,1023
10/31/2025 09:37:04.716,1,139.956,21.4093,23.5584,16.9545,19.917,21.4093,108778,25533,-2.84679,0.0342397,-5.09829e-05,3.51772e-08,0.0696161,-2.55992,1.02692,0.0218931,-1.60506,0.913913,-18.263,0.142396,-0.000301649,2.26666e-07,0.0537997,-1.63317,0.829784,0.18652,-2.29788,0.927647,2.57327,5.33489,0.00222083,0.00167198,0.000735489,0.000265038,550,515.677,519.48,6051.71,0.366675,0.369409,12049,15104,0,100,16.55,18.35,23.151,15.085,9.610,1023
10/31/2025 09:37:05.709,1,139.969,21.4654,23.6109,16.9918,19.956,21.4654,108794,25810,-2.8508,0.0342788,-5.11494e-05,3.53636e-08,0.0695165,-2.55525,1.02692,0.0217987,-1.59187,0.913913,-17.5424,0.137074,-0.00028861,2.16022e-07,0.0536645,-1.63897,0.829784,0.186369,-2.33175,0.927647,2.57335,5.33142,0.00234024,0.00164746,0.000882261,0.000272947,550,514.778,518.569,6046.62,0.365189,0.367908,12050,15104,0,100,16.55,18.35,23.195,15.069,9.614,1023
10/31/2025 09:37:06.702,1,139.951,21.4764,23.6647,17.0199,20.0147,21.4764,108847,26090,-2.8175,0.033958,-5.01605e-05,3.43373e-08,0.0695837,-2.49409,1.02692,0.0217517,-1.53134,0.913913,-16.4068,0.12874,-0.000268276,1.99501e-07,0.0537198,-1.60436,0.829784,0.186702,-2.32907,0.927647,2.57332,5.32899,0.00249108,0.0016442,0.000566519,0.000273779,550,515.244,519.046,6057.38,0.36442,0.367138,12051,15168,0,100,16.55,18.45,23.235,15.046,9.605,1023
