Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CO2 (ppm)-Wet,CO2 (ppm),H2O (ppm),N2O (ppm)-Wet,N2O (ppm),Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
11/28/2025 09:36:36.756,1,139.959,26.2362,28.4335,21.8443,25.4275,26.2362,108452,56022,-3.03239,0.0352327,-5.87249e-05,4.39971e-08,0.0698637,-3.34148,1.02692,0.0219029,-2.19521,0.913913,-14.3889,0.112218,-0.000229885,1.68133e-07,0.0554861,-2.11914,0.829784,0.184556,-2.629,0.927647,2.57517,4.8337,292.074,0.00142111,217.99,0.000156872,550,503.894,507.539,5973.17,0.3752,0.377968,11900,15104,0,100,21.75,23.35,28.211,20.185,9.881,1023
11/28/2025 09:36:37.749,1,139.953,26.2932,28.4877,21.8466,25.5056,26.2932,108474,56280,-3.01199,0.0350294,-5.80911e-05,4.33359e-08,0.0698976,-3.31621,1.02692,0.0219161,-2.17391,0.913913,-13.946,0.108862,-0.000221459,1.61101e-07,0.0558125,-2.11297,0.829784,0.185469,-2.63576,0.927647,2.57532,4.83183,0.00172617,0.00140603,0.000371367,0.000171088,550,503.982,507.646,6002.55,0.375527,0.378311,11902,15104,11,100,21.85,23.45,28.253,20.176,9.924,1023
11/28/2025 09:36:38.743,1,139.938,26.3496,28.5416,21.8481,25.5252,26.3496,108459,56537,-3.0046,0.0349523,-5.78335e-05,4.3056e-08,0.0699721,-3.33993,1.02692,0.0219494,-2.18983,0.913913,-13.4109,0.104866,-0.000211547,1.52925e-07,0.0560827,-2.13908,0.829784,0.187463,-2.68104,0.927647,2.57542,4.83163,0.00144874,0.00138465,0.000194239,0.000183688,550,504.364,508.071,6066.92,0.376196,0.379016,11900,15104,0,100,21.75,23.35,28.295,20.167,9.953,1023
11/28/2025 09:36:39.736,1,139.973,26.3546,28.562,21.8396,25.6033,26.3546,108425,56782,-2.98352,0.0347458,-5.71534e-05,4.23262e-08,0.0699053,-3.38174,1.02692,0.0219949,-2.22181,0.913913,-12.207,0.0960105,-0.000189861,1.35259e-07,0.056157,-2.17966,0.829784,0.189668,-2.74888,0.927647,2.57537,4.83231,0.00159556,0.00135155,0.000250007,0.000198238,550,503.869,507.616,6138.28,0.376984,0.379844,11899,15104,13,100,21.85,23.45,28.337,20.159,9.947,1023
11/28/2025 09:36:40.729,1,139.967,26.3984,28.583,21.8348,25.6229,26.3984,108535,57034,-2.9513,0.0344302,-5.6211e-05,4.13715e-08,0.0695672,-3.28169,1.02692,0.0219973,-2.14454,0.913913,-11.4831,0.0907139,-0.00017703,1.2491e-07,0.0559449,-2.11956,0.829784,0.189648,-2.71758,0.927647,2.57556,4.82794,0.00386381,0.00132685,0.00136016,0.000207924,550,501.313,505.035,6137.5,0.377102,0.379962,11902,15104,0,100,21.75,23.45,28.378,20.150,9.935,1023
11/28/2025 09:36:41.723,1,139.966,26.4546,28.6368,21.8339,25.6913,26.4546,108594,57288,-2.89612,0.0338973,-5.45113e-05,3.95892e-08,0.0694881,-3.21785,1.02692,0.0220551,-2.09222,0.913913,-10.5763,0.0840928,-0.000160941,1.11905e-07,0.0560031,-2.08845,0.829784,0.190965,-2.72443,0.927647,2.57547,4.82841,0.00178206,0.00133058,0.000234384,0.000214426,550,500.589,504.33,6179.96,0.378193,0.381083,11900,15104,0,100,21.75,23.45,28.424,20.141,9.892,1023
11/28/2025 09:36:42.716,1,139.964,26.5107,28.6905,21.833,25.7206,26.5107,108597,57540,-2.8585,0.0335323,-5.33766e-05,3.84148e-08,0.0693414,-3.21467,1.02692,0.0220899,-2.09372,0.913913,-8.90216,0.0719155,-0.000131496,8.82102e-08,0.0558845,-2.10049,0.829784,0.191821,-2.78028,0.927647,2.57556,4.82654,0.00161075,0.00135655,0.00042829,0.000219021,550,499.38,503.126,6207.49,0.378888,0.381797,11900,15104,0,100,21.85,23.55,28.465,20.133,9.922,1023
11/28/2025 09:36:43.709,1,139.978,26.5667,28.7437,21.8264,25.7694,26.5667,108571,57786,-2.83604,0.0333123,-5.26706e-05,3.76606e-08,0.0694104,-3.24478,1.02692,0.0221294,-2.12635,0.913913,-7.68856,0.0631085,-0.000110242,7.1142e-08,0.055882,-2.13543,0.829784,0.192408,-2.8622,0.927647,2.57567,4.82597,0.00151287,0.00139207,0.000261115,0.000224104,550,499.724,503.485,6226.33,0.379664,0.382588,11902,15104,8,100,21.75,23.55,28.507,20.125,9.962,1023
11/28/2025 09:36:44.702,1,139.959,26.6223,28.7966,21.8201,25.8183,26.6223,108604,58035,-2.79289,0.0329035,-5.13723e-05,3.6306e-08,0.0696966,-3.2243,1.02692,0.0221511,-2.11988,0.913913,-5.9668,0.0506633,-8.02966e-05,4.71706e-08,0.0559698,-2.13438,0.829784,0.192791,-2.91622,0.927647,2.57556,4.82711,0.00155636,0.00141899,0.000289637,0.000226205,550,501.633,505.42,6238.58,0.380134,0.383069,11900,15104,0,100,21.85,23.55,28.553,20.116,9.976,1023
11/28/2025 09:36:45.696,1,139.985,26.6093,28.8335,21.8119,25.8964,26.6093,108693,58288,-2.76367,0.0326233,-5.05359e-05,3.54586e-08,0.0698782,-3.12428,1.02692,0.0221442,-2.05308,0.913913,-4.78664,0.0421433,-5.98761e-05,3.08777e-08,0.0557778,-2.07596,0.829784,0.19182,-2.91013,0.927647,2.57558,4.82395,0.00334026,0.00145359,0.000851766,0.000218491,550,502.976,506.756,6207.18,0.379993,0.382912,11900,15104,0,100,21.85,23.55,28.594,20.107,9.957,1023
11/28/2025 09:36:46.689,1,139.96,26.6478,28.8194,21.8112,25.916,26.6478,108707,58534,-2.74508,0.0324455,-5.00015e-05,3.4909e-08,0.0701341,-3.11155,1.02692,0.0220991,-2.0493,0.913913,-3.042,0.0295743,-2.97765e-05,6.88863e-09,0.0555805,-2.07325,0.829784,0.191083,-2.95358,0.927647,2.57563,4.82192,0.00191647,0.0015359,0.000481564,0.000217448,550,504.712,508.494,6183.24,0.379287,0.382188,11901,15104,0,100,21.75,23.65,28.635,20.097,9.935,1023
11/28/2025 09:36:47.682,1,139.985,26.7037,28.8724,21.8122,26.0039,26.7037,108685,58773,-2.69835,0.031994,-4.85507e-05,3.33658e-08,0.0703841,-3.14443,1.02692,0.0220488,-2.0784,0.913913,-1.09655,0.0155587,3.82244e-06,-1.99129e-08,0.0554027,-2.09928,0.829784,0.189962,-3.03235,0.927647,2.57566,4.8221,0.00172911,0.0015944,0.000221392,0.000211592,550,506.357,510.132,6146.81,0.378523,0.3814,11900,15104,9,100,21.85,23.65,28.676,20.089,9.940,1023
11/28/2025 09:36:48.675,1,139.99,26.7594,28.9251,21.8224,26.0137,26.7594,108718,59027,-2.65944,0.0316226,-4.74241e-05,3.22117e-08,0.070328,-3.12006,1.02692,0.0219516,-2.06269,0.913913,0.373076,0.00495663,2.92318e-05,-4.01865e-08,0.0550321,-2.08116,0.829784,0.18832,-3.06278,0.927647,2.57568,4.81901,0.00236333,0.00164161,0.00075607,0.00020848,550,505.8,509.537,6093.52,0.376952,0.379791,11900,15104,0,100,21.75,23.65,28.721,20.080,9.978,1023
11/28/2025 09:36:49.669,1,139.962,26.8143,28.9773,21.8325,26.1016,26.8143,108794,59278,-2.60651,0.031113,-4.58256e-05,3.05443e-08,0.0702644,-3.03964,1.02692,0.0218765,-1.99658,0.913913,1.62847,-0.00399114,5.04271e-05,-5.6891e-08,0.0547663,-2.02094,0.829784,0.185642,-3.0419,0.927647,2.57561,4.81783,0.00255176,0.0017236,0.000333029,0.000204816,550,505.192,508.87,6006.7,0.375758,0.378547,11902,15168,12,100,21.75,23.75,28.762,20.073,9.989,1023
11/28/2025 09:36:50.662,1,139.981,26.8701,29.0304,21.8341,26.1212,26.8701,108799,59521,-2.52168,0.0302949,-4.31763e-05,2.77208e-08,0.0704058,-3.03559,1.02692,0.0218135,-1.9907,0.913913,2.27368,-0.0084885,6.08683e-05,-6.49388e-08,0.0547159,-2.01593,0.829784,0.183075,-3.07508,0.927647,2.57562,4.82011,0.00212119,0.00175958,0.000468082,0.000203151,550,506.055,509.69,5923.49,0.374773,0.377515,11901,15168,0,100,21.75,23.75,28.762,20.073,9.989,1023
11/28/2025 09:36:51.655,1,139.978,26.8908,29.0823,21.8342,26.1993,26.8908,108763,59765,-2.4735,0.0298294,-4.17793e-05,2.62959e-08,0.0700939,-3.07414,1.02692,0.0216996,-2.01589,0.913913,2.88649,-0.0128102,7.09238e-05,-7.27278e-08,0.0543413,-2.03756,0.829784,0.179476,-3.12079,0.927647,2.57555,4.81465,0.00417269,0.00179929,0.00199588,0.000200593,550,503.757,507.299,5807,0.372852,0.375524,11900,15104,0,100,21.75,23.75,28.803,20.064,9.969,1023
11/28/2025 09:36:52.649,1,139.985,26.893,29.0929,21.8386,26.2091,26.893,108857,60011,-2.42163,0.0293364,-4.02357e-05,2.46904e-08,0.0700347,-2.9939,1.02692,0.0216401,-1.94579,0.913913,2.81616,-0.0121488,6.89525e-05,-7.08443e-08,0.0542998,-1.97657,0.829784,0.175922,-3.07862,0.927647,2.57561,4.81421,0.00254717,0.00182995,0.000253801,0.000204405,550,503.325,506.792,5692,0.371834,0.374445,11901,15104,0,100,21.75,23.75,28.844,20.054,9.968,1023
11/28/2025 09:36:53.642,1,139.994,26.9476,29.1025,21.848,26.297,26.9476,108912,60254,-2.35707,0.0287179,-3.8282e-05,2.26474e-08,0.0699943,-2.93818,1.02692,0.021619,-1.88588,0.913913,2.21701,-0.00761484,5.75438e-05,-6.13036e-08,0.0542865,-1.93222,0.829784,0.171722,-3.04227,0.927647,2.57555,4.81416,0.00217333,0.00182579,0.000225797,0.000204538,550,502.886,506.266,5555.99,0.371565,0.374111,11901,15104,0,100,21.75,23.75,28.888,20.047,9.951,1023
11/28/2025 09:36:54.635,1,139.984,27.0024,29.155,21.8532,26.3068,27.0024,108907,60492,-2.31756,0.0283402,-3.71198e-05,2.145e-08,0.0698742,-2.94974,1.02692,0.0216043,-1.88357,0.913913,1.44491,-0.00182418,4.30728e-05,-4.92844e-08,0.0541713,-1.93618,0.829784,0.167528,-3.0464,0.927647,2.57583,4.81238,0.00215564,0.00185561,0.000447651,0.000206724,550,501.873,505.162,5420.14,0.371406,0.373888,11902,15104,0,100,21.85,23.85,28.929,20.038,9.986,1023
11/28/2025 09:36:55.628,1,139.978,27.0305,29.2067,21.857,26.385,27.0305,108866,60736,-2.27402,0.0279275,-3.58321e-05,2.01163e-08,0.0697609,-2.99422,1.02692,0.0215881,-1.90444,0.913913,0.126678,0.00793356,1.90262e-05,-2.95653e-08,0.0542136,-1.96426,0.829784,0.162893,-3.05663,0.927647,2.57586,4.81212,0.00205884,0.00183642,0.000238304,0.000209041,550,500.984,504.174,5270.12,0.371177,0.373589,11901,15104,7,100,21.75,23.85,28.969,20.030,10.036,1023
11/28/2025 09:36:56.622,1,139.983,27.0237,29.2586,21.8554,26.4045,27.0237,108974,60979,-2.22637,0.0274684,-3.44166e-05,1.86592e-08,0.0696185,-2.9045,1.02692,0.0215971,-1.81792,0.913913,-1.12086,0.0171334,-3.5837e-06,-1.10827e-08,0.0542908,-1.89943,0.829784,0.15891,-2.95804,0.927647,2.57582,4.80986,0.00314079,0.00180585,0.000608952,0.000208982,550,499.979,503.083,5141.27,0.37132,0.373673,11900,15104,11,100,21.75,23.85,29.010,20.022,10.037,1023
11/28/2025 09:36:57.615,1,139.979,27.0784,29.31,21.8442,26.4924,27.0784,109023,61218,-2.17385,0.026969,-3.28802e-05,1.70864e-08,0.0694325,-2.84921,1.02692,0.0216091,-1.76293,0.913913,-2.64788,0.0283758,-3.11578e-05,1.14207e-08,0.0543527,-1.85895,0.829784,0.154472,-2.87235,0.927647,2.57582,4.80829,0.00234897,0.00177503,0.000430207,0.000208556,550,498.495,501.5,4997.56,0.371621,0.37391,11901,15104,0,100,21.75,23.95,29.050,20.012,10.045,1023
11/28/2025 09:36:58.608,1,139.977,27.1328,29.3622,21.8452,26.5022,27.1328,109013,61459,-2.1295,0.0265453,-3.15723e-05,1.57449e-08,0.0692512,-2.86248,1.02692,0.0216161,-1.75853,0.913913,-4.46946,0.0417542,-6.38849e-05,3.8064e-08,0.0544452,-1.87106,0.829784,0.150894,-2.83959,0.927647,2.57598,4.80708,0.00193841,0.00175676,0.000350219,0.000201546,550,497.047,499.971,4881.69,0.371835,0.374071,11901,15104,0,100,21.75,23.85,29.094,20.004,9.979,1023
