DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           NH3                       NH3_30s                   NH3_5min                  H2O                       CO2                       NH3_raw                   NH3_dry                   nh3_base_11               
2025-08-26                09:22:16.910              237.39047350              5697.371364               238.39047350              1756200136.910            0                         899                       1.4006011623E+02          4.3755638123E+01          3.3129415761E+01          4.5004722595E+01          4.4865287781E+01          2.0000000000E+00          0.0000000000E+00          4.3188031844E+04          1.0000000000E+00          2.2395060201E+01          2.2202232582E+01          2.2202232582E+01          1.3253929001E+00          3.2759634897E+02          2.2395060201E+01          2.2395060201E+01          7.0540709897E+02          
2025-08-26                09:22:17.822              237.39048405              5697.371617               238.39048405              1756200137.822            0                         899                       1.4002669160E+02          4.3755638123E+01          3.3125000000E+01          4.5004722595E+01          4.4865287781E+01          2.0000000000E+00          0.0000000000E+00          4.3185272503E+04          1.0000000000E+00          2.1984991638E+01          2.2188655023E+01          2.2188655023E+01          1.3112831471E+00          4.0271998341E+02          2.1984991638E+01          2.1984991638E+01          7.0544407738E+02          
2025-08-26                09:22:18.736              237.39049463              5697.371871               238.39049463              1756200138.736            0                         899                       1.4002609933E+02          4.3755638123E+01          3.3125000000E+01          4.5004722595E+01          4.4865287781E+01          2.0000000000E+00          0.0000000000E+00          4.3188445822E+04          1.0000000000E+00          2.1917402510E+01          2.2172698992E+01          2.2172698992E+01          1.3322014725E+00          3.6407245051E+02          2.1917402510E+01          2.1917402510E+01          7.0550756361E+02          
2025-08-26                09:22:19.645              237.39050516              5697.372124               238.39050516              1756200139.646            0                         899                       1.4005472631E+02          4.3758735988E+01          3.3132472826E+01          4.5005361142E+01          4.4865893488E+01          2.0000000000E+00          0.0000000000E+00          4.3196693954E+04          1.0000000000E+00          2.2562172346E+01          2.2194336401E+01          2.2194336401E+01          1.3394039268E+00          3.6280342041E+02          2.2562172346E+01          2.2562172346E+01          7.0554113494E+02          
2025-08-26                09:22:20.562              237.39051576              5697.372378               238.39051576              1756200140.562            0                         899                       1.4005818690E+02          4.3781547546E+01          3.3187500000E+01          4.5010063171E+01          4.4870353699E+01          2.0000000000E+00          0.0000000000E+00          4.3203753057E+04          1.0000000000E+00          2.2196495103E+01          2.2194450017E+01          2.2194450017E+01          1.3254049530E+00          3.9257070344E+02          2.2196495103E+01          2.2196495103E+01          7.0543101521E+02          
2025-08-26                09:22:21.473              237.39052632              5697.372632               238.39052632              1756200141.474            0                         899                       1.4003237608E+02          4.3781547546E+01          3.3187500000E+01          4.5010063171E+01          4.4870353699E+01          2.0000000000E+00          0.0000000000E+00          4.3205230002E+04          1.0000000000E+00          2.2148661482E+01          2.2192160590E+01          2.2192160590E+01          1.3284699374E+00          3.7095137097E+02          2.2148661482E+01          2.2148661482E+01          7.0550770767E+02          
2025-08-26                09:22:22.384              237.39053686              5697.372885               238.39053686              1756200142.385            0                         899                       1.3999351501E+02          4.3781547546E+01          3.3187500000E+01          4.5010063171E+01          4.4870353699E+01          2.0000000000E+00          0.0000000000E+00          4.3206304688E+04          1.0000000000E+00          2.1926711611E+01          2.2179520163E+01          2.2179520163E+01          1.3220185484E+00          4.0388918854E+02          2.1926711611E+01          2.1926711611E+01          7.0538701571E+02          
2025-08-26                09:22:23.296              237.39054741              5697.373138               238.39054741              1756200143.296            0                         899                       1.4007427672E+02          4.3781547546E+01          3.3187500000E+01          4.5010063171E+01          4.4870353699E+01          2.0000000000E+00          0.0000000000E+00          4.3221964186E+04          1.0000000000E+00          2.2582286288E+01          2.2197827714E+01          2.2197827714E+01          1.3223671020E+00          3.9959144524E+02          2.2582286288E+01          2.2582286288E+01          7.0537498989E+02          
2025-08-26                09:22:24.214              237.39055804              5697.373393               238.39055804              1756200144.215            0                         899                       1.4005164304E+02          4.3800375565E+01          3.3187500000E+01          4.5014171103E+01          4.4873841161E+01          2.0000000000E+00          0.0000000000E+00          4.3221969854E+04          1.0000000000E+00          2.2219735926E+01          2.2198780245E+01          2.2198780245E+01          1.3173476313E+00          4.1037014091E+02          2.2219735926E+01          2.2219735926E+01          7.0541635777E+02          
2025-08-26                09:22:25.125              237.39056859              5697.373646               238.39056859              1756200145.126            0                         899                       1.4008731311E+02          4.3808403015E+01          3.3187500000E+01          4.5015922546E+01          4.4875328064E+01          2.0000000000E+00          0.0000000000E+00          4.3230594896E+04          1.0000000000E+00          2.2000023234E+01          2.2190498703E+01          2.2190498703E+01          1.3180374958E+00          4.0370501308E+02          2.2000023234E+01          2.2000023234E+01          7.0555329954E+02          
2025-08-26                09:22:26.039              237.39057917              5697.373900               238.39057917              1756200146.040            0                         899                       1.4012686564E+02          4.3808403015E+01          3.3187500000E+01          4.5015922546E+01          4.4875328064E+01          2.0000000000E+00          0.0000000000E+00          4.3240266410E+04          1.0000000000E+00          2.2275760182E+01          2.2193909162E+01          2.2193909162E+01          1.3317825231E+00          3.7730260600E+02          2.2275760182E+01          2.2275760182E+01          7.0533475333E+02          
2025-08-26                09:22:26.947              237.39058968              5697.374152               238.39058968              1756200146.948            0                         899                       1.4004653732E+02          4.3808403015E+01          3.3187500000E+01          4.5015922546E+01          4.4875328064E+01          2.0000000000E+00          0.0000000000E+00          4.3236660326E+04          1.0000000000E+00          2.1959079248E+01          2.2184877242E+01          2.2184877242E+01          1.3116665496E+00          4.0045024261E+02          2.1959079248E+01          2.1959079248E+01          7.0545042108E+02          
2025-08-26                09:22:27.855              237.39060019              5697.374404               238.39060019              1756200147.856            0                         899                       1.4007889200E+02          4.3808403015E+01          3.3187500000E+01          4.5015922546E+01          4.4875328064E+01          2.0000000000E+00          0.0000000000E+00          4.3244475841E+04          1.0000000000E+00          2.2489772868E+01          2.2196169673E+01          2.2196169673E+01          1.3232181202E+00          3.9600006612E+02          2.2489772868E+01          2.2489772868E+01          7.0534156884E+02          
2025-08-26                09:22:28.765              237.39061071              5697.374657               238.39061071              1756200148.765            0                         899                       1.4005764771E+02          4.3808403015E+01          3.3187500000E+01          4.5015922546E+01          4.4875328064E+01          2.0000000000E+00          0.0000000000E+00          4.3244847656E+04          1.0000000000E+00          2.2250187195E+01          2.2198098870E+01          2.2198098870E+01          1.3142795589E+00          3.9618974320E+02          2.2250187195E+01          2.2250187195E+01          7.0543138850E+02          
2025-08-26                09:22:29.665              237.39062113              5697.374907               238.39062113              1756200149.666            0                         899                       1.4001717476E+02          4.3832952416E+01          3.3247282609E+01          4.5020972542E+01          4.4880202915E+01          2.0000000000E+00          0.0000000000E+00          4.3242744056E+04          1.0000000000E+00          2.2736327406E+01          2.2216658474E+01          2.2216658474E+01          1.3343011507E+00          3.8321205443E+02          2.2736327406E+01          2.2736327406E+01          7.0530286717E+02          
