DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           NH3                       NH3_30s                   NH3_5min                  H2O                       CO2                       NH3_raw                   NH3_dry                   nh3_base_11               
2025-08-26                09:35:34.443              237.39970420              5697.592901               238.39970420              1756200934.443            0                         899                       1.3988629631E+02          4.4914136140E+01          3.4250000000E+01          4.5182128575E+01          4.5015014317E+01          2.0000000000E+00          0.0000000000E+00          4.4769972784E+04          1.0000000000E+00          2.5407085900E+01          2.5244416748E+01          2.5244416748E+01          1.3650756577E+00          3.7973377503E+02          2.5407085900E+01          2.5407085900E+01          7.0590995121E+02          
2025-08-26                09:35:35.351              237.39971471              5697.593153               238.39971471              1756200935.351            0                         899                       1.3989653081E+02          4.4915641785E+01          3.4250000000E+01          4.5182365417E+01          4.5015251160E+01          2.0000000000E+00          0.0000000000E+00          4.4769929348E+04          1.0000000000E+00          2.5233916119E+01          2.5243760459E+01          2.5243760459E+01          1.3605427461E+00          3.9970422995E+02          2.5233916119E+01          2.5233916119E+01          7.0571456314E+02          
2025-08-26                09:35:36.259              237.39972523              5697.593406               238.39972523              1756200936.260            0                         899                       1.3996792603E+02          4.4915641785E+01          3.4250000000E+01          4.5182365417E+01          4.5015251160E+01          2.0000000000E+00          0.0000000000E+00          4.4777015625E+04          1.0000000000E+00          2.5209397018E+01          2.5241739080E+01          2.5241739080E+01          1.3613198600E+00          3.6400733044E+02          2.5209397018E+01          2.5209397018E+01          7.0556921980E+02          
2025-08-26                09:35:37.165              237.39973572              5697.593657               238.39973572              1756200937.166            0                         899                       1.4001696056E+02          4.4915641785E+01          3.4250000000E+01          4.5182365417E+01          4.5015251160E+01          2.0000000000E+00          0.0000000000E+00          4.4780677225E+04          1.0000000000E+00          2.5090339889E+01          2.5233328014E+01          2.5233328014E+01          1.3738133706E+00          3.5231764806E+02          2.5090339889E+01          2.5090339889E+01          7.0569888964E+02          
2025-08-26                09:35:38.072              237.39974622              5697.593909               238.39974622              1756200938.073            0                         899                       1.4001135254E+02          4.4915641785E+01          3.4250000000E+01          4.5182365417E+01          4.5015251160E+01          2.0000000000E+00          0.0000000000E+00          4.4781386719E+04          1.0000000000E+00          2.5367605308E+01          2.5240395240E+01          2.5240395240E+01          1.3555083220E+00          3.9355021120E+02          2.5367605308E+01          2.5367605308E+01          7.0559014853E+02          
2025-08-26                09:35:38.982              237.39975674              5697.594162               238.39975674              1756200938.982            0                         899                       1.3994770564E+02          4.4915641785E+01          3.4250000000E+01          4.5182365417E+01          4.5015251160E+01          2.0000000000E+00          0.0000000000E+00          4.4767747537E+04          1.0000000000E+00          2.5082233771E+01          2.5232487166E+01          2.5232487166E+01          1.3604255360E+00          3.7542241364E+02          2.5082233771E+01          2.5082233771E+01          7.0562126770E+02          
2025-08-26                09:35:39.881              237.39976715              5697.594412               238.39976715              1756200939.882            0                         899                       1.3994981998E+02          4.4917496059E+01          3.4250000000E+01          4.5182559469E+01          4.5015358966E+01          2.0000000000E+00          0.0000000000E+00          4.4769604068E+04          1.0000000000E+00          2.5278665595E+01          2.5234686139E+01          2.5234686139E+01          1.3647318235E+00          3.4147524308E+02          2.5278665595E+01          2.5278665595E+01          7.0563339399E+02          
2025-08-26                09:35:40.780              237.39977756              5697.594661               238.39977756              1756200940.781            0                         899                       1.3999354338E+02          4.4918266296E+01          3.4250000000E+01          4.5182640076E+01          4.5015403748E+01          2.0000000000E+00          0.0000000000E+00          4.4775652131E+04          1.0000000000E+00          2.5616708743E+01          2.5252050803E+01          2.5252050803E+01          1.3991848934E+00          1.8040334021E+03          2.5616708743E+01          2.5616708743E+01          7.0583917907E+02          
2025-08-26                09:35:41.690              237.39978809              5697.594914               238.39978809              1756200941.691            0                         899                       1.3997104877E+02          4.4918266296E+01          3.4250000000E+01          4.5182640076E+01          4.5015403748E+01          2.0000000000E+00          0.0000000000E+00          4.4769213952E+04          1.0000000000E+00          2.5245971932E+01          2.5251786504E+01          2.5251786504E+01          1.4583531270E+00          2.4008422353E+03          2.5245971932E+01          2.5245971932E+01          7.0591048553E+02          
2025-08-26                09:35:42.599              237.39979861              5697.595167               238.39979861              1756200942.600            0                         899                       1.4001302819E+02          4.4918266296E+01          3.4250000000E+01          4.5182640076E+01          4.5015403748E+01          2.0000000000E+00          0.0000000000E+00          4.4774866381E+04          1.0000000000E+00          2.5480606199E+01          2.5261320658E+01          2.5261320658E+01          1.4612063927E+00          2.0242012240E+03          2.5480606199E+01          2.5480606199E+01          7.0591162008E+02          
2025-08-26                09:35:43.499              237.39980902              5697.595416               238.39980902              1756200943.499            0                         899                       1.3997409058E+02          4.4918266296E+01          3.4250000000E+01          4.5182640076E+01          4.5015403748E+01          2.0000000000E+00          0.0000000000E+00          4.4772357464E+04          1.0000000000E+00          2.5418511434E+01          2.5267608289E+01          2.5267608289E+01          1.4656143545E+00          2.0605497118E+03          2.5418511434E+01          2.5418511434E+01          7.0576288246E+02          
2025-08-26                09:35:44.398              237.39981942              5697.595666               238.39981942              1756200944.398            0                         899                       1.3995722961E+02          4.4918266296E+01          3.4250000000E+01          4.5182640076E+01          4.5015403748E+01          2.0000000000E+00          0.0000000000E+00          4.4771148438E+04          1.0000000000E+00          2.5137997700E+01          2.5262623266E+01          2.5262623266E+01          1.4699934325E+00          1.8836770602E+03          2.5137997700E+01          2.5137997700E+01          7.0584689612E+02          
2025-08-26                09:35:45.302              237.39982988              5697.595917               238.39982988              1756200945.302            0                         899                       1.4000517132E+02          4.4920460577E+01          3.4250000000E+01          4.5182883885E+01          4.5015671937E+01          2.0000000000E+00          0.0000000000E+00          4.4775550739E+04          1.0000000000E+00          2.5274650110E+01          2.5263068705E+01          2.5263068705E+01          1.4618056252E+00          1.7489737955E+03          2.5274650110E+01          2.5274650110E+01          7.0591005875E+02          
2025-08-26                09:35:46.203              237.39984031              5697.596168               238.39984031              1756200946.203            0                         899                       1.4000968917E+02          4.4921012878E+01          3.4250000000E+01          4.5182945251E+01          4.5015739441E+01          2.0000000000E+00          0.0000000000E+00          4.4776164572E+04          1.0000000000E+00          2.4859384928E+01          2.5248651427E+01          2.5248651427E+01          1.4701783512E+00          1.5382110975E+03          2.4859384928E+01          2.4859384928E+01          7.0575472005E+02          
2025-08-26                09:35:47.105              237.39985076              5697.596418               238.39985076              1756200947.106            0                         899                       1.4006406975E+02          4.4921012878E+01          3.4250000000E+01          4.5182945251E+01          4.5015739441E+01          2.0000000000E+00          0.0000000000E+00          4.4787396867E+04          1.0000000000E+00          2.4387894087E+01          2.5218970140E+01          2.5218970140E+01          1.4561252713E+00          1.4421691002E+03          2.4387894087E+01          2.4387894087E+01          7.0581387020E+02          
2025-08-26                09:35:48.009              237.39986123              5697.596669               238.39986123              1756200948.010            0                         899                       1.4001119763E+02          4.4921012878E+01          3.4250000000E+01          4.5182945251E+01          4.5015739441E+01          2.0000000000E+00          0.0000000000E+00          4.4782660411E+04          1.0000000000E+00          2.5553525929E+01          2.5230121999E+01          2.5230121999E+01          1.4529970463E+00          1.3486095476E+03          2.5553525929E+01          2.5553525929E+01          7.0568929442E+02          
2025-08-26                09:35:48.917              237.39987174              5697.596922               238.39987174              1756200948.918            0                         899                       1.3997900042E+02          4.4921012878E+01          3.4250000000E+01          4.5182945251E+01          4.5015739441E+01          2.0000000000E+00          0.0000000000E+00          4.4776623089E+04          1.0000000000E+00          2.4304991187E+01          2.5200279070E+01          2.5200279070E+01          1.4334261786E+00          1.0136540916E+03          2.4304991187E+01          2.4304991187E+01          7.0583611985E+02          
2025-08-26                09:35:49.825              237.39988225              5697.597174               238.39988225              1756200949.826            0                         899                       1.4003686101E+02          4.4922740107E+01          3.4250000000E+01          4.5183324399E+01          4.5015676250E+01          2.0000000000E+00          0.0000000000E+00          4.4787844620E+04          1.0000000000E+00          2.4536376611E+01          2.5179532118E+01          2.5179532118E+01          1.4256302612E+00          7.8815711815E+02          2.4536376611E+01          2.4536376611E+01          7.0570056540E+02          
2025-08-26                09:35:50.734              237.39989277              5697.597426               238.39989277              1756200950.735            0                         899                       1.4002650120E+02          4.4923515320E+01          3.4250000000E+01          4.5183494568E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4789798913E+04          1.0000000000E+00          2.5089232950E+01          2.5176795780E+01          2.5176795780E+01          1.4118572592E+00          7.1561038186E+02          2.5089232950E+01          2.5089232950E+01          7.0585735783E+02          
2025-08-26                09:35:51.637              237.39990321              5697.597677               238.39990321              1756200951.637            0                         899                       1.4000682076E+02          4.4923515320E+01          3.4250000000E+01          4.5183494568E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4788541313E+04          1.0000000000E+00          2.4954786027E+01          2.5170266081E+01          2.5170266081E+01          1.4091638655E+00          6.2766073833E+02          2.4954786027E+01          2.4954786027E+01          7.0575769413E+02          
2025-08-26                09:35:52.539              237.39991365              5697.597928               238.39991365              1756200952.539            0                         899                       1.3994845581E+02          4.4923515320E+01          3.4250000000E+01          4.5183494568E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4778820312E+04          1.0000000000E+00          2.4832607458E+01          2.5159136825E+01          2.5160618692E+01          1.3984146898E+00          5.8829443686E+02          2.4832607458E+01          2.4832607458E+01          7.0578054278E+02          
2025-08-26                09:35:53.444              237.39992413              5697.598179               238.39992413              1756200953.445            0                         899                       1.3996462598E+02          4.4923515320E+01          3.4250000000E+01          4.5183494568E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4780199070E+04          1.0000000000E+00          2.5068130842E+01          2.5162168533E+01          2.5158049585E+01          1.4040682809E+00          5.5778701738E+02          2.5068130842E+01          2.5068130842E+01          7.0569974976E+02          
2025-08-26                09:35:54.358              237.39993470              5697.598433               238.39993470              1756200954.358            0                         899                       1.3995927496E+02          4.4923515320E+01          3.4250000000E+01          4.5183494568E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4780145826E+04          1.0000000000E+00          2.5239957025E+01          2.5141240224E+01          2.5160263300E+01          1.3996575761E+00          5.2260126354E+02          2.5239957025E+01          2.5239957025E+01          7.0564492392E+02          
2025-08-26                09:35:55.275              237.39994531              5697.598688               238.39994531              1756200955.275            0                         899                       1.4000061732E+02          4.4925766323E+01          3.4250000000E+01          4.5183696581E+01          4.5015705606E+01          2.0000000000E+00          0.0000000000E+00          4.4788120839E+04          1.0000000000E+00          2.5303681010E+01          2.5137791349E+01          2.5164037450E+01          1.3948961387E+00          5.3262487736E+02          2.5303681010E+01          2.5303681010E+01          7.0568966496E+02          
2025-08-26                09:35:56.184              237.39995584              5697.598940               238.39995584              1756200956.185            0                         899                       1.3999748893E+02          4.4925895691E+01          3.4250000000E+01          4.5183708191E+01          4.5015708923E+01          2.0000000000E+00          0.0000000000E+00          4.4788133832E+04          1.0000000000E+00          2.4840860607E+01          2.5134045533E+01          2.5155750864E+01          1.3869967272E+00          5.2554643992E+02          2.4840860607E+01          2.4840860607E+01          7.0569064513E+02          
2025-08-26                09:35:57.086              237.39996628              5697.599191               238.39996628              1756200957.087            0                         899                       1.4011814880E+02          4.4925895691E+01          3.4250000000E+01          4.5183708191E+01          4.5015708923E+01          2.0000000000E+00          0.0000000000E+00          4.4805429688E+04          1.0000000000E+00          2.5359770132E+01          2.5131624509E+01          2.5160851346E+01          1.3866915150E+00          5.2101585268E+02          2.5359770132E+01          2.5359770132E+01          7.0557121009E+02          
2025-08-26                09:35:57.986              237.39997669              5697.599441               238.39997669              1756200957.986            0                         899                       1.4008089911E+02          4.4925895691E+01          3.4250000000E+01          4.5183708191E+01          4.5015708923E+01          2.0000000000E+00          0.0000000000E+00          4.4803564878E+04          1.0000000000E+00          2.5226258353E+01          2.5141339462E+01          2.5162446639E+01          1.3896700585E+00          4.8413495761E+02          2.5226258353E+01          2.5226258353E+01          7.0572385974E+02          
2025-08-26                09:35:58.888              237.39998714              5697.599691               238.39998714              1756200958.889            0                         899                       1.3996740416E+02          4.4925895691E+01          3.4250000000E+01          4.5183708191E+01          4.5015708923E+01          2.0000000000E+00          0.0000000000E+00          4.4787801630E+04          1.0000000000E+00          2.4974065109E+01          2.5138995630E+01          2.5157961364E+01          1.3852860969E+00          5.0950558420E+02          2.4974065109E+01          2.4974065109E+01          7.0583011154E+02          
2025-08-26                09:35:59.795              237.39999763              5697.599943               238.39999763              1756200959.795            0                         899                       1.4000535899E+02          4.4926662777E+01          3.4250000000E+01          4.5183738874E+01          4.5015696650E+01          2.0000000000E+00          0.0000000000E+00          4.4793299635E+04          1.0000000000E+00          2.5294782363E+01          2.5141474260E+01          2.5161143248E+01          1.3934401340E+00          4.7233816264E+02          2.5294782363E+01          2.5294782363E+01          7.0580928268E+02          
2025-08-26                09:36:00.700              237.40000810              5697.600194               238.40000810              1756200960.700            0                         899                       1.4011534119E+02          4.4929710388E+01          3.4250000000E+01          4.5183860779E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4813703125E+04          1.0000000000E+00          2.5924490713E+01          2.5174943693E+01          2.5178492054E+01          1.3885863840E+00          4.8144775706E+02          2.5924490713E+01          2.5924490713E+01          7.0572922731E+02          
2025-08-26                09:36:01.602              237.40001855              5697.600445               238.40001855              1756200961.603            0                         899                       1.4002176849E+02          4.4929710388E+01          3.4250000000E+01          4.5183860779E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4800914508E+04          1.0000000000E+00          2.5496331231E+01          2.5178416410E+01          2.5185555147E+01          1.3832167630E+00          5.0352274123E+02          2.5496331231E+01          2.5496331231E+01          7.0557608912E+02          
2025-08-26                09:36:02.505              237.40002899              5697.600696               238.40002899              1756200962.505            0                         899                       1.4003672791E+02          4.4929710388E+01          3.4250000000E+01          4.5183860779E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4803292969E+04          1.0000000000E+00          2.5194794074E+01          2.5181871934E+01          2.5185755993E+01          1.3827948907E+00          4.6630319949E+02          2.5194794074E+01          2.5194794074E+01          7.0570631114E+02          
2025-08-26                09:36:03.407              237.40003944              5697.600947               238.40003944              1756200963.408            0                         899                       1.4000023319E+02          4.4929710388E+01          3.4250000000E+01          4.5183860779E+01          4.5015647888E+01          2.0000000000E+00          0.0000000000E+00          4.4795634935E+04          1.0000000000E+00          2.5179323902E+01          2.5174642927E+01          2.5185619140E+01          1.3792826622E+00          5.0426811456E+02          2.5179323902E+01          2.5179323902E+01          7.0574188350E+02          
2025-08-26                09:36:04.315              237.40004995              5697.601199               238.40004995              1756200964.316            0                         899                       1.4005770136E+02          4.4929914392E+01          3.4250000000E+01          4.5183883169E+01          4.5015662815E+01          2.0000000000E+00          0.0000000000E+00          4.4807026006E+04          1.0000000000E+00          2.5241099850E+01          2.5167824533E+01          2.5186774988E+01          1.3908173993E+00          4.7238349539E+02          2.5241099850E+01          2.5241099850E+01          7.0560998613E+02          
2025-08-26                09:36:05.217              237.40006038              5697.601449               238.40006038              1756200965.217            0                         899                       1.3988012695E+02          4.4932212830E+01          3.4250000000E+01          4.5184135437E+01          4.5015830994E+01          2.0000000000E+00          0.0000000000E+00          4.4786195312E+04          1.0000000000E+00          2.5462803999E+01          2.5169463300E+01          2.5192408233E+01          1.3771627112E+00          5.0615268044E+02          2.5462803999E+01          2.5462803999E+01          7.0576914481E+02          
2025-08-26                09:36:06.125              237.40007090              5697.601702               238.40007090              1756200966.126            0                         899                       1.4001718372E+02          4.4932212830E+01          3.4250000000E+01          4.5184135437E+01          4.5015830994E+01          2.0000000000E+00          0.0000000000E+00          4.4805886124E+04          1.0000000000E+00          2.5883701980E+01          2.5188574649E+01          2.5206234108E+01          1.3866488449E+00          4.7790425584E+02          2.5883701980E+01          2.5883701980E+01          7.0574045281E+02          
2025-08-26                09:36:07.032              237.40008140              5697.601954               238.40008140              1756200967.033            0                         899                       1.4001334232E+02          4.4932212830E+01          3.4250000000E+01          4.5184135437E+01          4.5015830994E+01          2.0000000000E+00          0.0000000000E+00          4.4807006157E+04          1.0000000000E+00          2.5764540798E+01          2.5204902407E+01          2.5217181298E+01          1.3821546493E+00          5.0973678583E+02          2.5764540798E+01          2.5764540798E+01          7.0552323980E+02          
2025-08-26                09:36:07.936              237.40009185              5697.602204               238.40009185              1756200967.936            0                         899                       1.3996062884E+02          4.4932212830E+01          3.4250000000E+01          4.5184135437E+01          4.5015830994E+01          2.0000000000E+00          0.0000000000E+00          4.4803139394E+04          1.0000000000E+00          2.5504207642E+01          2.5217074988E+01          2.5222701035E+01          1.3911171040E+00          4.6712792307E+02          2.5504207642E+01          2.5504207642E+01          7.0573066539E+02          
2025-08-26                09:36:08.842              237.40010235              5697.602456               238.40010235              1756200968.843            0                         899                       1.3996030393E+02          4.4932212830E+01          3.4250000000E+01          4.5184135437E+01          4.5015830994E+01          2.0000000000E+00          0.0000000000E+00          4.4801056386E+04          1.0000000000E+00          2.5347770490E+01          2.5216491611E+01          2.5225060837E+01          1.3891569275E+00          5.0855105070E+02          2.5347770490E+01          2.5347770490E+01          7.0574031024E+02          
2025-08-26                09:36:09.746              237.40011280              5697.602707               238.40011280              1756200969.746            0                         899                       1.4002516373E+02          4.4933035477E+01          3.4250000000E+01          4.5184269117E+01          4.5015738446E+01          2.0000000000E+00          0.0000000000E+00          4.4811445610E+04          1.0000000000E+00          2.5193463230E+01          2.5219763066E+01          2.5224475696E+01          1.3918197795E+00          5.2710556963E+02          2.5193463230E+01          2.5193463230E+01          7.0568572220E+02          
2025-08-26                09:36:10.650              237.40012326              5697.602958               238.40012326              1756200970.650            0                         899                       1.4000854492E+02          4.4934654236E+01          3.4250000000E+01          4.5184532166E+01          4.5015556335E+01          2.0000000000E+00          0.0000000000E+00          4.4811480469E+04          1.0000000000E+00          2.5483280598E+01          2.5225781154E+01          2.5229181239E+01          1.3805624686E+00          5.4779964498E+02          2.5483280598E+01          2.5483280598E+01          7.0571868774E+02          
2025-08-26                09:36:11.549              237.40013367              5697.603208               238.40013367              1756200971.549            0                         899                       1.4000359544E+02          4.4934654236E+01          3.4250000000E+01          4.5184532166E+01          4.5015556335E+01          2.0000000000E+00          0.0000000000E+00          4.4812992188E+04          1.0000000000E+00          2.4923478126E+01          2.5205392018E+01          2.5223722255E+01          1.3997405122E+00          5.0927698855E+02          2.4923478126E+01          2.4923478126E+01          7.0583957744E+02          
2025-08-26                09:36:12.448              237.40014409              5697.603458               238.40014409              1756200972.449            0                         899                       1.4002220743E+02          4.4934654236E+01          3.4250000000E+01          4.5184532166E+01          4.5015556335E+01          2.0000000000E+00          0.0000000000E+00          4.4816468177E+04          1.0000000000E+00          2.5291678526E+01          2.5206736330E+01          2.5224914470E+01          1.3823762474E+00          5.5071113770E+02          2.5291678526E+01          2.5291678526E+01          7.0554171345E+02          
2025-08-26                09:36:13.354              237.40015456              5697.603709               238.40015456              1756200973.354            0                         899                       1.3992504568E+02          4.4934654236E+01          3.4271059783E+01          4.5184532166E+01          4.5015556335E+01          2.0000000000E+00          0.0000000000E+00          4.4800471595E+04          1.0000000000E+00          2.5144886971E+01          2.5196862235E+01          2.5223534686E+01          1.3964787699E+00          5.5654833816E+02          2.5144886971E+01          2.5144886971E+01          7.0568783228E+02          
2025-08-26                09:36:14.266              237.40016512              5697.603963               238.40016512              1756200974.266            0                         899                       1.4001213206E+02          4.4934838502E+01          3.4268342391E+01          4.5184521219E+01          4.5015570931E+01          2.0000000000E+00          0.0000000000E+00          4.4811213082E+04          1.0000000000E+00          2.5536632495E+01          2.5200336384E+01          2.5228841428E+01          1.4041918402E+00          5.6155213417E+02          2.5536632495E+01          2.5536632495E+01          7.0584554215E+02          
2025-08-26                09:36:15.165              237.40017553              5697.604213               238.40017553              1756200975.166            0                         899                       1.3994371033E+02          4.4937736511E+01          3.4250000000E+01          4.5184349060E+01          4.5015800476E+01          2.0000000000E+00          0.0000000000E+00          4.4803300781E+04          1.0000000000E+00          2.5305471238E+01          2.5205262076E+01          2.5230118592E+01          1.4106067883E+00          5.8358049337E+02          2.5305471238E+01          2.5305471238E+01          7.0567468255E+02          
2025-08-26                09:36:16.069              237.40018600              5697.604464               238.40018600              1756200976.070            0                         899                       1.3998800585E+02          4.4937736511E+01          3.4258491848E+01          4.5184349060E+01          4.5015800476E+01          2.0000000000E+00          0.0000000000E+00          4.4807099482E+04          1.0000000000E+00          2.5531449558E+01          2.5212815001E+01          2.5235058444E+01          1.3936043140E+00          5.9636161739E+02          2.5531449558E+01          2.5531449558E+01          7.0579194119E+02          
2025-08-26                09:36:16.976              237.40019648              5697.604716               238.40019648              1756200976.976            0                         899                       1.4001419830E+02          4.4937736511E+01          3.4281250000E+01          4.5184349060E+01          4.5015800476E+01          2.0000000000E+00          0.0000000000E+00          4.4811167969E+04          1.0000000000E+00          2.5670423638E+01          2.5236669081E+01          2.5242080463E+01          1.4159388296E+00          5.4835919988E+02          2.5670423638E+01          2.5670423638E+01          7.0564844773E+02          
2025-08-26                09:36:17.878              237.40020693              5697.604966               238.40020693              1756200977.879            0                         899                       1.3997175747E+02          4.4937736511E+01          3.4250000000E+01          4.5184349060E+01          4.5015800476E+01          2.0000000000E+00          0.0000000000E+00          4.4806667098E+04          1.0000000000E+00          2.5632149532E+01          2.5273264829E+01          2.5248272036E+01          1.4194548494E+00          5.9913207012E+02          2.5632149532E+01          2.5632149532E+01          7.0561429899E+02          
2025-08-26                09:36:18.778              237.40021734              5697.605216               238.40021734              1756200978.778            0                         899                       1.4000640869E+02          4.4937736511E+01          3.4250000000E+01          4.5184349060E+01          4.5015800476E+01          2.0000000000E+00          0.0000000000E+00          4.4811691406E+04          1.0000000000E+00          2.5577714906E+01          2.5273976270E+01          2.5253419581E+01          1.4128445252E+00          5.7814862227E+02          2.5577714906E+01          2.5577714906E+01          7.0572319423E+02          
2025-08-26                09:36:19.684              237.40022784              5697.605468               238.40022784              1756200979.685            0                         899                       1.4002279273E+02          4.4938247349E+01          3.4308763587E+01          4.5184376924E+01          4.5015716884E+01          2.0000000000E+00          0.0000000000E+00          4.4815549550E+04          1.0000000000E+00          2.5638514305E+01          2.5313197538E+01          2.5259344115E+01          1.4135998421E+00          5.7110948776E+02          2.5638514305E+01          2.5638514305E+01          7.0574367194E+02          
2025-08-26                09:36:20.585              237.40023826              5697.605718               238.40023826              1756200980.586            0                         899                       1.4000977699E+02          4.4939414978E+01          3.4312500000E+01          4.5184440613E+01          4.5015525818E+01          2.0000000000E+00          0.0000000000E+00          4.4817238090E+04          1.0000000000E+00          2.5984121314E+01          2.5355778264E+01          2.5270325587E+01          1.4158597125E+00          5.7138885825E+02          2.5984121314E+01          2.5984121314E+01          7.0558559316E+02          
